"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"osp",5,"2024-09-20",8,10.592,0.4692,0.03172,TRUE,TRUE
"osp",6,"2024-09-21",53,31.516,0.8481,0.00777,FALSE,TRUE
"osp",7,"2024-09-22",58,31.88,0.8752,0.00757,FALSE,TRUE
"osp",11,"2024-09-26",8,10.596,0.4682,0.03179,TRUE,TRUE
"osp",12,"2024-09-27",5,10.453,0.2884,0.03238,TRUE,TRUE
"osp",13,"2024-09-28",12,29.616,0.2217,0.00821,FALSE,TRUE
"osp",14,"2024-09-29",18,29.81,0.3633,0.00821,TRUE,TRUE
"osp",15,"2024-09-30",18,11.013,0.8285,0.03017,FALSE,TRUE
"osp",17,"2024-10-02",5,4.295,0.6699,0.10798,TRUE,TRUE
"osp",20,"2024-10-05",31,12.921,0.9401,0.02425,FALSE,TRUE
"osp",24,"2024-10-09",5,4.301,0.6703,0.10867,TRUE,TRUE
"osp",26,"2024-10-11",3,4.249,0.4577,0.10975,TRUE,TRUE
"osp",28,"2024-10-13",9,12.026,0.4692,0.027,TRUE,TRUE
"osp",29,"2024-10-14",4,4.25,0.5766,0.10958,TRUE,TRUE
"osp",30,"2024-10-15",5,4.274,0.673,0.1092,TRUE,TRUE
"osp",34,"2024-10-19",0,11.613,0.0141,0.02814,FALSE,FALSE
"catch",2,"2024-09-17",0,6.637,0.1045,0.20908,FALSE,TRUE
"catch",6,"2024-09-21",6,4.756,0.7678,0.26498,FALSE,TRUE
"catch",12,"2024-09-27",0,4.425,0.1345,0.26906,FALSE,TRUE
"catch",18,"2024-10-03",6,7.711,0.5891,0.16256,TRUE,TRUE
"catch",20,"2024-10-05",15,8.653,0.8359,0.1632,FALSE,TRUE
"catch",26,"2024-10-11",6,2.57,0.88,0.3296,FALSE,TRUE
"catch",27,"2024-10-12",0,11.538,0.0674,0.13474,FALSE,TRUE
"catch",27,"2024-10-12",0,8.653,0.0816,0.1632,FALSE,TRUE
"catch",28,"2024-10-13",8,8.653,0.6665,0.1632,TRUE,TRUE
"catch",32,"2024-10-17",1,5.141,0.2829,0.2129,TRUE,TRUE
"catch",32,"2024-10-17",4,10.281,0.3958,0.13406,TRUE,TRUE
"catch",32,"2024-10-17",4,5.141,0.59,0.2129,TRUE,TRUE
"catch",39,"2024-10-24",12,7.711,0.7968,0.16256,FALSE,TRUE
"catch",45,"2024-10-30",12,10.281,0.7148,0.13406,TRUE,TRUE
"catch",53,"2024-11-07",24,17.038,0.7923,0.10424,FALSE,TRUE
"catch",54,"2024-11-08",6,6.815,0.6535,0.19123,TRUE,TRUE
"catch",54,"2024-11-08",6,6.815,0.6535,0.19123,TRUE,TRUE
