"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"trailer",35,"2025-01-04",0,1.978,0.1646,0.3292,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.184,0.2266,0.45324,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.184,0.9349,0.45324,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.184,0.5804,0.45324,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.184,0.5804,0.45324,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.978,0.444,0.3292,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.184,0.9644,0.45324,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.184,0.2266,0.45324,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.184,0.8796,0.45324,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.978,0.8421,0.3292,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.184,0.5804,0.45324,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.184,0.5804,0.45324,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.184,0.2266,0.45324,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.184,0.5804,0.45324,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.978,0.444,0.3292,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.184,0.8796,0.45324,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.184,0.2266,0.45324,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.184,0.2266,0.45324,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.951,0.2592,0.51843,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.585,0.7098,0.39968,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.57,0.7558,0.64141,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.57,0.7558,0.64141,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.951,0.8271,0.51843,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.951,0.6433,0.51843,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.57,0.9108,0.64141,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.57,0.3207,0.64141,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.726,0.6721,0.357,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.036,0.6129,0.48447,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.726,0.1785,0.357,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.036,0.8061,0.48447,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.036,0.6129,0.48447,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.036,0.6129,0.48447,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.726,0.1785,0.357,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.036,0.8061,0.48447,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.726,0.4766,0.357,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.726,0.9495,0.357,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.726,0.1785,0.357,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.036,0.9966,0.48447,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.036,0.2422,0.48447,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.448,0.2965,0.20836,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.448,0.2965,0.20836,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.448,0.811,0.20836,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.448,0.9703,0.20836,FALSE,TRUE
"trailer",125,"2025-04-04",9,3.448,0.915,0.20836,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.76,0.9329,0.13265,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.448,0.1042,0.20836,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.448,0.4549,0.20836,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.448,0.4549,0.20836,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.76,0.3118,0.13265,TRUE,TRUE
"trailer",144,"2025-04-23",10,3.448,0.9348,0.20836,FALSE,TRUE
"trailer",145,"2025-04-24",3,3.448,0.5803,0.20836,TRUE,TRUE
"trailer",145,"2025-04-24",3,3.448,0.5803,0.20836,TRUE,TRUE
"trailer",146,"2025-04-25",7,3.448,0.8553,0.20836,FALSE,TRUE
"trailer",150,"2025-04-29",2,3.448,0.4549,0.20836,TRUE,TRUE
"trailer",150,"2025-04-29",3,3.448,0.5803,0.20836,TRUE,TRUE
"trailer",151,"2025-04-30",7,3.448,0.8553,0.20836,FALSE,TRUE
"trailer",152,"2025-05-01",56,7.332,0.9993,0.10396,FALSE,FALSE
"trailer",152,"2025-05-01",56,7.332,0.9993,0.10396,FALSE,FALSE
"trailer",153,"2025-05-02",3,7.332,0.3407,0.10396,TRUE,TRUE
"trailer",153,"2025-05-02",2,7.332,0.2518,0.10396,TRUE,TRUE
"trailer",154,"2025-05-03",4,12.272,0.2775,0.06292,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.272,0.4307,0.06292,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.272,0.4307,0.06292,TRUE,TRUE
"trailer",158,"2025-05-07",1,7.332,0.1545,0.10396,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.332,0.052,0.10396,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.332,0.052,0.10396,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.332,0.1545,0.10396,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.332,0.1545,0.10396,FALSE,TRUE
"trailer",165,"2025-05-14",0,7.332,0.052,0.10396,FALSE,TRUE
"trailer",166,"2025-05-15",11,7.332,0.7728,0.10396,FALSE,TRUE
"trailer",166,"2025-05-15",9,7.332,0.7023,0.10396,TRUE,TRUE
"trailer",167,"2025-05-16",1,7.332,0.1545,0.10396,FALSE,TRUE
"trailer",167,"2025-05-16",0,7.332,0.052,0.10396,FALSE,TRUE
"trailer",168,"2025-05-17",3,12.272,0.2195,0.06292,FALSE,TRUE
"trailer",168,"2025-05-17",2,12.272,0.1584,0.06292,FALSE,TRUE
"trailer",172,"2025-05-21",2,7.332,0.2518,0.10396,TRUE,TRUE
"trailer",172,"2025-05-21",2,7.332,0.2518,0.10396,TRUE,TRUE
"trailer",173,"2025-05-22",13,7.332,0.8267,0.10396,FALSE,TRUE
"trailer",173,"2025-05-22",12,7.332,0.8016,0.10396,FALSE,TRUE
"trailer",174,"2025-05-23",10,7.332,0.7399,0.10396,TRUE,TRUE
"trailer",174,"2025-05-23",5,7.332,0.4918,0.10396,TRUE,TRUE
"trailer",175,"2025-05-24",23,20.434,0.6833,0.03907,TRUE,TRUE
"trailer",175,"2025-05-24",7,20.434,0.2922,0.03907,TRUE,TRUE
"trailer",186,"2025-06-04",2,9.257,0.2067,0.08358,FALSE,TRUE
"trailer",186,"2025-06-04",2,9.257,0.2067,0.08358,FALSE,TRUE
"trailer",187,"2025-06-05",5,9.257,0.4178,0.08358,TRUE,TRUE
"trailer",187,"2025-06-05",4,9.257,0.3534,0.08358,TRUE,TRUE
"trailer",187,"2025-06-05",1,9.257,0.1253,0.08358,FALSE,TRUE
"trailer",188,"2025-06-06",1,9.257,0.1253,0.08358,FALSE,TRUE
"trailer",188,"2025-06-06",2,9.257,0.2067,0.08358,FALSE,TRUE
"trailer",189,"2025-06-07",13,15.446,0.5679,0.04989,TRUE,TRUE
"trailer",189,"2025-06-07",14,15.446,0.5955,0.04989,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.257,0.5773,0.08358,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.257,0.5773,0.08358,TRUE,TRUE
"trailer",203,"2025-06-21",6,15.446,0.3183,0.04989,TRUE,TRUE
"trailer",203,"2025-06-21",2,15.446,0.1274,0.04989,FALSE,TRUE
"trailer",214,"2025-07-02",16,33.902,0.3627,0.02142,TRUE,TRUE
"trailer",217,"2025-07-05",74,56.561,0.7331,0.01247,TRUE,TRUE
"trailer",228,"2025-07-16",13,33.902,0.3038,0.02142,TRUE,TRUE
"trailer",228,"2025-07-16",12,33.902,0.2833,0.02142,TRUE,TRUE
"trailer",229,"2025-07-17",15,33.902,0.3436,0.02142,TRUE,TRUE
"trailer",229,"2025-07-17",14,33.902,0.324,0.02142,TRUE,TRUE
"trailer",231,"2025-07-19",73,56.561,0.7281,0.01247,TRUE,TRUE
"trailer",234,"2025-07-22",54,33.902,0.8008,0.02142,FALSE,TRUE
"trailer",241,"2025-07-29",39,33.902,0.6836,0.02142,TRUE,TRUE
"trailer",241,"2025-07-29",15,33.902,0.3436,0.02142,TRUE,TRUE
"trailer",242,"2025-07-30",18,33.902,0.3996,0.02142,TRUE,TRUE
"trailer",242,"2025-07-30",12,33.902,0.2833,0.02142,TRUE,TRUE
"trailer",243,"2025-07-31",27,33.902,0.5427,0.02142,TRUE,TRUE
"trailer",243,"2025-07-31",13,33.902,0.3038,0.02142,TRUE,TRUE
"trailer",244,"2025-08-01",67,36.335,0.8465,0.0198,FALSE,TRUE
"trailer",244,"2025-08-01",66,36.335,0.842,0.0198,FALSE,TRUE
"trailer",245,"2025-08-02",96,60.651,0.7993,0.01154,FALSE,TRUE
"trailer",245,"2025-08-02",47,60.651,0.531,0.01154,TRUE,TRUE
"trailer",248,"2025-08-05",27,36.335,0.5143,0.0198,TRUE,TRUE
"trailer",249,"2025-08-06",6,36.335,0.1394,0.0198,FALSE,TRUE
"trailer",249,"2025-08-06",11,36.335,0.2442,0.0198,FALSE,TRUE
"trailer",249,"2025-08-06",10,36.335,0.2239,0.0198,FALSE,TRUE
"trailer",256,"2025-08-13",4,36.335,0.0956,0.0198,FALSE,TRUE
"trailer",256,"2025-08-13",3,36.335,0.0737,0.0198,FALSE,TRUE
"trailer",256,"2025-08-13",1,36.335,0.0304,0.0198,FALSE,TRUE
"trailer",257,"2025-08-14",28,36.335,0.5279,0.0198,TRUE,TRUE
"trailer",257,"2025-08-14",6,36.335,0.1394,0.0198,FALSE,TRUE
"trailer",258,"2025-08-15",4,36.335,0.0956,0.0198,FALSE,TRUE
"trailer",258,"2025-08-15",2,36.335,0.0518,0.0198,FALSE,TRUE
"trailer",259,"2025-08-16",11,60.651,0.1492,0.01154,FALSE,TRUE
"trailer",259,"2025-08-16",7,60.651,0.0963,0.01154,FALSE,TRUE
"trailer",262,"2025-08-19",69,36.335,0.8552,0.0198,FALSE,TRUE
"trailer",263,"2025-08-20",52,36.335,0.7631,0.0198,FALSE,TRUE
"trailer",269,"2025-08-26",14,36.335,0.3027,0.0198,TRUE,TRUE
"trailer",269,"2025-08-26",14,36.335,0.3027,0.0198,TRUE,TRUE
"trailer",271,"2025-08-28",76,36.335,0.8817,0.0198,FALSE,TRUE
"trailer",271,"2025-08-28",71,36.335,0.8633,0.0198,FALSE,TRUE
"trailer",272,"2025-08-29",88,36.335,0.9163,0.0198,FALSE,TRUE
"trailer",272,"2025-08-29",52,36.335,0.7631,0.0198,FALSE,TRUE
"trailer",273,"2025-08-30",122,60.651,0.8721,0.01154,FALSE,TRUE
"trailer",275,"2025-09-01",85,71.475,0.7051,0.01027,TRUE,TRUE
"trailer",275,"2025-09-01",41,71.475,0.4376,0.01027,TRUE,TRUE
"trailer",277,"2025-09-03",16,25.767,0.4539,0.02886,TRUE,TRUE
"trailer",278,"2025-09-04",15,25.767,0.4319,0.02886,TRUE,TRUE
"trailer",278,"2025-09-04",6,25.767,0.1975,0.02886,FALSE,TRUE
"trailer",280,"2025-09-06",68,42.965,0.7995,0.01684,FALSE,TRUE
"trailer",280,"2025-09-06",37,42.965,0.5738,0.01684,TRUE,TRUE
"trailer",283,"2025-09-09",33,25.767,0.7238,0.02886,TRUE,TRUE
"trailer",283,"2025-09-09",30,25.767,0.6882,0.02886,TRUE,TRUE
"trailer",283,"2025-09-09",28,25.767,0.6621,0.02886,TRUE,TRUE
"trailer",284,"2025-09-10",25,25.767,0.6187,0.02886,TRUE,TRUE
"trailer",284,"2025-09-10",21,25.767,0.5523,0.02886,TRUE,TRUE
"trailer",284,"2025-09-10",20,25.767,0.5341,0.02886,TRUE,TRUE
"trailer",286,"2025-09-12",24,25.767,0.6031,0.02886,TRUE,TRUE
"trailer",286,"2025-09-12",14,25.767,0.4091,0.02886,TRUE,TRUE
"trailer",287,"2025-09-13",42,42.965,0.6226,0.01684,TRUE,TRUE
"trailer",287,"2025-09-13",45,42.965,0.6491,0.01684,TRUE,TRUE
"trailer",287,"2025-09-13",42,42.965,0.6226,0.01684,TRUE,TRUE
"osp",98,"2025-03-08",4,4.48,0.5734,0.13182,TRUE,TRUE
"osp",99,"2025-03-09",1,4.453,0.2067,0.1335,FALSE,TRUE
"osp",100,"2025-03-10",5,2.755,0.8252,0.2167,FALSE,TRUE
"osp",101,"2025-03-11",6,2.783,0.8755,0.21475,FALSE,TRUE
"osp",102,"2025-03-12",2,2.691,0.5132,0.22247,TRUE,TRUE
"osp",105,"2025-03-15",0,4.387,0.0676,0.13519,FALSE,TRUE
"osp",110,"2025-03-20",0,2.625,0.1135,0.22695,FALSE,TRUE
"osp",112,"2025-03-22",10,4.654,0.8861,0.12577,FALSE,TRUE
"osp",113,"2025-03-23",2,4.462,0.3459,0.13294,TRUE,TRUE
"osp",116,"2025-03-26",1,2.684,0.3275,0.22307,TRUE,TRUE
"osp",117,"2025-03-27",0,2.649,0.1132,0.22637,FALSE,TRUE
"osp",118,"2025-03-28",0,2.663,0.1123,0.22467,FALSE,TRUE
"osp",119,"2025-03-29",11,4.665,0.9089,0.12572,FALSE,TRUE
"osp",120,"2025-03-30",6,4.551,0.7246,0.12956,TRUE,TRUE
"osp",122,"2025-04-01",4,8.888,0.3203,0.05717,TRUE,TRUE
"osp",123,"2025-04-02",2,8.785,0.171,0.05817,FALSE,TRUE
"osp",124,"2025-04-03",9,9.031,0.6152,0.05599,TRUE,TRUE
"osp",126,"2025-04-05",23,15.258,0.787,0.02827,FALSE,TRUE
"osp",127,"2025-04-06",0,14.621,0.0151,0.03028,FALSE,FALSE
"osp",128,"2025-04-07",0,8.755,0.0293,0.0587,FALSE,TRUE
"osp",129,"2025-04-08",0,8.734,0.0294,0.05883,FALSE,TRUE
"osp",132,"2025-04-11",7,8.942,0.5158,0.05686,TRUE,TRUE
"osp",133,"2025-04-12",17,15.002,0.6717,0.02898,TRUE,TRUE
"osp",134,"2025-04-13",25,15.265,0.8174,0.02832,FALSE,TRUE
"osp",135,"2025-04-14",9,9.085,0.6135,0.05582,TRUE,TRUE
"osp",138,"2025-04-17",8,8.982,0.5685,0.0565,TRUE,TRUE
"osp",139,"2025-04-18",18,9.227,0.8694,0.0546,FALSE,TRUE
"osp",140,"2025-04-19",8,14.859,0.3685,0.02929,TRUE,TRUE
"osp",141,"2025-04-20",3,14.579,0.1399,0.03013,FALSE,TRUE
"osp",142,"2025-04-21",3,8.862,0.2463,0.05742,FALSE,TRUE
"osp",143,"2025-04-22",6,8.935,0.455,0.05679,TRUE,TRUE
"osp",144,"2025-04-23",11,9.074,0.6969,0.05556,TRUE,TRUE
"osp",147,"2025-04-26",6,14.905,0.2789,0.02933,TRUE,TRUE
"osp",148,"2025-04-27",8,14.837,0.3702,0.02946,TRUE,TRUE
"osp",151,"2025-04-30",17,9.179,0.8538,0.0548,FALSE,TRUE
"osp",152,"2025-05-01",105,21.764,0.9959,0.01729,FALSE,FALSE
"osp",154,"2025-05-03",11,31.158,0.233,0.01079,FALSE,TRUE
"osp",155,"2025-05-04",16,31.657,0.3399,0.01053,TRUE,TRUE
"osp",156,"2025-05-05",7,18.78,0.2522,0.02141,TRUE,TRUE
"osp",157,"2025-05-06",24,19.258,0.7114,0.02053,TRUE,TRUE
"osp",160,"2025-05-09",10,18.974,0.3566,0.02091,TRUE,TRUE
"osp",161,"2025-05-10",29,32.156,0.5719,0.01027,TRUE,TRUE
"osp",162,"2025-05-11",33,32.084,0.6305,0.01031,TRUE,TRUE
"osp",164,"2025-05-13",6,18.791,0.2128,0.02114,FALSE,TRUE
"osp",165,"2025-05-14",2,18.688,0.0673,0.02143,FALSE,TRUE
"osp",166,"2025-05-15",34,19.685,0.8369,0.01992,FALSE,TRUE
"osp",168,"2025-05-17",10,31.282,0.2083,0.01066,FALSE,TRUE
"osp",169,"2025-05-18",12,31.468,0.2532,0.01065,TRUE,TRUE
"osp",170,"2025-05-19",1,18.674,0.0361,0.02151,FALSE,TRUE
"osp",171,"2025-05-20",3,18.719,0.1022,0.02146,FALSE,TRUE
"osp",173,"2025-05-22",48,20.217,0.9249,0.0192,FALSE,TRUE
"osp",175,"2025-05-24",62,53.674,0.6884,0.00548,TRUE,TRUE
"osp",176,"2025-05-25",59,53.542,0.6684,0.00547,TRUE,TRUE
"osp",180,"2025-05-29",8,18.756,0.2883,0.02122,TRUE,TRUE
"osp",181,"2025-05-30",19,19.216,0.6108,0.02059,TRUE,TRUE
"osp",182,"2025-05-31",5,31.228,0.0943,0.01072,FALSE,TRUE
"osp",183,"2025-06-01",2,39.066,0.0254,0.00791,FALSE,TRUE
"osp",184,"2025-06-02",1,23.43,0.0271,0.01608,FALSE,TRUE
"osp",186,"2025-06-04",3,23.456,0.077,0.01593,FALSE,TRUE
"osp",188,"2025-06-06",9,23.568,0.2564,0.01586,TRUE,TRUE
"osp",189,"2025-06-07",32,39.815,0.5207,0.00769,TRUE,TRUE
"osp",190,"2025-06-08",23,39.715,0.3878,0.00773,TRUE,TRUE
"osp",191,"2025-06-09",3,23.506,0.0772,0.01599,FALSE,TRUE
"osp",194,"2025-06-12",18,23.952,0.4933,0.01546,TRUE,TRUE
"osp",195,"2025-06-13",15,23.859,0.4217,0.01555,TRUE,TRUE
"osp",196,"2025-06-14",32,40.025,0.5199,0.00763,TRUE,TRUE
"osp",197,"2025-06-15",80,67.653,0.7002,0.00406,TRUE,TRUE
"osp",199,"2025-06-17",28,24.402,0.6775,0.01507,TRUE,TRUE
"osp",203,"2025-06-21",39,40.125,0.6058,0.00762,TRUE,TRUE
"osp",204,"2025-06-22",113,42.676,0.9472,0.00695,FALSE,TRUE
"osp",205,"2025-06-23",55,25.149,0.9067,0.01436,FALSE,TRUE
"osp",206,"2025-06-24",83,25.946,0.972,0.01379,FALSE,TRUE
"osp",207,"2025-06-25",37,24.514,0.7895,0.01497,FALSE,TRUE
"osp",210,"2025-06-28",131,43.071,0.9669,0.00691,FALSE,TRUE
"osp",211,"2025-06-29",80,41.283,0.8754,0.00728,FALSE,TRUE
"osp",213,"2025-07-01",14,85.995,0.0868,0.0026,FALSE,TRUE
"osp",215,"2025-07-03",137,90.039,0.7952,0.00244,FALSE,TRUE
"osp",216,"2025-07-04",163,244.313,0.4575,0.00069,TRUE,TRUE
"osp",217,"2025-07-05",187,148.656,0.7186,0.00123,TRUE,TRUE
"osp",218,"2025-07-06",134,146.512,0.5761,0.00125,TRUE,TRUE
"osp",219,"2025-07-07",43,86.995,0.3257,0.00255,TRUE,TRUE
"osp",221,"2025-07-09",71,87.994,0.5208,0.00251,TRUE,TRUE
"osp",222,"2025-07-10",123,89.909,0.7535,0.00244,FALSE,TRUE
"osp",224,"2025-07-12",86,144.434,0.3922,0.00128,TRUE,TRUE
"osp",225,"2025-07-13",36,143.044,0.1483,0.0013,FALSE,TRUE
"osp",226,"2025-07-14",11,86.157,0.0637,0.00259,FALSE,TRUE
"osp",227,"2025-07-15",41,86.847,0.3094,0.00255,TRUE,TRUE
"osp",228,"2025-07-16",66,87.518,0.4913,0.00255,TRUE,TRUE
"osp",231,"2025-07-19",214,148.958,0.7736,0.00123,FALSE,TRUE
"osp",232,"2025-07-20",329,152.707,0.9063,0.00118,FALSE,TRUE
"osp",233,"2025-07-21",188,91.421,0.8939,0.00239,FALSE,TRUE
"osp",236,"2025-07-24",134,89.903,0.7872,0.00246,FALSE,TRUE
"osp",237,"2025-07-25",168,91.373,0.8611,0.0024,FALSE,TRUE
"osp",238,"2025-07-26",287,151.997,0.8698,0.0012,FALSE,TRUE
"osp",239,"2025-07-27",283,151.204,0.867,0.0012,FALSE,TRUE
"osp",241,"2025-07-29",130,90.2,0.7744,0.00243,FALSE,TRUE
"osp",244,"2025-08-01",203,98.608,0.8945,0.00213,FALSE,TRUE
"osp",245,"2025-08-02",262,160.972,0.8206,0.00109,FALSE,TRUE
"osp",246,"2025-08-03",173,159.142,0.6538,0.00111,TRUE,TRUE
"osp",247,"2025-08-04",137,96.549,0.7679,0.00218,FALSE,TRUE
"osp",249,"2025-08-06",45,94.033,0.3129,0.00227,TRUE,TRUE
"osp",250,"2025-08-07",104,95.148,0.6556,0.00225,TRUE,TRUE
"osp",252,"2025-08-09",210,159.973,0.7363,0.00109,TRUE,TRUE
"osp",253,"2025-08-10",63,155.747,0.2593,0.00113,TRUE,TRUE
"osp",254,"2025-08-11",21,92.395,0.1311,0.00234,FALSE,TRUE
"osp",257,"2025-08-14",102,95.233,0.6468,0.00222,TRUE,TRUE
"osp",258,"2025-08-15",8,92.174,0.0385,0.00233,FALSE,TRUE
"osp",259,"2025-08-16",60,154.344,0.2476,0.00115,FALSE,TRUE
"osp",260,"2025-08-17",111,156.53,0.4632,0.00112,TRUE,TRUE
"osp",262,"2025-08-19",184,97.926,0.8682,0.00215,FALSE,TRUE
"osp",263,"2025-08-20",142,96.862,0.7808,0.00217,FALSE,TRUE
"osp",265,"2025-08-22",148,96.967,0.7961,0.00218,FALSE,TRUE
"osp",266,"2025-08-23",153,157.816,0.6024,0.00112,TRUE,TRUE
"osp",267,"2025-08-24",96,156.186,0.4048,0.00114,TRUE,TRUE
"osp",268,"2025-08-25",51,93.823,0.358,0.00228,TRUE,TRUE
"osp",269,"2025-08-26",75,94.119,0.5138,0.00228,TRUE,TRUE
"osp",270,"2025-08-27",82,95.097,0.5494,0.00224,TRUE,TRUE
"osp",273,"2025-08-30",322,163.851,0.8818,0.00107,FALSE,TRUE
"osp",274,"2025-08-31",250,162.039,0.8011,0.00109,FALSE,TRUE
"osp",275,"2025-09-01",212,187.195,0.6818,0.00098,TRUE,TRUE
"osp",277,"2025-09-03",49,66.861,0.4823,0.00374,TRUE,TRUE
"osp",278,"2025-09-04",55,67.235,0.5298,0.00371,TRUE,TRUE
"osp",280,"2025-09-06",169,114.306,0.7849,0.00178,FALSE,TRUE
"osp",281,"2025-09-07",121,113.318,0.6483,0.0018,TRUE,TRUE
"osp",282,"2025-09-08",99,68.611,0.775,0.00358,FALSE,TRUE
"osp",283,"2025-09-09",82,67.979,0.7014,0.00364,TRUE,TRUE
"osp",286,"2025-09-12",86,68.518,0.7188,0.0036,TRUE,TRUE
"osp",287,"2025-09-13",107,112.076,0.5979,0.00181,TRUE,TRUE
"osp",288,"2025-09-14",37,110.211,0.213,0.00188,FALSE,TRUE
"osp",289,"2025-09-15",53,67.412,0.5129,0.00369,TRUE,TRUE
"catch",2,"2024-12-02",6,8.699,0.4472,0.04926,TRUE,TRUE
"catch",3,"2024-12-03",11,17.398,0.404,0.01842,TRUE,TRUE
"catch",3,"2024-12-03",18,26.097,0.4368,0.01014,TRUE,TRUE
"catch",3,"2024-12-03",12,17.398,0.4396,0.01842,TRUE,TRUE
"catch",3,"2024-12-03",30,13.049,0.9227,0.02793,FALSE,TRUE
"catch",4,"2024-12-04",18,26.097,0.4368,0.01014,TRUE,TRUE
"catch",4,"2024-12-04",24,26.097,0.5669,0.01014,TRUE,TRUE
"catch",4,"2024-12-04",18,26.097,0.4368,0.01014,TRUE,TRUE
"catch",4,"2024-12-04",12,17.398,0.4396,0.01842,TRUE,TRUE
"catch",4,"2024-12-04",6,8.699,0.4472,0.04926,TRUE,TRUE
"catch",4,"2024-12-04",18,21.748,0.5184,0.01328,TRUE,TRUE
"catch",4,"2024-12-04",18,21.748,0.5184,0.01328,TRUE,TRUE
"catch",5,"2024-12-05",18,26.097,0.4368,0.01014,TRUE,TRUE
"catch",5,"2024-12-05",12,17.398,0.4396,0.01842,TRUE,TRUE
"catch",6,"2024-12-06",11,17.398,0.404,0.01842,TRUE,TRUE
"catch",6,"2024-12-06",18,26.097,0.4368,0.01014,TRUE,TRUE
"catch",6,"2024-12-06",18,8.699,0.8918,0.04926,FALSE,TRUE
"catch",6,"2024-12-06",24,21.748,0.6526,0.01328,TRUE,TRUE
