"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.613636363636364,1,0.474947488249646,0.265209431308844,44,44
"osp",0.611111111111111,0.944444444444444,0.575026480356406,0.255793519687579,18,18
"catch",0.470588235294118,1,0.532123483460059,0.288875981935903,17,17
