"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"gear",144,"2025-04-23",14,17.805,0.3162,2e-05,TRUE,TRUE
"gear",145,"2025-04-24",32,29.654,0.6346,0,TRUE,TRUE
"gear",145,"2025-04-24",36,29.654,0.7607,0,FALSE,TRUE
"gear",145,"2025-04-24",22,29.654,0.2338,0,FALSE,TRUE
"gear",146,"2025-04-25",27,33.306,0.3118,0,TRUE,TRUE
"gear",146,"2025-04-25",52,33.306,0.9375,0,FALSE,TRUE
"gear",146,"2025-04-25",21,33.306,0.1237,0,FALSE,TRUE
"gear",150,"2025-04-29",39,41.451,0.4693,0,TRUE,TRUE
"gear",150,"2025-04-29",43,41.451,0.5901,0,TRUE,TRUE
"gear",150,"2025-04-29",40,41.451,0.5005,0,TRUE,TRUE
"gear",151,"2025-04-30",63,52.603,0.7613,0,FALSE,TRUE
"gear",151,"2025-04-30",56,52.603,0.6229,0,TRUE,TRUE
"gear",151,"2025-04-30",45,52.603,0.3488,0,TRUE,TRUE
"gear",152,"2025-05-01",16,40.545,0.0095,0,FALSE,FALSE
"gear",152,"2025-05-01",43,40.545,0.6161,0,TRUE,TRUE
"gear",152,"2025-05-01",59,40.545,0.9115,0,FALSE,TRUE
"gear",153,"2025-05-02",49,39.529,0.7883,0,FALSE,TRUE
"gear",153,"2025-05-02",36,39.529,0.43,0,TRUE,TRUE
"gear",153,"2025-05-02",34,39.529,0.3643,0,TRUE,TRUE
"gear",154,"2025-05-03",62,84.727,0.1818,0,FALSE,TRUE
"gear",154,"2025-05-03",84,84.727,0.532,0,TRUE,TRUE
"gear",154,"2025-05-03",104,84.727,0.7953,0,FALSE,TRUE
"gear",155,"2025-05-04",67,76.55,0.3705,0,TRUE,TRUE
"gear",155,"2025-05-04",80,76.55,0.6028,0,TRUE,TRUE
"gear",155,"2025-05-04",83,76.55,0.6506,0,TRUE,TRUE
"gear",158,"2025-05-07",12,10.181,0.692,0.00081,TRUE,TRUE
"gear",158,"2025-05-07",8,10.181,0.3537,0.00081,TRUE,TRUE
"gear",158,"2025-05-07",5,10.181,0.1156,0.00081,FALSE,TRUE
"gear",164,"2025-05-13",44,39.571,0.6714,0,TRUE,TRUE
"gear",164,"2025-05-13",37,39.571,0.4612,0,TRUE,TRUE
"gear",164,"2025-05-13",38,39.571,0.4936,0,TRUE,TRUE
"gear",165,"2025-05-14",42,42.119,0.5389,0,TRUE,TRUE
"gear",165,"2025-05-14",53,42.119,0.8048,0,FALSE,TRUE
"gear",165,"2025-05-14",34,42.119,0.2928,0,TRUE,TRUE
"gear",166,"2025-05-15",33,32.846,0.549,0,TRUE,TRUE
"gear",166,"2025-05-15",37,32.846,0.6839,0,TRUE,TRUE
"gear",166,"2025-05-15",32,32.846,0.5119,0,TRUE,TRUE
"gear",167,"2025-05-16",4,16.109,0.0066,3e-05,FALSE,FALSE
"gear",167,"2025-05-16",10,16.109,0.163,3e-05,FALSE,TRUE
"gear",167,"2025-05-16",25,16.109,0.9094,3e-05,FALSE,TRUE
"gear",168,"2025-05-17",58,70.196,0.3019,0,TRUE,TRUE
"gear",168,"2025-05-17",83,70.196,0.7528,0,FALSE,TRUE
"gear",168,"2025-05-17",75,70.196,0.6294,0,TRUE,TRUE
"gear",172,"2025-05-21",20,15.26,0.7999,5e-05,FALSE,TRUE
"gear",172,"2025-05-21",9,15.26,0.1412,5e-05,FALSE,TRUE
"gear",172,"2025-05-21",13,15.26,0.3918,5e-05,TRUE,TRUE
"gear",173,"2025-05-22",22,19.026,0.6963,1e-05,TRUE,TRUE
"gear",173,"2025-05-22",17,19.026,0.4284,1e-05,TRUE,TRUE
"gear",173,"2025-05-22",11,19.026,0.1167,1e-05,FALSE,TRUE
"gear",174,"2025-05-23",60,55.655,0.6391,0,TRUE,TRUE
"gear",174,"2025-05-23",44,55.655,0.2621,0,TRUE,TRUE
"gear",174,"2025-05-23",78,55.655,0.8977,0,FALSE,TRUE
"gear",175,"2025-05-24",152,120.084,0.8279,0,FALSE,TRUE
"gear",175,"2025-05-24",126,120.084,0.6097,0,TRUE,TRUE
"gear",175,"2025-05-24",77,120.084,0.0918,0,FALSE,TRUE
"gear",186,"2025-06-04",12,15.822,0.2946,4e-05,TRUE,TRUE
"gear",186,"2025-06-04",14,15.822,0.4281,4e-05,TRUE,TRUE
"gear",186,"2025-06-04",18,15.822,0.6754,4e-05,TRUE,TRUE
"gear",187,"2025-06-05",18,16.537,0.6327,3e-05,TRUE,TRUE
"gear",187,"2025-06-05",15,16.537,0.447,3e-05,TRUE,TRUE
"gear",187,"2025-06-05",12,16.537,0.2535,3e-05,TRUE,TRUE
"gear",188,"2025-06-06",30,28.272,0.6128,0,TRUE,TRUE
"gear",188,"2025-06-06",34,28.272,0.7488,0,TRUE,TRUE
"gear",188,"2025-06-06",21,28.272,0.2366,0,FALSE,TRUE
"gear",189,"2025-06-07",135,99.822,0.8824,0,FALSE,TRUE
"gear",189,"2025-06-07",102,99.822,0.5743,0,TRUE,TRUE
"gear",189,"2025-06-07",69,99.822,0.1351,0,FALSE,TRUE
"gear",202,"2025-06-20",73,52.86,0.886,0,FALSE,TRUE
"gear",202,"2025-06-20",63,52.86,0.7556,0,FALSE,TRUE
"gear",202,"2025-06-20",34,52.86,0.1106,0,FALSE,TRUE
"gear",203,"2025-06-21",52,68.904,0.2179,0,FALSE,TRUE
"gear",203,"2025-06-21",85,68.904,0.7951,0,FALSE,TRUE
"gear",203,"2025-06-21",57,68.904,0.3099,0,TRUE,TRUE
"gear",214,"2025-07-02",61,65.303,0.4567,0,TRUE,TRUE
"gear",214,"2025-07-02",82,65.303,0.8112,0,FALSE,TRUE
"gear",214,"2025-07-02",58,65.303,0.3935,0,TRUE,TRUE
"gear",217,"2025-07-05",135,125.943,0.6386,0,TRUE,TRUE
"gear",217,"2025-07-05",122,125.943,0.5007,0,TRUE,TRUE
"gear",217,"2025-07-05",123,125.943,0.5119,0,TRUE,TRUE
"gear",228,"2025-07-16",27,42.62,0.1126,0,FALSE,TRUE
"gear",228,"2025-07-16",47,42.62,0.6634,0,TRUE,TRUE
"gear",228,"2025-07-16",55,42.62,0.8265,0,FALSE,TRUE
"gear",229,"2025-07-17",44,39.993,0.6617,0,TRUE,TRUE
"gear",229,"2025-07-17",49,39.993,0.7779,0,FALSE,TRUE
"gear",229,"2025-07-17",23,39.993,0.0727,0,FALSE,TRUE
"gear",231,"2025-07-19",182,149.622,0.7931,0,FALSE,TRUE
"gear",231,"2025-07-19",140,149.622,0.4503,0,TRUE,TRUE
"gear",231,"2025-07-19",136,149.622,0.4109,0,TRUE,TRUE
"gear",234,"2025-07-22",40,50.138,0.2803,0,TRUE,TRUE
"gear",234,"2025-07-22",70,50.138,0.8892,0,FALSE,TRUE
"gear",234,"2025-07-22",42,50.138,0.3312,0,TRUE,TRUE
"gear",241,"2025-07-29",50,47.007,0.621,0,TRUE,TRUE
"gear",241,"2025-07-29",46,47.007,0.5169,0,TRUE,TRUE
"gear",241,"2025-07-29",49,47.007,0.596,0,TRUE,TRUE
"gear",242,"2025-07-30",33,35.427,0.459,0,TRUE,TRUE
"gear",242,"2025-07-30",40,35.427,0.6881,0,TRUE,TRUE
"gear",242,"2025-07-30",27,35.427,0.2479,0,FALSE,TRUE
"gear",243,"2025-07-31",52,45.656,0.7025,0,TRUE,TRUE
"gear",243,"2025-07-31",45,45.656,0.5249,0,TRUE,TRUE
"gear",243,"2025-07-31",37,45.656,0.2949,0,TRUE,TRUE
"gear",244,"2025-08-01",57,66.165,0.3524,0,TRUE,TRUE
"gear",244,"2025-08-01",62,66.165,0.4569,0,TRUE,TRUE
"gear",244,"2025-08-01",90,66.165,0.8799,0,FALSE,TRUE
"gear",245,"2025-08-02",118,112.04,0.6154,0,TRUE,TRUE
"gear",245,"2025-08-02",106,112.04,0.4693,0,TRUE,TRUE
"gear",245,"2025-08-02",100,112.04,0.3918,0,TRUE,TRUE
"gear",248,"2025-08-05",64,51.195,0.8032,0,FALSE,TRUE
"gear",248,"2025-08-05",45,51.195,0.3816,0,TRUE,TRUE
"gear",248,"2025-08-05",45,51.195,0.3816,0,TRUE,TRUE
"gear",249,"2025-08-06",33,49.644,0.1323,0,FALSE,TRUE
"gear",249,"2025-08-06",68,49.644,0.878,0,FALSE,TRUE
"gear",249,"2025-08-06",50,49.644,0.5532,0,TRUE,TRUE
"gear",256,"2025-08-13",50,54.499,0.4333,0,TRUE,TRUE
"gear",256,"2025-08-13",56,54.499,0.5774,0,TRUE,TRUE
"gear",256,"2025-08-13",63,54.499,0.7212,0,TRUE,TRUE
"gear",257,"2025-08-14",26,41.131,0.1123,0,FALSE,TRUE
"gear",257,"2025-08-14",41,41.131,0.5403,0,TRUE,TRUE
"gear",257,"2025-08-14",54,41.131,0.8405,0,FALSE,TRUE
"gear",258,"2025-08-15",30,32.855,0.4364,0,TRUE,TRUE
"gear",258,"2025-08-15",39,32.855,0.7399,0,TRUE,TRUE
"gear",258,"2025-08-15",27,32.855,0.3218,0,TRUE,TRUE
"gear",259,"2025-08-16",62,73.717,0.3248,0,TRUE,TRUE
"gear",259,"2025-08-16",78,73.717,0.6194,0,TRUE,TRUE
"gear",259,"2025-08-16",74,73.717,0.5501,0,TRUE,TRUE
"gear",262,"2025-08-19",89,65.994,0.8724,0,FALSE,TRUE
"gear",262,"2025-08-19",57,65.994,0.3583,0,TRUE,TRUE
"gear",262,"2025-08-19",53,65.994,0.2771,0,TRUE,TRUE
"gear",263,"2025-08-20",48,76.317,0.0879,0,FALSE,TRUE
"gear",263,"2025-08-20",97,76.317,0.8279,0,FALSE,TRUE
"gear",263,"2025-08-20",91,76.317,0.7636,0,FALSE,TRUE
"gear",269,"2025-08-26",8,33.716,7e-04,0,FALSE,FALSE
"gear",269,"2025-08-26",25,33.716,0.2281,0,FALSE,TRUE
"gear",269,"2025-08-26",54,33.716,0.9491,0,FALSE,TRUE
"gear",271,"2025-08-28",41,46.77,0.3809,0,TRUE,TRUE
"gear",271,"2025-08-28",44,46.77,0.4659,0,TRUE,TRUE
"gear",271,"2025-08-28",55,46.77,0.7375,0,TRUE,TRUE
"gear",272,"2025-08-29",54,54.724,0.5246,0,TRUE,TRUE
"gear",272,"2025-08-29",50,54.724,0.4258,0,TRUE,TRUE
"gear",272,"2025-08-29",64,54.724,0.7362,0,TRUE,TRUE
"gear",273,"2025-08-30",109,114.507,0.4769,0,TRUE,TRUE
"gear",273,"2025-08-30",112,114.507,0.5143,0,TRUE,TRUE
"gear",273,"2025-08-30",124,114.507,0.6529,0,TRUE,TRUE
"gear",275,"2025-09-01",60,70.645,0.3389,0,TRUE,TRUE
"gear",275,"2025-09-01",72,70.645,0.5699,0,TRUE,TRUE
"gear",275,"2025-09-01",70,70.645,0.533,0,TRUE,TRUE
"gear",277,"2025-09-03",33,32.973,0.5461,0,TRUE,TRUE
"gear",277,"2025-09-03",37,32.973,0.6791,0,TRUE,TRUE
"gear",277,"2025-09-03",26,32.973,0.2841,0,TRUE,TRUE
"gear",278,"2025-09-04",54,41.707,0.8273,0,FALSE,TRUE
"gear",278,"2025-09-04",42,41.707,0.5541,0,TRUE,TRUE
"gear",278,"2025-09-04",30,41.707,0.1968,0,FALSE,TRUE
"gear",280,"2025-09-06",101,102.011,0.5307,0,TRUE,TRUE
"gear",280,"2025-09-06",115,102.011,0.7021,0,TRUE,TRUE
"gear",280,"2025-09-06",87,102.011,0.3348,0,TRUE,TRUE
"gear",283,"2025-09-09",36,41.03,0.3862,0,TRUE,TRUE
"gear",283,"2025-09-09",43,41.03,0.6021,0,TRUE,TRUE
"gear",283,"2025-09-09",45,41.03,0.6569,0,TRUE,TRUE
"gear",284,"2025-09-10",35,38.617,0.4262,0,TRUE,TRUE
"gear",284,"2025-09-10",44,38.617,0.6998,0,TRUE,TRUE
"gear",284,"2025-09-10",39,38.617,0.557,0,TRUE,TRUE
"gear",285,"2025-09-11",26,27.04,0.4995,0,TRUE,TRUE
"gear",285,"2025-09-11",27,27.04,0.5429,0,TRUE,TRUE
"gear",285,"2025-09-11",20,27.04,0.2363,0,FALSE,TRUE
"gear",286,"2025-09-12",40,42.383,0.4716,0,TRUE,TRUE
"gear",286,"2025-09-12",42,42.383,0.5321,0,TRUE,TRUE
"gear",286,"2025-09-12",49,42.383,0.7175,0,TRUE,TRUE
"gear",287,"2025-09-13",95,100.117,0.4719,0,TRUE,TRUE
"gear",287,"2025-09-13",93,100.117,0.4433,0,TRUE,TRUE
"gear",287,"2025-09-13",110,100.117,0.6688,0,TRUE,TRUE
"catch",126,"2025-04-05",0,0.697,0.2993,0.59851,TRUE,TRUE
"catch",1,"2024-12-01",8,4.436,0.8217,0.19754,FALSE,TRUE
"catch",1,"2024-12-01",4,8.872,0.3973,0.11252,TRUE,TRUE
"catch",1,"2024-12-01",0,1.109,0.2423,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",1,2.218,0.4303,0.32435,TRUE,TRUE
"catch",1,"2024-12-01",0,2.218,0.1622,0.32435,FALSE,TRUE
"catch",1,"2024-12-01",0,1.109,0.2423,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",2,2.218,0.6077,0.32435,TRUE,TRUE
"catch",1,"2024-12-01",5,4.436,0.6785,0.19754,TRUE,TRUE
"catch",1,"2024-12-01",3,4.436,0.5195,0.19754,TRUE,TRUE
"catch",1,"2024-12-01",7,6.654,0.6576,0.14303,TRUE,TRUE
"catch",1,"2024-12-01",1,6.654,0.2017,0.14303,FALSE,TRUE
"catch",1,"2024-12-01",0,3.327,0.1225,0.24507,FALSE,TRUE
"catch",1,"2024-12-01",3,2.218,0.728,0.32435,TRUE,TRUE
"catch",1,"2024-12-01",0,1.109,0.2423,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",4,1.109,0.9391,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",12,4.436,0.9171,0.19754,FALSE,TRUE
"catch",1,"2024-12-01",0,1.109,0.2423,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",3,1.109,0.8878,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",4,2.218,0.8104,0.32435,FALSE,TRUE
"catch",1,"2024-12-01",1,1.109,0.6063,0.48466,TRUE,TRUE
"catch",1,"2024-12-01",3,4.436,0.5195,0.19754,TRUE,TRUE
"catch",1,"2024-12-01",4,1.109,0.9391,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",4,1.109,0.9391,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",0,1.109,0.2423,0.48466,FALSE,TRUE
"catch",1,"2024-12-01",2,2.218,0.6077,0.32435,TRUE,TRUE
"catch",1,"2024-12-01",0,3.327,0.1225,0.24507,FALSE,TRUE
"catch",1,"2024-12-01",6,2.218,0.9067,0.32435,FALSE,TRUE
"catch",1,"2024-12-01",4,2.218,0.8104,0.32435,FALSE,TRUE
"catch",1,"2024-12-01",12,8.872,0.7408,0.11252,TRUE,TRUE
"catch",1,"2024-12-01",1,2.218,0.4303,0.32435,TRUE,TRUE
"catch",1,"2024-12-01",0,4.436,0.0988,0.19754,FALSE,TRUE
"catch",2,"2024-12-02",0,3.153,0.1291,0.25817,FALSE,TRUE
"catch",3,"2024-12-03",3,3.255,0.6151,0.24989,TRUE,TRUE
"catch",3,"2024-12-03",0,1.628,0.197,0.39405,FALSE,TRUE
"catch",3,"2024-12-03",6,3.255,0.8236,0.24989,FALSE,TRUE
"catch",3,"2024-12-03",10,6.51,0.7791,0.14632,FALSE,TRUE
"catch",3,"2024-12-03",1,1.628,0.5096,0.39405,TRUE,TRUE
"catch",3,"2024-12-03",11,6.51,0.8073,0.14632,FALSE,TRUE
"catch",3,"2024-12-03",0,3.255,0.1249,0.24989,FALSE,TRUE
"catch",3,"2024-12-03",4,3.255,0.7042,0.24989,TRUE,TRUE
"catch",3,"2024-12-03",3,3.255,0.6151,0.24989,TRUE,TRUE
"catch",3,"2024-12-03",6,3.255,0.8236,0.24989,FALSE,TRUE
"catch",3,"2024-12-03",5,6.51,0.5566,0.14632,TRUE,TRUE
"catch",4,"2024-12-04",3,3.239,0.6163,0.25044,TRUE,TRUE
"catch",4,"2024-12-04",5,1.62,0.924,0.39485,FALSE,TRUE
"catch",4,"2024-12-04",2,6.479,0.3167,0.14665,TRUE,TRUE
"catch",4,"2024-12-04",2,4.859,0.3871,0.18456,TRUE,TRUE
"catch",4,"2024-12-04",6,3.239,0.8248,0.25044,FALSE,TRUE
"catch",4,"2024-12-04",8,6.479,0.7103,0.14665,TRUE,TRUE
"catch",4,"2024-12-04",6,3.239,0.8248,0.25044,FALSE,TRUE
"catch",4,"2024-12-04",2,3.239,0.4984,0.25044,TRUE,TRUE
"catch",4,"2024-12-04",12,6.479,0.833,0.14665,FALSE,TRUE
"catch",4,"2024-12-04",12,6.479,0.833,0.14665,FALSE,TRUE
"catch",4,"2024-12-04",3,6.479,0.41,0.14665,TRUE,TRUE
