"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"catch",6,"2024-09-21",11,3.362,0.9683,0.16022,FALSE,TRUE
"catch",6,"2024-09-21",2,2.241,0.5623,0.24323,TRUE,TRUE
"catch",6,"2024-09-21",6,5.603,0.6337,0.08708,TRUE,TRUE
"catch",6,"2024-09-21",3,2.241,0.712,0.24323,TRUE,TRUE
"catch",6,"2024-09-21",0,1.121,0.2129,0.42577,FALSE,TRUE
"catch",6,"2024-09-21",1,2.241,0.3588,0.24323,TRUE,TRUE
"catch",6,"2024-09-21",1,1.121,0.5676,0.42577,TRUE,TRUE
"catch",6,"2024-09-21",0,1.121,0.2129,0.42577,FALSE,TRUE
"catch",6,"2024-09-21",3,4.482,0.4472,0.11485,TRUE,TRUE
"catch",6,"2024-09-21",4,4.482,0.5574,0.11485,TRUE,TRUE
"catch",6,"2024-09-21",3,4.482,0.4472,0.11485,TRUE,TRUE
"catch",6,"2024-09-21",0,1.121,0.2129,0.42577,FALSE,TRUE
"catch",6,"2024-09-21",5,3.362,0.7613,0.16022,FALSE,TRUE
"catch",6,"2024-09-21",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",6,"2024-09-21",0,4.482,0.0574,0.11485,FALSE,TRUE
"catch",6,"2024-09-21",4,4.482,0.5574,0.11485,TRUE,TRUE
"catch",6,"2024-09-21",6,3.362,0.8272,0.16022,FALSE,TRUE
"catch",6,"2024-09-21",4,3.362,0.6735,0.16022,TRUE,TRUE
"catch",6,"2024-09-21",0,4.482,0.0574,0.11485,FALSE,TRUE
"catch",6,"2024-09-21",2,4.482,0.3204,0.11485,TRUE,TRUE
"catch",6,"2024-09-21",4,2.241,0.8147,0.24323,FALSE,TRUE
"catch",6,"2024-09-21",6,2.241,0.9264,0.24323,FALSE,TRUE
"catch",9,"2024-09-24",7,23.822,0.1686,0.01109,FALSE,TRUE
"catch",9,"2024-09-24",0,1.323,0.1895,0.37893,FALSE,TRUE
"catch",9,"2024-09-24",0,1.323,0.1895,0.37893,FALSE,TRUE
"catch",9,"2024-09-24",3,5.294,0.3852,0.09355,TRUE,TRUE
"catch",9,"2024-09-24",6,7.941,0.4839,0.05495,TRUE,TRUE
"catch",9,"2024-09-24",9,7.941,0.6601,0.05495,TRUE,TRUE
"catch",9,"2024-09-24",5,2.647,0.8389,0.20649,FALSE,TRUE
"catch",9,"2024-09-24",0,1.323,0.1895,0.37893,FALSE,TRUE
"catch",9,"2024-09-24",6,1.323,0.9834,0.37893,FALSE,FALSE
"catch",9,"2024-09-24",6,2.647,0.8923,0.20649,FALSE,TRUE
"catch",9,"2024-09-24",9,3.97,0.9031,0.13259,FALSE,TRUE
"catch",10,"2024-09-25",0,5.294,0.0468,0.09355,FALSE,TRUE
"catch",10,"2024-09-25",3,1.323,0.8647,0.37893,FALSE,TRUE
"catch",10,"2024-09-25",3,5.294,0.3852,0.09355,TRUE,TRUE
"catch",10,"2024-09-25",2,3.97,0.3595,0.13259,TRUE,TRUE
"catch",10,"2024-09-25",10,2.647,0.9798,0.20649,FALSE,FALSE
"catch",10,"2024-09-25",2,2.647,0.5019,0.20649,TRUE,TRUE
"catch",10,"2024-09-25",7,3.97,0.8272,0.13259,FALSE,TRUE
"catch",12,"2024-09-27",0,2.647,0.1032,0.20649,FALSE,TRUE
"catch",12,"2024-09-27",0,2.647,0.1032,0.20649,FALSE,TRUE
"catch",12,"2024-09-27",4,2.647,0.7613,0.20649,FALSE,TRUE
"catch",12,"2024-09-27",6,5.294,0.6576,0.09355,TRUE,TRUE
"catch",12,"2024-09-27",2,2.647,0.5019,0.20649,TRUE,TRUE
"catch",12,"2024-09-27",0,1.323,0.1895,0.37893,FALSE,TRUE
"catch",12,"2024-09-27",5,5.294,0.5801,0.09355,TRUE,TRUE
"catch",12,"2024-09-27",3,2.647,0.6515,0.20649,TRUE,TRUE
"catch",12,"2024-09-27",12,5.294,0.9088,0.09355,FALSE,TRUE
"catch",12,"2024-09-27",3,2.647,0.6515,0.20649,TRUE,TRUE
"catch",12,"2024-09-27",0,5.294,0.0468,0.09355,FALSE,TRUE
"catch",12,"2024-09-27",2,1.323,0.7387,0.37893,TRUE,TRUE
"catch",13,"2024-09-28",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",2,2.241,0.5623,0.24323,TRUE,TRUE
"catch",13,"2024-09-28",1,2.241,0.3588,0.24323,TRUE,TRUE
"catch",13,"2024-09-28",2,2.241,0.5623,0.24323,TRUE,TRUE
"catch",13,"2024-09-28",4,2.241,0.8147,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",2,3.362,0.4163,0.16022,TRUE,TRUE
"catch",13,"2024-09-28",6,4.482,0.7253,0.11485,TRUE,TRUE
"catch",13,"2024-09-28",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",14,4.482,0.9664,0.11485,FALSE,TRUE
"catch",13,"2024-09-28",2,4.482,0.3204,0.11485,TRUE,TRUE
"catch",13,"2024-09-28",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",0,1.121,0.2129,0.42577,FALSE,TRUE
"catch",13,"2024-09-28",0,1.121,0.2129,0.42577,FALSE,TRUE
"catch",13,"2024-09-28",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",2,1.121,0.7853,0.42577,FALSE,TRUE
"catch",13,"2024-09-28",1,2.241,0.3588,0.24323,TRUE,TRUE
"catch",13,"2024-09-28",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",8,4.482,0.8341,0.11485,FALSE,TRUE
"catch",13,"2024-09-28",6,2.241,0.9264,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",3,3.362,0.5593,0.16022,TRUE,TRUE
"catch",13,"2024-09-28",7,10.085,0.4464,0.03943,TRUE,TRUE
"catch",13,"2024-09-28",3,2.241,0.712,0.24323,TRUE,TRUE
"catch",13,"2024-09-28",14,6.724,0.8901,0.06872,FALSE,TRUE
"catch",13,"2024-09-28",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",6,2.241,0.9264,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",0,4.482,0.0574,0.11485,FALSE,TRUE
"catch",13,"2024-09-28",5,3.362,0.7613,0.16022,FALSE,TRUE
"catch",13,"2024-09-28",0,2.241,0.1216,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",3,2.241,0.712,0.24323,TRUE,TRUE
"catch",13,"2024-09-28",1,2.241,0.3588,0.24323,TRUE,TRUE
"catch",13,"2024-09-28",6,4.482,0.7253,0.11485,TRUE,TRUE
"catch",13,"2024-09-28",5,2.241,0.8826,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",4,2.241,0.8147,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",5,4.482,0.6498,0.11485,TRUE,TRUE
"catch",13,"2024-09-28",4,2.241,0.8147,0.24323,FALSE,TRUE
"catch",13,"2024-09-28",0,6.724,0.0344,0.06872,FALSE,TRUE
"catch",16,"2024-10-01",1,1.508,0.4784,0.34335,TRUE,TRUE
"catch",16,"2024-10-01",0,1.508,0.1717,0.34335,FALSE,TRUE
"catch",16,"2024-10-01",13,4.523,0.9545,0.11374,FALSE,TRUE
"catch",16,"2024-10-01",1,1.508,0.4784,0.34335,TRUE,TRUE
"catch",16,"2024-10-01",0,4.523,0.0569,0.11374,FALSE,TRUE
"catch",16,"2024-10-01",0,3.016,0.0902,0.18046,FALSE,TRUE
"catch",16,"2024-10-01",2,3.016,0.455,0.18046,TRUE,TRUE
"catch",16,"2024-10-01",0,3.016,0.0902,0.18046,FALSE,TRUE
"catch",16,"2024-10-01",6,4.523,0.7218,0.11374,TRUE,TRUE
"catch",16,"2024-10-01",3,3.016,0.6019,0.18046,TRUE,TRUE
"catch",16,"2024-10-01",11,6.031,0.8472,0.07936,FALSE,TRUE
"catch",18,"2024-10-03",6,3.016,0.8592,0.18046,FALSE,TRUE
"catch",18,"2024-10-03",1,6.031,0.1307,0.07936,FALSE,TRUE
"catch",18,"2024-10-03",0,1.508,0.1717,0.34335,FALSE,TRUE
"catch",18,"2024-10-03",2,1.508,0.6986,0.34335,TRUE,TRUE
"catch",18,"2024-10-03",2,6.031,0.2354,0.07936,FALSE,TRUE
"catch",18,"2024-10-03",6,6.031,0.6023,0.07936,TRUE,TRUE
"catch",18,"2024-10-03",1,1.508,0.4784,0.34335,TRUE,TRUE
"catch",18,"2024-10-03",1,7.539,0.099,0.05909,FALSE,TRUE
"catch",18,"2024-10-03",7,4.523,0.7827,0.11374,FALSE,TRUE
"catch",18,"2024-10-03",6,3.016,0.8592,0.18046,FALSE,TRUE
"catch",18,"2024-10-03",5,4.523,0.6461,0.11374,TRUE,TRUE
"catch",18,"2024-10-03",2,3.016,0.455,0.18046,TRUE,TRUE
"catch",18,"2024-10-03",2,9.047,0.1458,0.04603,FALSE,TRUE
"catch",18,"2024-10-03",4,3.016,0.7149,0.18046,TRUE,TRUE
"catch",19,"2024-10-04",10,3.016,0.9682,0.18046,FALSE,TRUE
"catch",19,"2024-10-04",3,10.554,0.1817,0.03706,FALSE,TRUE
"catch",19,"2024-10-04",0,3.016,0.0902,0.18046,FALSE,TRUE
"catch",19,"2024-10-04",3,3.016,0.6019,0.18046,TRUE,TRUE
"catch",19,"2024-10-04",2,4.523,0.3178,0.11374,TRUE,TRUE
"catch",19,"2024-10-04",8,6.031,0.7256,0.07936,TRUE,TRUE
"catch",20,"2024-10-05",0,3.83,0.0692,0.13843,FALSE,TRUE
"catch",20,"2024-10-05",1,2.553,0.3217,0.21435,TRUE,TRUE
"catch",20,"2024-10-05",1,5.106,0.1591,0.09803,FALSE,TRUE
"catch",20,"2024-10-05",0,1.277,0.1946,0.38918,FALSE,TRUE
"catch",20,"2024-10-05",5,7.659,0.4268,0.05783,TRUE,TRUE
"catch",20,"2024-10-05",0,2.553,0.1072,0.21435,FALSE,TRUE
"catch",20,"2024-10-05",2,1.277,0.7493,0.38918,TRUE,TRUE
"catch",20,"2024-10-05",14,3.83,0.981,0.13843,FALSE,FALSE
"catch",20,"2024-10-05",2,1.277,0.7493,0.38918,TRUE,TRUE
"catch",20,"2024-10-05",3,2.553,0.6651,0.21435,TRUE,TRUE
"catch",20,"2024-10-05",0,1.277,0.1946,0.38918,FALSE,TRUE
"catch",20,"2024-10-05",2,2.553,0.5152,0.21435,TRUE,TRUE
"catch",20,"2024-10-05",0,2.553,0.1072,0.21435,FALSE,TRUE
"catch",20,"2024-10-05",0,2.553,0.1072,0.21435,FALSE,TRUE
"catch",20,"2024-10-05",6,2.553,0.9004,0.21435,FALSE,TRUE
"catch",20,"2024-10-05",5,6.383,0.5014,0.07371,TRUE,TRUE
"catch",20,"2024-10-05",10,7.659,0.7216,0.05783,TRUE,TRUE
"catch",20,"2024-10-05",3,3.83,0.5083,0.13843,TRUE,TRUE
"catch",20,"2024-10-05",42,15.318,0.958,0.02159,FALSE,TRUE
"catch",20,"2024-10-05",9,15.318,0.3759,0.02159,TRUE,TRUE
"catch",23,"2024-10-08",6,6.031,0.6023,0.07936,TRUE,TRUE
"catch",23,"2024-10-08",3,6.031,0.3398,0.07936,TRUE,TRUE
"catch",23,"2024-10-08",9,3.016,0.9536,0.18046,FALSE,TRUE
"catch",23,"2024-10-08",10,3.016,0.9682,0.18046,FALSE,TRUE
"catch",23,"2024-10-08",7,4.523,0.7827,0.11374,FALSE,TRUE
"catch",23,"2024-10-08",7,6.031,0.6689,0.07936,TRUE,TRUE
"catch",24,"2024-10-09",2,1.508,0.6986,0.34335,TRUE,TRUE
"catch",24,"2024-10-09",2,3.016,0.455,0.18046,TRUE,TRUE
"catch",24,"2024-10-09",6,3.016,0.8592,0.18046,FALSE,TRUE
"catch",24,"2024-10-09",12,6.031,0.875,0.07936,FALSE,TRUE
"catch",24,"2024-10-09",12,6.031,0.875,0.07936,FALSE,TRUE
"catch",24,"2024-10-09",8,6.031,0.7256,0.07936,TRUE,TRUE
"catch",24,"2024-10-09",1,3.016,0.2766,0.18046,TRUE,TRUE
"catch",26,"2024-10-11",1,1.508,0.4784,0.34335,TRUE,TRUE
"catch",26,"2024-10-11",0,3.016,0.0902,0.18046,FALSE,TRUE
"catch",26,"2024-10-11",5,6.031,0.5252,0.07936,TRUE,TRUE
"catch",26,"2024-10-11",8,6.031,0.7256,0.07936,TRUE,TRUE
"catch",27,"2024-10-12",1,2.553,0.3217,0.21435,TRUE,TRUE
"catch",27,"2024-10-12",5,5.106,0.5956,0.09803,TRUE,TRUE
"catch",27,"2024-10-12",1,1.277,0.529,0.38918,TRUE,TRUE
"catch",27,"2024-10-12",5,3.83,0.7128,0.13843,TRUE,TRUE
"catch",27,"2024-10-12",5,7.659,0.4268,0.05783,TRUE,TRUE
"catch",27,"2024-10-12",2,3.83,0.3718,0.13843,TRUE,TRUE
"catch",27,"2024-10-12",4,5.106,0.5042,0.09803,TRUE,TRUE
"catch",27,"2024-10-12",0,2.553,0.1072,0.21435,FALSE,TRUE
"catch",27,"2024-10-12",0,2.553,0.1072,0.21435,FALSE,TRUE
"catch",27,"2024-10-12",8,5.106,0.7897,0.09803,FALSE,TRUE
"catch",27,"2024-10-12",4,1.277,0.937,0.38918,FALSE,TRUE
"catch",27,"2024-10-12",6,7.659,0.4994,0.05783,TRUE,TRUE
"catch",28,"2024-10-13",2,1.277,0.7493,0.38918,TRUE,TRUE
"catch",28,"2024-10-13",6,3.83,0.7839,0.13843,FALSE,TRUE
"catch",28,"2024-10-13",8,6.383,0.7024,0.07371,TRUE,TRUE
"catch",28,"2024-10-13",4,6.383,0.4153,0.07371,TRUE,TRUE
"catch",28,"2024-10-13",1,1.277,0.529,0.38918,TRUE,TRUE
"catch",28,"2024-10-13",10,3.83,0.9345,0.13843,FALSE,TRUE
"catch",28,"2024-10-13",0,5.106,0.049,0.09803,FALSE,TRUE
"catch",28,"2024-10-13",4,2.553,0.7736,0.21435,FALSE,TRUE
"catch",30,"2024-10-15",3,1.292,0.87,0.38528,FALSE,TRUE
"catch",30,"2024-10-15",1,2.585,0.3177,0.21121,TRUE,TRUE
"catch",30,"2024-10-15",1,1.292,0.5249,0.38528,TRUE,TRUE
"catch",30,"2024-10-15",4,2.585,0.7693,0.21121,FALSE,TRUE
"catch",30,"2024-10-15",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",30,"2024-10-15",7,3.877,0.8348,0.13603,FALSE,TRUE
"catch",30,"2024-10-15",6,5.169,0.6674,0.09615,TRUE,TRUE
"catch",30,"2024-10-15",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",30,"2024-10-15",5,5.169,0.5899,0.09615,TRUE,TRUE
"catch",30,"2024-10-15",4,2.585,0.7693,0.21121,FALSE,TRUE
"catch",30,"2024-10-15",1,5.169,0.1563,0.09615,FALSE,TRUE
"catch",30,"2024-10-15",6,2.585,0.8979,0.21121,FALSE,TRUE
"catch",30,"2024-10-15",6,2.585,0.8979,0.21121,FALSE,TRUE
"catch",31,"2024-10-16",2,5.169,0.277,0.09615,TRUE,TRUE
"catch",31,"2024-10-16",4,2.585,0.7693,0.21121,FALSE,TRUE
"catch",31,"2024-10-16",0,1.292,0.1926,0.38528,FALSE,TRUE
"catch",31,"2024-10-16",6,2.585,0.8979,0.21121,FALSE,TRUE
"catch",31,"2024-10-16",5,2.585,0.8457,0.21121,FALSE,TRUE
"catch",31,"2024-10-16",4,3.877,0.6165,0.13603,TRUE,TRUE
"catch",31,"2024-10-16",0,5.169,0.0481,0.09615,FALSE,TRUE
"catch",31,"2024-10-16",2,2.585,0.5103,0.21121,TRUE,TRUE
"catch",31,"2024-10-16",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",31,"2024-10-16",8,5.169,0.7852,0.09615,FALSE,TRUE
"catch",31,"2024-10-16",8,10.339,0.4908,0.03794,TRUE,TRUE
"catch",31,"2024-10-16",3,2.585,0.6602,0.21121,TRUE,TRUE
"catch",31,"2024-10-16",0,1.292,0.1926,0.38528,FALSE,TRUE
"catch",31,"2024-10-16",3,2.585,0.6602,0.21121,TRUE,TRUE
"catch",31,"2024-10-16",6,5.169,0.6674,0.09615,TRUE,TRUE
"catch",32,"2024-10-17",1,3.877,0.2148,0.13603,FALSE,TRUE
"catch",32,"2024-10-17",3,2.585,0.6602,0.21121,TRUE,TRUE
"catch",32,"2024-10-17",4,1.292,0.9354,0.38528,FALSE,TRUE
"catch",32,"2024-10-17",4,1.292,0.9354,0.38528,FALSE,TRUE
"catch",32,"2024-10-17",1,2.585,0.3177,0.21121,TRUE,TRUE
"catch",32,"2024-10-17",6,1.292,0.9847,0.38528,FALSE,FALSE
"catch",32,"2024-10-17",7,3.877,0.8348,0.13603,FALSE,TRUE
"catch",32,"2024-10-17",5,5.169,0.5899,0.09615,TRUE,TRUE
"catch",32,"2024-10-17",1,1.292,0.5249,0.38528,TRUE,TRUE
"catch",32,"2024-10-17",4,3.877,0.6165,0.13603,TRUE,TRUE
"catch",32,"2024-10-17",0,1.292,0.1926,0.38528,FALSE,TRUE
"catch",32,"2024-10-17",6,2.585,0.8979,0.21121,FALSE,TRUE
"catch",32,"2024-10-17",10,5.169,0.8636,0.09615,FALSE,TRUE
"catch",32,"2024-10-17",1,2.585,0.3177,0.21121,TRUE,TRUE
"catch",32,"2024-10-17",5,2.585,0.8457,0.21121,FALSE,TRUE
"catch",32,"2024-10-17",2,2.585,0.5103,0.21121,TRUE,TRUE
"catch",32,"2024-10-17",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",32,"2024-10-17",1,5.169,0.1563,0.09615,FALSE,TRUE
"catch",32,"2024-10-17",7,5.169,0.732,0.09615,TRUE,TRUE
"catch",32,"2024-10-17",8,5.169,0.7852,0.09615,FALSE,TRUE
"catch",33,"2024-10-18",3,7.754,0.2599,0.05659,TRUE,TRUE
"catch",33,"2024-10-18",3,5.169,0.3934,0.09615,TRUE,TRUE
"catch",33,"2024-10-18",2,7.754,0.1756,0.05659,FALSE,TRUE
"catch",33,"2024-10-18",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",33,"2024-10-18",1,2.585,0.3177,0.21121,TRUE,TRUE
"catch",33,"2024-10-18",4,1.292,0.9354,0.38528,FALSE,TRUE
"catch",33,"2024-10-18",3,3.877,0.5029,0.13603,TRUE,TRUE
"catch",33,"2024-10-18",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",33,"2024-10-18",0,1.292,0.1926,0.38528,FALSE,TRUE
"catch",33,"2024-10-18",4,2.585,0.7693,0.21121,FALSE,TRUE
"catch",33,"2024-10-18",3,2.585,0.6602,0.21121,TRUE,TRUE
"catch",33,"2024-10-18",1,3.877,0.2148,0.13603,FALSE,TRUE
"catch",33,"2024-10-18",0,7.754,0.0283,0.05659,FALSE,TRUE
"catch",33,"2024-10-18",1,1.292,0.5249,0.38528,TRUE,TRUE
"catch",33,"2024-10-18",1,2.585,0.3177,0.21121,TRUE,TRUE
"catch",33,"2024-10-18",9,1.292,0.9983,0.38528,FALSE,FALSE
"catch",33,"2024-10-18",0,3.877,0.068,0.13603,FALSE,TRUE
"catch",33,"2024-10-18",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",33,"2024-10-18",5,2.585,0.8457,0.21121,FALSE,TRUE
"catch",33,"2024-10-18",9,7.754,0.6702,0.05659,TRUE,TRUE
"catch",33,"2024-10-18",4,2.585,0.7693,0.21121,FALSE,TRUE
"catch",33,"2024-10-18",4,2.585,0.7693,0.21121,FALSE,TRUE
"catch",34,"2024-10-19",0,2.192,0.1243,0.24862,FALSE,TRUE
"catch",34,"2024-10-19",5,6.575,0.4892,0.07087,TRUE,TRUE
"catch",34,"2024-10-19",5,2.192,0.8877,0.24862,FALSE,TRUE
"catch",34,"2024-10-19",0,2.192,0.1243,0.24862,FALSE,TRUE
"catch",34,"2024-10-19",1,2.192,0.3655,0.24862,TRUE,TRUE
"catch",34,"2024-10-19",2,6.575,0.2137,0.07087,FALSE,TRUE
"catch",34,"2024-10-19",4,2.192,0.8213,0.24862,FALSE,TRUE
"catch",34,"2024-10-19",0,2.192,0.1243,0.24862,FALSE,TRUE
"catch",34,"2024-10-19",6,4.383,0.7341,0.11811,TRUE,TRUE
"catch",34,"2024-10-19",4,5.479,0.4757,0.0897,TRUE,TRUE
"catch",34,"2024-10-19",0,3.287,0.0822,0.16437,FALSE,TRUE
"catch",34,"2024-10-19",1,2.192,0.3655,0.24862,TRUE,TRUE
"catch",34,"2024-10-19",1,1.096,0.5743,0.43229,TRUE,TRUE
"catch",34,"2024-10-19",5,6.575,0.4892,0.07087,TRUE,TRUE
"catch",34,"2024-10-19",2,3.287,0.4244,0.16437,TRUE,TRUE
"catch",34,"2024-10-19",2,4.383,0.3277,0.11811,TRUE,TRUE
"catch",34,"2024-10-19",2,4.383,0.3277,0.11811,TRUE,TRUE
"catch",34,"2024-10-19",0,2.192,0.1243,0.24862,FALSE,TRUE
"catch",36,"2024-10-21",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",36,"2024-10-21",0,1.292,0.1926,0.38528,FALSE,TRUE
"catch",36,"2024-10-21",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",36,"2024-10-21",8,3.877,0.8769,0.13603,FALSE,TRUE
"catch",36,"2024-10-21",0,1.292,0.1926,0.38528,FALSE,TRUE
"catch",36,"2024-10-21",0,1.292,0.1926,0.38528,FALSE,TRUE
"catch",36,"2024-10-21",4,3.877,0.6165,0.13603,TRUE,TRUE
"catch",36,"2024-10-21",3,2.585,0.6602,0.21121,TRUE,TRUE
"catch",36,"2024-10-21",0,10.339,0.019,0.03794,FALSE,FALSE
"catch",36,"2024-10-21",9,10.339,0.542,0.03794,TRUE,TRUE
"catch",36,"2024-10-21",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",36,"2024-10-21",0,2.585,0.1056,0.21121,FALSE,TRUE
"catch",36,"2024-10-21",1,3.877,0.2148,0.13603,FALSE,TRUE
"catch",36,"2024-10-21",1,2.585,0.3177,0.21121,TRUE,TRUE
