"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,"turnover (trips per gear-slot per day)",1.7,0.3,5.41911553958231,1.70176719690721,0.954805314233804,3.02375038167102
2024-12-02,"turnover (trips per gear-slot per day)",1.7,0.3,5.6700920745626,1.70677985917718,0.939462326055944,3.09007397286776
2024-12-03,"turnover (trips per gear-slot per day)",1.7,0.3,5.67009516020066,1.70017716805293,0.933210044700848,3.08808013662864
2024-12-04,"turnover (trips per gear-slot per day)",1.7,0.3,5.67007500458186,1.70007155991849,0.931941136981203,3.08132613256307
2024-12-05,"turnover (trips per gear-slot per day)",1.7,0.3,5.67003160795405,1.70269396829,0.950555071079851,3.05876865634168
2024-12-06,"turnover (trips per gear-slot per day)",1.7,0.3,5.66996497085087,1.63041127902904,1.03316660957814,2.59605122089849
2024-12-07,"turnover (trips per gear-slot per day)",1.7,0.3,5.41893332406528,1.69967777466404,0.94912300190501,3.05405847403305
2024-12-08,"turnover (trips per gear-slot per day)",1.7,0.3,5.41882521510126,1.69409379057093,0.954758641553513,3.03301049291956
2024-12-09,"turnover (trips per gear-slot per day)",1.7,0.3,5.66962562631192,1.69892738997929,0.933939630707295,3.08084033315046
2024-12-10,"turnover (trips per gear-slot per day)",1.7,0.3,5.6694660383588,1.69919109927799,0.934163515974417,3.10714370036049
2024-12-11,"turnover (trips per gear-slot per day)",1.7,0.3,5.66928321688469,1.70047644210338,0.942225458939918,3.07567488780677
2024-12-12,"turnover (trips per gear-slot per day)",1.7,0.3,5.6690771641375,1.69354960685878,0.949676723140036,3.03163689141183
2024-12-13,"turnover (trips per gear-slot per day)",1.7,0.3,5.66884788265075,1.69920886682713,0.95472232294449,3.04630616821183
2024-12-14,"turnover (trips per gear-slot per day)",1.7,0.3,5.41771024401554,1.71244150608315,0.958358116415442,2.97525422917398
2024-12-15,"turnover (trips per gear-slot per day)",1.7,0.3,5.41744671727631,1.70534813214886,0.954346505378022,3.06385408737433
2024-12-16,"turnover (trips per gear-slot per day)",1.7,0.3,5.66802069537085,1.70099852109387,0.952882764981684,2.99409633833974
2024-12-17,"turnover (trips per gear-slot per day)",1.7,0.3,5.66769852997071,1.70327840372651,0.952665309864447,3.00044486180598
2024-12-18,"turnover (trips per gear-slot per day)",1.7,0.3,5.66735315278031,1.70082827798799,0.917447674788058,3.13810165948944
2024-12-19,"turnover (trips per gear-slot per day)",1.7,0.3,5.66698456804541,1.70284413365402,0.944712341047089,3.06877003064286
2024-12-20,"turnover (trips per gear-slot per day)",1.7,0.3,5.66659278029683,1.7022514022457,0.931861574816803,3.07180277207286
2024-12-21,"turnover (trips per gear-slot per day)",1.7,0.3,5.41539966231,1.70542776973576,0.952003548556852,3.02536699621309
2024-12-22,"turnover (trips per gear-slot per day)",1.7,0.3,5.41498087653759,1.70638431691974,0.94861208160822,3.04586210490699
2024-12-23,"turnover (trips per gear-slot per day)",1.7,0.3,5.66527824855187,1.69484449465857,0.953359335744247,3.03705839024786
2024-12-24,"turnover (trips per gear-slot per day)",1.7,0.3,5.66479369975557,1.70720662522668,0.954446343750969,2.99990868539759
2024-12-25,"turnover (trips per gear-slot per day)",1.7,0.3,5.66428597487282,1.70044965161524,0.933022856455463,3.10328052495206
2024-12-26,"turnover (trips per gear-slot per day)",1.7,0.3,5.66375508014291,1.69816983846061,0.940787416818743,3.05740856056305
2024-12-27,"turnover (trips per gear-slot per day)",1.7,0.3,5.66320102208947,1.71250040860958,0.951222447809412,3.08615329123628
2024-12-28,"turnover (trips per gear-slot per day)",1.7,0.3,5.4120029706109,1.69386674295092,0.954792985446364,3.02891262621286
2024-12-29,"turnover (trips per gear-slot per day)",1.7,0.3,5.41142917799739,1.69992003041672,0.934241876658913,3.05805439649995
2024-12-30,"turnover (trips per gear-slot per day)",1.7,0.3,5.66139993748609,1.70396319443602,0.964450217852306,2.99647679047763
2024-12-31,"turnover (trips per gear-slot per day)",1.7,0.3,5.41021524666327,1.70750336307561,0.941571479548877,3.08427193280185
2025-01-01,"turnover (trips per gear-slot per day)",1.7,0.3,4.2960228928067,1.7016852493887,0.950777620251078,3.02934197602307
