"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.340), 0.300)",1.40167733227768,0.430144340193436,1.4041242435526,0.438886922990175,1.34081267838796,0.739778568714301,2.42448533288305,-0.02,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.108525948754245,0.419385009623376,0.122411382450564,-0.728847852724924,0.823224660221941,0.062,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0531849817008783,0.43192985399871,0.0616371428022283,-0.753644243693309,0.814706965437279,0.034,TRUE
"B1","normal(0, 1.0)",0,1,0.972999399019981,0.255664097125057,0.96930997182339,0.468979160867072,1.4872320651598,0.744,FALSE
"B2","normal(0, 1.0)",0,1,0.00561888629959726,0.985612446457034,-0.00377307884698003,-1.90724185361695,1.92885009739381,0.014,TRUE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,1.86361657953164,1.15838948687518,1.82470390698262,-0.425713042554764,4.33911097555666,0.421,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.353150400452625,1.15923110263842,0.501705147424772,-2.4409399029328,2.40737132651608,0.42,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.15068301242846,0.757252035780726,0.955950214229503,0.365063293443377,2.99509602361201,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.582796543091544,0.681413932346088,0.396098281485293,0.0166681503137685,2.25049450484756,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.827735859937258,0.185709815576624,0.817055490063239,0.493991981612575,1.21556039701887,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.26893657729604,0.28691281620013,1.23457008346521,0.807787651750638,1.90327446313877,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.17617895962544,1.46749863701899,0.724271170710956,0.0294211931131722,5.70814565244491,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.35688242606631,2.0534750155215,0.774343130850261,0.0304423751790163,6.55429119122828,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,0.087574066330247,0.59651698635776,0.0732613242569728,-1.03825157167318,1.30628978051176,0.403,TRUE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,2.96230797646234,0.393351424079952,2.94852725430315,2.24573526811912,3.79201668215943,0.837,FALSE
"tau_bar[1]","lognormal(log(3.030), 0.500)",3.43343981279248,1.82981861562897,2.96142700905322,0.756019632011994,2.86469551991565,1.78518957038072,4.6753926026652,0.587,FALSE
