"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.512820512820513,0.979487179487179,0.492527162464924,0.267983501956593,195,195
"osp",0.484615384615385,0.984615384615385,0.505728104531841,0.282144311260765,130,130
"catch",0.576923076923077,0.953846153846154,0.511996109346856,0.271904106067872,130,130
