"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.568181818181818,1,0.507738087528857,0.277375257409454,44,44
"osp",0.555555555555556,0.944444444444444,0.509553660209846,0.251924706920339,18,18
"catch",0.444444444444444,1,0.531625122695618,0.297738694180677,18,18
