"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.255), 0.300)",1.31284760747008,0.402884426312373,1.31155568050007,0.397065608609856,1.256900360747,0.698345515456708,2.26111133306346,0.014,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.731298245660755,0.159943869715945,0.759038769178109,0.343625511840027,0.950116671560199,0.642,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.0848210755579238,0.405738519565118,-0.122557590118006,-0.764373885978023,0.744462765802164,0.093,TRUE
"B1","normal(0, 1.0)",0,1,0.489767854129625,0.121827143107974,0.489428880982802,0.253715347088967,0.728657772728831,0.878,FALSE
"B2","normal(0, 1.0)",0,1,0.484422903135328,0.27582780531117,0.479916919427687,-0.035454980801628,1.03548610955067,0.724,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.69174714627981,1.23267067398049,2.70721723094564,0.176727903984615,5.1469702556998,0.384,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.647558534871183,1.0851373699569,0.879126167759375,-2.15744929897636,2.39309873884087,0.457,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.935241757842838,0.278153452943715,0.882179783671537,0.552518365276521,1.61819704972536,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.379797501251276,0.181298347003381,0.363227683144835,0.0776310198012391,0.80911731473312,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.930712966683269,0.0624096796664358,0.92798155886354,0.815050862190463,1.06047808016605,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.799623237744663,0.06608870588571,0.796446778083442,0.677130631036677,0.935753440073376,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.22831082115057,1.65386703936516,0.748551609683152,0.0329027081382508,5.63903243921465,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.39064296281068,2.00290777345913,0.807771128927525,0.0326494812134824,6.52437708630615,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.101643453804643,0.184529525485041,-0.103620824099374,-0.454823587591987,0.263193306520334,0.815,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.56648215203452,0.166038252157896,3.56420793080949,3.24268681826495,3.9008153378204,0.931,FALSE
"tau_bar[1]","lognormal(log(3.030), 0.500)",3.43343981279248,1.82981861562897,2.97506112641162,0.351753010043367,2.95658937026087,2.34677091628034,3.72542466332286,0.808,FALSE
