"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.972999399019981,0.00269747341043419,0.255664097125057,0.468979160867072,0.803929383217875,0.96930997182339,1.1389655401605,1.4872320651598,8983.07744616248,0.999488893079096
"B2",0.00561888629959726,0.00979489425260725,0.985612446457034,-1.90724185361695,-0.67055918229878,-0.00377307884698003,0.701648089590007,1.92885009739381,10125.4155332012,0.999791654712111
"B1_C",0.087574066330247,0.0064540011739433,0.59651698635776,-1.03825157167318,-0.307622060980035,0.0732613242569728,0.464131903884305,1.30628978051176,8542.55040644348,1.00010869133856
"B2_C",-0.00866139075931791,0.00913204379496248,0.96328995931566,-1.88684366409514,-0.653324551982794,-0.0107266997767448,0.63951576518265,1.87806966894961,11127.0002000407,0.999570000842039
"gamma_C",-0.00109308781471699,0.0101617299581205,0.996624885160285,-1.96388778263627,-0.652231134622343,0.00133532208608475,0.657614741577958,1.94144222977813,9618.96080060381,1.00036971080596
"sigma_eps_E",1.15068301242846,0.0123585753171667,0.757252035780726,0.365063293443377,0.694996476658456,0.955950214229503,1.38894920782925,2.99509602361201,3754.4306079882,1.00067133048609
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.827735859937258,0.00201179103477391,0.185709815576624,0.493991981612575,0.696039153107694,0.817055490063239,0.946685394112854,1.21556039701887,8521.26321487872,0.999604089651159
"phi_E_scaled",0.554262974377123,0.00256251457600692,0.209692504811688,0.135576073637538,0.402452771202912,0.561205691225282,0.719530447797045,0.911612330110971,6696.272614504,0.999817228620026
"eps_E[1,1]",-0.0874713399249502,0.0112016546804923,0.697676008589306,-1.39025335776623,-0.537262540017822,-0.130006448550246,0.335779624949572,1.38870817170505,3879.20934354728,0.999924751361983
"eps_E[2,1]",-0.98713471431771,0.00957400849864056,0.673617572210374,-2.43363200621075,-1.41352507184543,-0.947580998940289,-0.522780726723642,0.253001221589433,4950.38753253251,1.00062023246355
"omega_E_0_raw[1,1]",0.7541841959325,0.0104978691685477,0.711683763898416,-0.566224651014816,0.270573470767748,0.71631613725247,1.21237618229707,2.2482595967464,4595.91305548333,0.999597234959844
"mu_mu_E[1]",1.86361657953164,0.0183066467354563,1.15838948687518,-0.425713042554764,1.19621741022948,1.82470390698262,2.50509806595618,4.33911097555666,4003.97735604703,0.999841211861366
"sigma_mu_E",1.17617895962544,0.0226973452259976,1.46749863701899,0.0294211931131722,0.309136099408516,0.724271170710956,1.44130538594323,5.70814565244491,4180.27917407798,0.999853484511766
"eps_mu_E[1,1]",-0.0757058731913428,0.0109074077668159,0.884613152577925,-1.8444534303325,-0.652385394201119,-0.0813141720297747,0.491337392563938,1.72140578748345,6577.54284884816,0.999772407081272
"R_G",1.4041242435526,0.00461734659592828,0.438886922990175,0.739778568714301,1.09057780417448,1.34081267838796,1.63940367199372,2.42448533288305,9034.83718273402,0.999914870722055
"R_G_boat",2.96230797646234,0.00368553062226084,0.393351424079952,2.24573526811912,2.6882012683838,2.94852725430315,3.21521314856493,3.79201668215943,11390.9882956733,0.999471275788278
"kappa_OSP",3.13222256479923,0.00954226524999395,0.974575166832397,1.65526747483677,2.44029042733357,2.99132619443679,3.65538104570212,5.49728433065397,10431.0424441461,0.999793838418403
"sigma_r_OSP",0.683628340293221,0.00171435795910151,0.152031779406589,0.434608059061825,0.575752987382003,0.667690526290591,0.773230892507053,1.03299266332001,7864.40265448549,0.999815900443701
"f_theta[1]",0.299223639073136,0.000989594854135315,0.0990338250904746,0.127664051949765,0.226200557345567,0.292339696714691,0.366861724060798,0.508499519927122,10015.0299082716,0.999508486567938
"sigma_IE",0.197391764186628,0.0020514018903284,0.195788067402322,0.00554617233702475,0.0583451723888705,0.13870810427838,0.274384859211518,0.719133698832932,9109.00491352613,0.999469580186824
"sigma_eps_C",0.582796543091544,0.00933089905967519,0.681413932346088,0.0166681503137685,0.177278523874866,0.396098281485293,0.758265758407263,2.25049450484756,5333.04238590963,1.00018407464068
"Lcorr_C[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"phi_C_scaled",0.526592490850439,0.00228994188379943,0.215964926999355,0.123177878153346,0.359021524873309,0.530818571401114,0.697400026172135,0.90735348271864,8894.41793836384,0.999640317027589
"sigma_r_C",1.26893657729604,0.00317801954092169,0.28691281620013,0.807787651750638,1.0645205747853,1.23457008346521,1.43409984771455,1.90327446313877,8150.5472628357,0.999650391120059
"eps_C[1,1]",0.155706525390243,0.0100940257373425,0.864883565380314,-1.5699281054195,-0.429128442965197,0.175229845401895,0.747759337582476,1.80563006220927,7341.52824268891,0.999880389612973
"eps_C[2,1]",0.221960826833802,0.00938421811909009,0.890199609739757,-1.61070919054395,-0.348089104328136,0.240409159441106,0.805674344620585,1.962431057041,8998.6759314211,0.999756447218453
"omega_C_0_raw[1,1]",-0.191178149745986,0.0106138096711823,0.918561306743076,-1.941940055197,-0.803554097789791,-0.214199235855689,0.401666507769968,1.72497106485151,7489.86006387839,0.999956410227059
"mu_mu_C[1]",0.353150400452625,0.0185503753897221,1.15923110263842,-2.4409399029328,-0.210845134547187,0.501705147424772,1.03375567304765,2.40737132651608,3905.12234667397,0.99962041891352
"sigma_mu_C",1.35688242606631,0.0356851352239142,2.0534750155215,0.0304423751790163,0.335887869759846,0.774343130850261,1.5566775707337,6.55429119122828,3311.34287828083,1.00104889762067
