"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,4.243,0.6854,0.1508,0.14979,TRUE,TRUE
"trailer",3,"2024-09-18",9,4.243,0.8818,0.1508,0.14979,FALSE,TRUE
"trailer",4,"2024-09-19",3,4.243,0.4941,0.1508,0.14979,TRUE,TRUE
"trailer",5,"2024-09-20",1,4.243,0.2257,0.1508,0.14979,FALSE,TRUE
"trailer",5,"2024-09-20",0,4.243,0.0754,0.1508,0.14979,FALSE,TRUE
"trailer",9,"2024-09-24",3,4.243,0.4941,0.1508,0.14979,TRUE,TRUE
"trailer",12,"2024-09-27",5,4.243,0.6854,0.1508,0.14979,TRUE,TRUE
"trailer",13,"2024-09-28",12,11.312,0.6542,0.05568,0.05948,TRUE,TRUE
"trailer",16,"2024-10-01",7,1.978,0.9623,0.29546,0.23867,FALSE,TRUE
"trailer",18,"2024-10-03",4,1.978,0.8483,0.29546,0.23867,FALSE,TRUE
"trailer",19,"2024-10-04",5,1.978,0.9052,0.29546,0.23867,FALSE,TRUE
"trailer",20,"2024-10-05",12,5.257,0.9031,0.12075,0.12412,FALSE,TRUE
"trailer",23,"2024-10-08",0,1.978,0.1477,0.29546,0.23867,FALSE,TRUE
"trailer",24,"2024-10-09",3,1.978,0.7579,0.29546,0.23867,FALSE,TRUE
"trailer",26,"2024-10-11",3,1.978,0.7579,0.29546,0.23867,FALSE,TRUE
"trailer",27,"2024-10-12",9,5.257,0.8227,0.12075,0.12412,FALSE,TRUE
"trailer",28,"2024-10-13",7,5.257,0.7333,0.12075,0.12412,TRUE,TRUE
"trailer",30,"2024-10-15",2,1.978,0.6183,0.29546,0.23867,TRUE,TRUE
"trailer",31,"2024-10-16",2,1.978,0.6183,0.29546,0.23867,TRUE,TRUE
"trailer",32,"2024-10-17",2,1.978,0.6183,0.29546,0.23867,TRUE,TRUE
"trailer",33,"2024-10-18",1,1.978,0.4148,0.29546,0.23867,TRUE,TRUE
"trailer",34,"2024-10-19",0,5.257,0.0604,0.12075,0.12412,FALSE,TRUE
"trailer",36,"2024-10-21",1,1.978,0.4148,0.29546,0.23867,TRUE,TRUE
"trailer",37,"2024-10-22",0,1.978,0.1477,0.29546,0.23867,FALSE,TRUE
"trailer",38,"2024-10-23",0,1.978,0.1477,0.29546,0.23867,FALSE,TRUE
"trailer",39,"2024-10-24",2,1.978,0.6183,0.29546,0.23867,TRUE,TRUE
"trailer",40,"2024-10-25",0,1.978,0.1477,0.29546,0.23867,FALSE,TRUE
"trailer",41,"2024-10-26",1,5.257,0.1828,0.12075,0.12412,FALSE,TRUE
"trailer",45,"2024-10-30",1,1.978,0.4148,0.29546,0.23867,TRUE,TRUE
"trailer",47,"2024-11-01",2,0.796,0.8633,0.54865,0.25978,FALSE,TRUE
"trailer",51,"2024-11-05",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",52,"2024-11-06",1,0.796,0.6785,0.54865,0.25978,TRUE,TRUE
"trailer",53,"2024-11-07",4,0.796,0.9734,0.54865,0.25978,FALSE,TRUE
"trailer",54,"2024-11-08",1,0.796,0.6785,0.54865,0.25978,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.143,0.1507,0.30144,0.23249,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.796,0.2743,0.54865,0.25978,TRUE,TRUE
"trailer",72,"2024-11-26",1,0.796,0.6785,0.54865,0.25978,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.143,0.6136,0.30144,0.23249,TRUE,TRUE
"osp",3,"2024-09-18",23,12.675,0.8685,0.02451,0.03435,FALSE,TRUE
"osp",4,"2024-09-19",11,12.15,0.5576,0.02582,0.03644,TRUE,TRUE
"osp",5,"2024-09-20",8,12.01,0.4137,0.02633,0.03717,TRUE,TRUE
"osp",6,"2024-09-21",53,33.35,0.8271,0.00687,0.0087,FALSE,TRUE
"osp",7,"2024-09-22",58,33.682,0.8571,0.0068,0.00856,FALSE,TRUE
"osp",11,"2024-09-26",8,12.066,0.4125,0.02603,0.03691,TRUE,TRUE
"osp",12,"2024-09-27",5,11.912,0.2474,0.02685,0.0378,FALSE,TRUE
"osp",13,"2024-09-28",12,31.176,0.2066,0.00739,0.0095,FALSE,TRUE
"osp",14,"2024-09-29",18,31.631,0.3389,0.00727,0.00932,TRUE,TRUE
"osp",15,"2024-09-30",18,12.439,0.783,0.02513,0.0354,FALSE,TRUE
"osp",17,"2024-10-02",5,5.797,0.5447,0.07398,0.10186,TRUE,TRUE
"osp",20,"2024-10-05",31,16.029,0.8889,0.01766,0.02471,FALSE,TRUE
"osp",24,"2024-10-09",5,5.752,0.5488,0.07509,0.10303,TRUE,TRUE
"osp",26,"2024-10-11",3,5.732,0.3478,0.07497,0.10334,TRUE,TRUE
"osp",28,"2024-10-13",9,15.165,0.3723,0.01923,0.02728,TRUE,TRUE
"osp",29,"2024-10-14",4,5.748,0.4544,0.07489,0.10325,TRUE,TRUE
"osp",30,"2024-10-15",5,5.827,0.5428,0.07381,0.10141,TRUE,TRUE
"osp",34,"2024-10-19",0,14.763,0.0099,0.01978,0.02839,FALSE,FALSE
"catch",2,"2024-09-17",0,6.545,0.1284,0.2567,0.13335,FALSE,TRUE
"catch",6,"2024-09-21",6,5.264,0.7637,0.30204,0.15327,FALSE,TRUE
"catch",12,"2024-09-27",0,4.363,0.1578,0.31562,0.15712,FALSE,TRUE
"catch",18,"2024-10-03",6,7.446,0.6293,0.21674,0.11709,TRUE,TRUE
"catch",20,"2024-10-05",15,9.222,0.8296,0.20918,0.11301,FALSE,TRUE
"catch",26,"2024-10-11",6,2.482,0.8825,0.38377,0.18566,FALSE,TRUE
"catch",27,"2024-10-12",0,12.295,0.0895,0.17902,0.09695,FALSE,TRUE
"catch",27,"2024-10-12",0,9.222,0.1046,0.20918,0.11301,FALSE,TRUE
"catch",28,"2024-10-13",8,9.222,0.6803,0.20918,0.11301,TRUE,TRUE
"catch",32,"2024-10-17",1,4.964,0.3408,0.26939,0.14291,TRUE,TRUE
"catch",32,"2024-10-17",4,9.928,0.4561,0.1855,0.10036,TRUE,TRUE
"catch",32,"2024-10-17",4,4.964,0.6294,0.26939,0.14291,TRUE,TRUE
"catch",39,"2024-10-24",12,7.446,0.8084,0.21674,0.11709,FALSE,TRUE
"catch",45,"2024-10-30",12,9.928,0.7379,0.1855,0.10036,TRUE,TRUE
"catch",52,"2024-11-06",0,11.328,0.0903,0.18065,0.09766,FALSE,TRUE
"catch",53,"2024-11-07",24,14.16,0.8331,0.16015,0.08626,FALSE,TRUE
"catch",54,"2024-11-08",6,5.664,0.7171,0.26226,0.13905,TRUE,TRUE
"catch",54,"2024-11-08",6,5.664,0.7171,0.26226,0.13905,TRUE,TRUE
