"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",2,"2024-09-17",30,30.697,0.5581,0.00042,0.00117,TRUE,TRUE
"gear",3,"2024-09-18",29,30.697,0.5343,0.00042,0.00117,TRUE,TRUE
"gear",4,"2024-09-19",55,30.697,0.9092,0.00042,0.00117,FALSE,TRUE
"gear",5,"2024-09-20",29,30.697,0.5343,0.00042,0.00117,TRUE,TRUE
"gear",6,"2024-09-21",48,62.817,0.395,7e-05,0.00017,TRUE,TRUE
"gear",9,"2024-09-24",50,30.697,0.8718,0.00042,0.00117,FALSE,TRUE
"gear",10,"2024-09-25",13,30.697,0.1281,0.00042,0.00117,FALSE,TRUE
"gear",12,"2024-09-27",34,30.697,0.6458,0.00042,0.00117,TRUE,TRUE
"gear",13,"2024-09-28",79,62.817,0.7355,7e-05,0.00017,TRUE,TRUE
"gear",16,"2024-10-01",30,29.502,0.5859,0.00048,0.00131,TRUE,TRUE
"gear",18,"2024-10-03",45,29.502,0.8411,0.00048,0.00131,FALSE,TRUE
"gear",19,"2024-10-04",29,29.502,0.562,0.00048,0.00131,TRUE,TRUE
"gear",20,"2024-10-05",72,60.221,0.7022,8e-05,0.00019,TRUE,TRUE
"gear",23,"2024-10-08",30,29.502,0.5859,0.00048,0.00131,TRUE,TRUE
"gear",24,"2024-10-09",29,29.502,0.562,0.00048,0.00131,TRUE,TRUE
"gear",26,"2024-10-11",14,29.502,0.1625,0.00048,0.00131,FALSE,TRUE
"gear",27,"2024-10-12",62,60.221,0.5986,8e-05,0.00019,TRUE,TRUE
"gear",28,"2024-10-13",64,60.221,0.6211,8e-05,0.00019,TRUE,TRUE
"gear",30,"2024-10-15",27,27.729,0.5541,0.00053,0.00147,TRUE,TRUE
"gear",31,"2024-10-16",37,27.729,0.7674,0.00053,0.00147,FALSE,TRUE
"gear",32,"2024-10-17",43,27.729,0.8498,0.00053,0.00147,FALSE,TRUE
"gear",33,"2024-10-18",39,27.729,0.7984,0.00053,0.00147,FALSE,TRUE
"gear",34,"2024-10-19",62,56.78,0.6412,8e-05,0.00022,TRUE,TRUE
"gear",36,"2024-10-21",29,27.729,0.6046,0.00053,0.00147,TRUE,TRUE
"gear",37,"2024-10-22",25,27.729,0.5001,0.00053,0.00147,TRUE,TRUE
"gear",38,"2024-10-23",35,27.729,0.7327,0.00053,0.00147,TRUE,TRUE
"gear",39,"2024-10-24",24,27.729,0.472,0.00053,0.00147,TRUE,TRUE
"gear",40,"2024-10-25",10,27.729,0.0902,0.00053,0.00147,FALSE,TRUE
"gear",41,"2024-10-26",36,56.78,0.283,8e-05,0.00022,TRUE,TRUE
"gear",42,"2024-10-27",18,56.78,0.062,8e-05,0.00022,FALSE,TRUE
"gear",45,"2024-10-30",18,25.869,0.3398,0.00065,0.00181,TRUE,TRUE
"gear",46,"2024-10-31",12,25.869,0.159,0.00065,0.00181,FALSE,TRUE
"gear",47,"2024-11-01",33,25.869,0.7392,0.00065,0.00181,TRUE,TRUE
"gear",48,"2024-11-02",79,52.968,0.8313,1e-04,0.00026,FALSE,TRUE
"gear",51,"2024-11-05",8,25.869,0.0674,0.00065,0.00181,FALSE,TRUE
"gear",52,"2024-11-06",17,25.869,0.3081,0.00065,0.00181,TRUE,TRUE
"gear",53,"2024-11-07",25,25.869,0.5522,0.00065,0.00181,TRUE,TRUE
"gear",54,"2024-11-08",36,25.869,0.7909,0.00065,0.00181,FALSE,TRUE
"gear",55,"2024-11-09",22,52.968,0.1206,1e-04,0.00026,FALSE,TRUE
"gear",59,"2024-11-13",25,25.175,0.5717,0.00071,0.00199,TRUE,TRUE
"gear",60,"2024-11-14",43,25.175,0.8882,0.00071,0.00199,FALSE,TRUE
"gear",61,"2024-11-15",46,25.175,0.9127,0.00071,0.00199,FALSE,TRUE
"gear",62,"2024-11-16",57,51.548,0.6517,1e-04,0.00028,TRUE,TRUE
"gear",65,"2024-11-19",13,25.175,0.1992,0.00071,0.00199,FALSE,TRUE
"gear",66,"2024-11-20",0,25.175,4e-04,0.00071,0.00199,FALSE,FALSE
"gear",67,"2024-11-21",15,25.175,0.2608,0.00071,0.00199,TRUE,TRUE
"gear",68,"2024-11-22",6,25.175,0.0393,0.00071,0.00199,FALSE,TRUE
"gear",69,"2024-11-23",23,51.548,0.1431,1e-04,0.00028,FALSE,TRUE
"gear",72,"2024-11-26",26,31.901,0.4476,0.00042,0.00116,TRUE,TRUE
"gear",73,"2024-11-27",33,31.901,0.6081,0.00042,0.00116,TRUE,TRUE
"gear",75,"2024-11-29",51,65.267,0.5021,0.00015,0.00039,TRUE,TRUE
"gear",76,"2024-11-30",123,64.947,0.9235,6e-05,0.00017,FALSE,TRUE
"catch",2,"2024-09-17",3,5.365,0.3533,0.14656,0.0693,TRUE,TRUE
"catch",2,"2024-09-17",0,2.682,0.1132,0.22643,0.16746,FALSE,TRUE
"catch",2,"2024-09-17",1,2.682,0.3102,0.22643,0.16746,TRUE,TRUE
"catch",3,"2024-09-18",0,2.682,0.1132,0.22643,0.16746,FALSE,TRUE
"catch",3,"2024-09-18",3,2.682,0.6258,0.22643,0.16746,TRUE,TRUE
"catch",3,"2024-09-18",12,5.365,0.9126,0.14656,0.0693,FALSE,TRUE
