"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",1,"2024-12-01",76,74.211,0.5996,0,1e-05,TRUE,TRUE
"gear",3,"2024-12-03",27,23.385,0.6767,0.00018,0.00074,TRUE,TRUE
"gear",4,"2024-12-04",30,23.385,0.7519,0.00018,0.00074,FALSE,TRUE
"gear",5,"2024-12-05",20,23.385,0.4471,0.00018,0.00074,TRUE,TRUE
"gear",6,"2024-12-06",25,23.385,0.6183,0.00018,0.00074,TRUE,TRUE
"gear",7,"2024-12-07",31,63.6,0.1209,0,1e-05,FALSE,TRUE
"gear",10,"2024-12-10",23,22.063,0.5997,0.00023,0.00093,TRUE,TRUE
"gear",11,"2024-12-11",20,22.063,0.4925,0.00023,0.00093,TRUE,TRUE
"gear",12,"2024-12-12",39,22.063,0.9183,0.00023,0.00093,FALSE,TRUE
"gear",13,"2024-12-13",22,22.063,0.5655,0.00023,0.00093,TRUE,TRUE
"gear",14,"2024-12-14",37,59.949,0.2239,0,1e-05,FALSE,TRUE
"gear",15,"2024-12-15",33,59.949,0.1683,0,1e-05,FALSE,TRUE
"gear",18,"2024-12-18",32,20.643,0.8583,0.00033,0.00133,FALSE,TRUE
"gear",20,"2024-12-20",22,20.643,0.619,0.00033,0.00133,TRUE,TRUE
"gear",21,"2024-12-21",20,56.084,0.0526,0,2e-05,FALSE,TRUE
"gear",22,"2024-12-22",19,56.084,0.045,0,2e-05,FALSE,TRUE
"gear",23,"2024-12-23",29,30.604,0.5254,6e-05,0.00026,TRUE,TRUE
"gear",24,"2024-12-24",31,30.604,0.5779,6e-05,0.00026,TRUE,TRUE
"gear",26,"2024-12-26",33,30.604,0.627,6e-05,0.00026,TRUE,TRUE
"gear",27,"2024-12-27",50,30.604,0.8911,6e-05,0.00026,FALSE,TRUE
"gear",28,"2024-12-28",58,83.226,0.2948,0,0,TRUE,TRUE
"gear",31,"2024-12-31",96,94.102,0.6,0,0,TRUE,TRUE
"gear",32,"2025-01-01",55,90.971,0.2286,0,0,FALSE,TRUE
"gear",33,"2025-01-02",28,30.488,0.5059,7e-05,0.00028,TRUE,TRUE
"gear",34,"2025-01-03",55,30.488,0.9254,7e-05,0.00028,FALSE,TRUE
"gear",35,"2025-01-04",39,82.898,0.1127,0,0,FALSE,TRUE
"gear",38,"2025-01-07",19,33.461,0.1912,4e-05,0.00018,FALSE,TRUE
"gear",39,"2025-01-08",29,33.461,0.4554,4e-05,0.00018,TRUE,TRUE
"gear",40,"2025-01-09",35,33.461,0.6035,4e-05,0.00018,TRUE,TRUE
"gear",41,"2025-01-10",34,33.461,0.5805,4e-05,0.00018,TRUE,TRUE
"gear",42,"2025-01-11",149,90.906,0.8999,0,0,FALSE,TRUE
"gear",45,"2025-01-14",50,30.054,0.8974,7e-05,0.00029,FALSE,TRUE
"gear",47,"2025-01-16",16,30.054,0.1688,7e-05,0.00029,FALSE,TRUE
"gear",48,"2025-01-17",47,30.054,0.87,7e-05,0.00029,FALSE,TRUE
"gear",49,"2025-01-18",62,81.645,0.3552,0,0,TRUE,TRUE
"gear",52,"2025-01-21",16,16.754,0.5357,0.00073,0.00278,TRUE,TRUE
"gear",53,"2025-01-22",8,16.754,0.1492,0.00073,0.00278,FALSE,TRUE
"gear",54,"2025-01-23",16,16.754,0.5357,0.00073,0.00278,TRUE,TRUE
"gear",55,"2025-01-24",9,16.754,0.1924,0.00073,0.00278,FALSE,TRUE
"gear",56,"2025-01-25",68,45.512,0.8495,1e-05,5e-05,FALSE,TRUE
"gear",60,"2025-01-29",32,20.084,0.8723,0.00036,0.00142,FALSE,TRUE
"gear",61,"2025-01-30",24,20.084,0.7009,0.00036,0.00142,TRUE,TRUE
"gear",62,"2025-01-31",14,20.084,0.3171,0.00036,0.00142,TRUE,TRUE
"gear",63,"2025-02-01",48,54.574,0.4693,0,2e-05,TRUE,TRUE
"gear",67,"2025-02-05",2,15.175,0.01,0.00114,0.0042,FALSE,FALSE
"gear",68,"2025-02-06",4,15.175,0.0425,0.00114,0.0042,FALSE,TRUE
"gear",69,"2025-02-07",13,15.175,0.4619,0.00114,0.0042,TRUE,TRUE
"gear",70,"2025-02-08",65,45.152,0.8249,1e-05,6e-05,FALSE,TRUE
"gear",73,"2025-02-11",20,19.386,0.5933,4e-04,0.0016,TRUE,TRUE
"gear",74,"2025-02-12",11,19.386,0.2097,4e-04,0.0016,FALSE,TRUE
"gear",76,"2025-02-14",23,19.386,0.6959,4e-04,0.0016,TRUE,TRUE
"gear",77,"2025-02-15",65,52.683,0.7326,1e-05,3e-05,TRUE,TRUE
"gear",81,"2025-02-19",12,19.86,0.2427,4e-04,0.00156,FALSE,TRUE
"gear",82,"2025-02-20",30,19.86,0.8448,4e-04,0.00156,FALSE,TRUE
"gear",83,"2025-02-21",18,19.86,0.4991,4e-04,0.00156,TRUE,TRUE
"gear",84,"2025-02-22",28,53.985,0.1538,1e-05,3e-05,FALSE,TRUE
"gear",87,"2025-02-25",11,25.933,0.0996,0.00013,0.00053,FALSE,TRUE
"gear",88,"2025-02-26",32,25.933,0.7267,0.00013,0.00053,TRUE,TRUE
"gear",89,"2025-02-27",32,25.933,0.7267,0.00013,0.00053,TRUE,TRUE
"gear",90,"2025-02-28",16,25.933,0.242,0.00013,0.00053,FALSE,TRUE
"gear",91,"2025-03-01",105,70.453,0.8516,0,1e-05,FALSE,TRUE
"gear",94,"2025-03-04",1,14.398,0.0031,0.00109,0.0041,FALSE,FALSE
"gear",94,"2025-03-04",3,14.398,0.0225,0.00109,0.0041,FALSE,FALSE
"gear",94,"2025-03-04",9,14.398,0.2553,0.00109,0.0041,TRUE,TRUE
"gear",95,"2025-03-05",0,14.398,5e-04,0.00109,0.0041,FALSE,FALSE
"gear",95,"2025-03-05",7,14.398,0.1511,0.00109,0.0041,FALSE,TRUE
"gear",95,"2025-03-05",1,14.398,0.0031,0.00109,0.0041,FALSE,FALSE
"gear",96,"2025-03-06",17,14.398,0.6868,0.00109,0.0041,TRUE,TRUE
"gear",96,"2025-03-06",35,14.398,0.9849,0.00109,0.0041,FALSE,FALSE
"gear",96,"2025-03-06",20,14.398,0.7963,0.00109,0.0041,FALSE,TRUE
"gear",97,"2025-03-07",13,14.398,0.487,0.00109,0.0041,TRUE,TRUE
"gear",97,"2025-03-07",9,14.398,0.2553,0.00109,0.0041,TRUE,TRUE
"gear",97,"2025-03-07",9,14.398,0.2553,0.00109,0.0041,TRUE,TRUE
"gear",98,"2025-03-08",58,39.113,0.8504,2e-05,8e-05,FALSE,TRUE
"gear",98,"2025-03-08",54,39.113,0.8081,2e-05,8e-05,FALSE,TRUE
"gear",98,"2025-03-08",69,39.113,0.9278,2e-05,8e-05,FALSE,TRUE
"gear",101,"2025-03-11",18,14.827,0.7074,0.00098,0.00372,TRUE,TRUE
"gear",101,"2025-03-11",13,14.827,0.4662,0.00098,0.00372,TRUE,TRUE
"gear",101,"2025-03-11",12,14.827,0.4098,0.00098,0.00372,TRUE,TRUE
"gear",102,"2025-03-12",13,14.827,0.4662,0.00098,0.00372,TRUE,TRUE
"gear",102,"2025-03-12",17,14.827,0.6661,0.00098,0.00372,TRUE,TRUE
"gear",102,"2025-03-12",22,14.827,0.8352,0.00098,0.00372,FALSE,TRUE
