"draw","C_sum","C_expected_sum","E_sum"
6,17805,17788.1448038277,7014.68870354331
9,31893,32088.0594764525,11060.8225401385
12,19579,19686.9828545968,7091.68644965241
14,36923,36900.4285756944,13135.5090150546
17,37045,37112.1558992504,16491.2872080516
18,25589,25265.0139301695,9702.28890817913
31,26568,26536.0155457012,9310.86173107643
32,27453,27267.9619203392,8290.29995524306
39,49901,50142.0156009045,17522.658853138
45,46411,46849.6106002139,13092.1056850272
47,10554,10570.3472209273,4952.6649897722
55,28940,28729.6861016636,10132.3507951444
56,49336,49174.0962900564,16352.9951482233
57,26508,26654.2404492424,11416.1512958936
61,15937,15818.0298612348,4073.7814690167
70,19933,19920.6342275545,7365.06251026712
71,39640,39788.4087666908,11458.6037984846
74,29073,28967.1160692512,11920.9521350777
82,21553,21402.4747085082,6976.3115982604
90,39380,39554.657325211,9740.66761631121
109,29855,29836.193827792,11668.144553421
127,28777,28957.0181092885,11136.9000764114
128,30220,30077.8626678984,10544.0523789034
133,32677,32542.577058183,10266.9107554219
144,41353,41617.3540796534,13444.3513832947
148,25939,25790.2623455816,9157.28500048152
149,43811,43762.7326584029,17170.2562589013
159,49492,49689.6055651497,17273.2311062486
162,66147,65819.7334172458,16905.8528902286
163,15959,15823.4337549873,5435.24233356007
164,37378,37211.6523124612,12015.2842681619
170,28881,29059.607820493,10475.4519111383
176,58548,58239.4416859869,19485.051563955
178,35035,35249.1553790975,12440.3169416107
179,31692,31682.4427224922,13795.4820630045
180,33881,33904.546373094,12277.5457293026
182,32131,32122.4328413864,13604.7204031889
189,51394,51515.431377766,17667.6573362263
197,19522,19587.7680414282,5406.01462536922
201,25017,25243.172783397,8057.13993574736
210,51818,51809.035371864,18939.3767526043
213,41954,41904.6756629456,14973.9549153116
215,68945,68744.8524578176,22267.1139504813
224,34097,34017.5607375354,9251.25746188215
235,41756,41576.5973443984,11776.6088456009
261,23088,23361.7774779048,7717.97491571484
262,32128,31640.0865843551,9737.47281328838
264,65992,65447.0210133631,16641.6994264125
273,52419,52301.4282381388,15689.2843230973
276,50257,50165.1335666385,18721.0327489787
277,23845,23808.2967741337,10765.7316184314
285,24272,24173.5503457367,7797.13966874436
288,42710,42402.9540592766,14499.8621152433
290,33946,34209.1672122574,13632.2259262175
292,23694,23525.5906548,6658.27564865858
294,16242,16293.3229324442,4560.85124795926
299,28311,28302.8648079614,7647.82842326828
302,52819,52692.6615532939,16104.7879804118
303,18470,18528.4874293683,7135.02518855346
304,45544,45843.0972227341,18008.7661592101
307,66962,66994.538250944,23404.8763671797
308,17894,18019.3011410366,8446.96897369041
319,17535,17563.0904226816,7304.46417352758
320,28761,29077.2763287473,9288.14754702153
321,22400,22361.2856247838,8857.02093926647
322,18928,18902.7970437796,6799.92487498953
325,43050,43131.7108070611,15594.3115200387
339,37104,36845.114724683,12099.1233995029
341,77501,77534.301730561,24930.7340079445
358,31107,31164.3546935695,8734.78119927942
367,32733,32667.7546446387,11901.5656586836
369,51549,52084.6870364665,13831.7808603385
371,47699,47703.9451666575,15546.5788435169
380,31825,31844.8653186042,10640.0780916394
385,24015,24162.7351850543,8464.42153141532
388,28475,28202.7597015813,10155.6167603276
391,37792,38021.403810196,11204.5001965821
392,56748,56880.5340950691,18060.6842915086
393,42233,42224.8887081587,17124.6363099029
394,77055,77342.0588066532,29805.8950529788
397,15250,15419.9702570265,5603.98438428869
401,28223,28218.1144078778,12203.2702537571
436,43700,43438.8352570767,14916.0224770339
442,29470,29370.7825118053,10648.5331732429
445,19896,19663.0519075031,5914.54239334636
448,38121,37888.042671588,14072.8036677532
