"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-12-02",1,1.527,0.5115,0.38836,0.24635,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.527,0.7087,0.38836,0.24635,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.527,0.9374,0.38836,0.24635,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.527,0.8264,0.38836,0.24635,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.527,0.7087,0.38836,0.24635,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.496,0.5618,0.27592,0.21025,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.527,0.5115,0.38836,0.24635,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.527,0.1942,0.38836,0.24635,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.527,0.5115,0.38836,0.24635,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.527,0.1942,0.38836,0.24635,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.496,0.138,0.27592,0.21025,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.496,0.5618,0.27592,0.21025,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.527,0.8961,0.38836,0.24635,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.527,0.5115,0.38836,0.24635,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.496,0.381,0.27592,0.21025,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.496,0.381,0.27592,0.21025,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.527,0.7087,0.38836,0.24635,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.527,0.5115,0.38836,0.24635,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.527,0.1942,0.38836,0.24635,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.527,0.7087,0.38836,0.24635,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.496,0.8456,0.27592,0.21025,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.168,0.4155,0.18806,0.16167,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.255,0.6146,0.23247,0.18662,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.191,0.2258,0.45162,0.25445,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.191,0.2258,0.45162,0.25445,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.948,0.1659,0.33187,0.2309,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.191,0.2258,0.45162,0.25445,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.191,0.9343,0.45162,0.25445,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.191,0.5788,0.45162,0.25445,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.191,0.5788,0.45162,0.25445,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.948,0.4473,0.33187,0.2309,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.191,0.964,0.45162,0.25445,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.191,0.2258,0.45162,0.25445,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.191,0.8787,0.45162,0.25445,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.948,0.8458,0.33187,0.2309,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.191,0.5788,0.45162,0.25445,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.191,0.5788,0.45162,0.25445,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.191,0.2258,0.45162,0.25445,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.191,0.5788,0.45162,0.25445,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.948,0.4473,0.33187,0.2309,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.191,0.8787,0.45162,0.25445,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.191,0.2258,0.45162,0.25445,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.191,0.2258,0.45162,0.25445,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.929,0.2612,0.52243,0.25069,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.546,0.7147,0.40198,0.24214,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.568,0.7559,0.64108,0.22962,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.568,0.7559,0.64108,0.22962,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.929,0.8316,0.52243,0.25069,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.929,0.6478,0.52243,0.25069,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.568,0.9113,0.64108,0.22962,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.568,0.3205,0.64108,0.22962,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.597,0.6941,0.37425,0.24451,TRUE,TRUE
"trailer",94,"2025-03-04",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",95,"2025-03-05",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",96,"2025-03-06",1,0.977,0.6272,0.49833,0.25767,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.597,0.1871,0.37425,0.24451,FALSE,TRUE
"trailer",101,"2025-03-11",2,0.977,0.819,0.49833,0.25767,FALSE,TRUE
"trailer",102,"2025-03-12",1,0.977,0.6272,0.49833,0.25767,TRUE,TRUE
"trailer",104,"2025-03-14",1,0.977,0.6272,0.49833,0.25767,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.597,0.1871,0.37425,0.24451,FALSE,TRUE
"trailer",108,"2025-03-18",2,0.977,0.819,0.49833,0.25767,FALSE,TRUE
"trailer",109,"2025-03-19",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",109,"2025-03-19",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",110,"2025-03-20",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",111,"2025-03-21",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.597,0.4965,0.37425,0.24451,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.597,0.9585,0.37425,0.24451,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.597,0.1871,0.37425,0.24451,FALSE,TRUE
"trailer",115,"2025-03-25",8,0.977,0.9974,0.49833,0.25767,FALSE,FALSE
"trailer",117,"2025-03-27",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",118,"2025-03-28",0,0.977,0.2492,0.49833,0.25767,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.259,0.3083,0.21732,0.18205,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.259,0.3083,0.21732,0.18205,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.259,0.8269,0.21732,0.18205,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.259,0.9755,0.21732,0.18205,FALSE,FALSE
"trailer",125,"2025-04-04",9,3.259,0.9255,0.21732,0.18205,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.339,0.9452,0.14128,0.13114,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.259,0.1087,0.21732,0.18205,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.259,0.4712,0.21732,0.18205,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.259,0.4712,0.21732,0.18205,TRUE,TRUE
