"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",0,-1.3534,0.5228,0.301,-1.6319
"catch",2,6,"2024-09-21",6,-3.3003,0.4769,0.629,-3.5782
"catch",3,12,"2024-09-27",0,-1.1478,0.4454,0.27,-1.3491
"catch",4,18,"2024-10-03",6,-3.1227,0.2541,0.054,-3.1874
"catch",5,20,"2024-10-05",15,-4.2854,0.4854,0.591,-4.5523
"catch",6,26,"2024-10-11",6,-3.5143,0.3575,0.229,-3.6434
"catch",7,27,"2024-10-12",0,-1.7057,0.6338,0.314,-2.1196
"catch",8,27,"2024-10-12",0,-1.5519,0.5666,0.275,-1.8801
"catch",9,28,"2024-10-13",8,-3.4444,0.2851,0.176,-3.5263
"catch",10,32,"2024-10-17",1,-1.9465,0.1903,0.145,-1.9829
"catch",11,32,"2024-10-17",4,-2.8926,0.2304,-0.012,-2.9457
"catch",12,32,"2024-10-17",4,-2.7448,0.2446,0.056,-2.8048
"catch",13,39,"2024-10-24",12,-3.9386,0.2898,0.124,-4.023
"catch",14,45,"2024-10-30",12,-3.8284,0.2668,0.038,-3.8998
"catch",15,52,"2024-11-06",0,-1.7003,0.6058,0.29,-2.0783
"catch",16,53,"2024-11-07",24,-4.7307,0.4221,0.634,-4.9266
"catch",17,54,"2024-11-08",6,-3.1719,0.2742,0.17,-3.2476
"catch",18,54,"2024-11-08",6,-3.1719,0.2742,0.17,-3.2476
