"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,11,0.988472379575318,9.9916,10,1020.566,0.00495846918073775,0.92477486247418,FALSE
2,2500,29,0.973774632148303,8.9756,9,507.7316,0.00832440251874404,0.929252459880093,FALSE
3,2500,6,0.994279618107638,9.996,10,1021.8976,0.00419221539635604,0.937846182859005,FALSE
4,2500,17,0.968212110133986,8.9868,9,509.2048,0.00910267403613927,0.964395922792767,FALSE
