"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.07385968760803,1.14195701547118,3.02914349622734,5.21220609244135,1830,1.0038
"mu_mu_C[1]",-0.43291246038971,-2.52915264295744,-0.397156372842273,1.57574649588726,2156,1.0011
"sigma_eps_E",0.176578502927132,0.00679373740392642,0.147847525229907,0.496824841575885,547,1.0093
"sigma_eps_C",0.189618924833365,0.0715822818215926,0.188846523503192,0.310340040837193,1464,1.0013
"phi_E",0.162806037050694,-0.698081513238038,0.215403211379481,0.836217050978203,1825,1.0033
"phi_C",0.328371513357737,-0.36604987535558,0.368649799693797,0.838693172200484,1014,1.0054
"sigma_r_E",0.528466123106828,0.295097645328256,0.537135541595279,0.69952382829184,529,1.008
"sigma_r_C",0.799815391765512,0.73254597281296,0.799267202554197,0.871455706740425,6016,0.9997
"r_E",6.17133407355245,2.04359594147089,3.46602923121393,11.4833485162026,706,1.0043
"r_C",1.57253055507407,1.31676830250662,1.56536642802125,1.86350357282686,5967,0.9998
"sigma_mu_E",1.08586936717945,0.023674875897124,0.678286159339675,4.62319379970422,3499,1.0007
"sigma_mu_C",1.16299726327217,0.0251823645454033,0.720844189083811,4.95619545468761,2868,1.0032
"sigma_IE",0.154594138064651,0.0106096370587921,0.114427832057707,0.550326952321626,2689,1.0015
"R_G",1.32007481308291,1.26899841993191,1.31989449322712,1.37174794552794,8255,0.9997
"R_T",0.498224378004985,0.0288684036873018,0.49648699227436,0.974816225582667,7383,1.0007
"B1",0.476113790501651,0.175063130119587,0.475579810462971,0.789073695114336,4344,1.0006
"B2",0.158930267006718,-0.837423183730362,0.13963388165785,1.25352904471416,4214,1.001
"B1_C",-0.301806915598048,-0.492036012689542,-0.303044939875871,-0.108039171157565,4077,1.0006
