"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,5.215,0.5654,0.04735,0.0866,TRUE,TRUE
"trailer",3,"2024-09-18",9,5.215,0.8648,0.04735,0.0866,FALSE,TRUE
"trailer",4,"2024-09-19",3,5.215,0.3154,0.04735,0.0866,TRUE,TRUE
"trailer",5,"2024-09-20",1,5.215,0.0907,0.04735,0.0866,FALSE,TRUE
"trailer",5,"2024-09-20",0,5.215,0.0237,0.04735,0.0866,FALSE,FALSE
"trailer",9,"2024-09-24",3,5.215,0.3154,0.04735,0.0866,TRUE,TRUE
"trailer",12,"2024-09-27",5,5.215,0.5654,0.04735,0.0866,TRUE,TRUE
"trailer",13,"2024-09-28",12,11.468,0.6254,0.01181,0.02086,TRUE,TRUE
"trailer",16,"2024-10-01",7,3.981,0.8592,0.07656,0.129,FALSE,TRUE
"trailer",18,"2024-10-03",4,3.981,0.5827,0.07656,0.129,TRUE,TRUE
"trailer",19,"2024-10-04",5,3.981,0.7024,0.07656,0.129,TRUE,TRUE
"trailer",20,"2024-10-05",12,8.74,0.7758,0.01982,0.03479,FALSE,TRUE
"trailer",23,"2024-10-08",0,3.981,0.0383,0.07656,0.129,FALSE,TRUE
"trailer",24,"2024-10-09",3,3.981,0.4384,0.07656,0.129,TRUE,TRUE
"trailer",26,"2024-10-11",3,3.981,0.4384,0.07656,0.129,TRUE,TRUE
"trailer",27,"2024-10-12",9,8.74,0.6021,0.01982,0.03479,TRUE,TRUE
"trailer",28,"2024-10-13",7,8.74,0.447,0.01982,0.03479,TRUE,TRUE
"trailer",30,"2024-10-15",2,1.019,0.8156,0.42102,0.31632,FALSE,TRUE
"trailer",31,"2024-10-16",2,1.019,0.8156,0.42102,0.31632,FALSE,TRUE
"trailer",32,"2024-10-17",2,1.019,0.8156,0.42102,0.31632,FALSE,TRUE
"trailer",33,"2024-10-18",1,1.019,0.5792,0.42102,0.31632,TRUE,TRUE
"trailer",34,"2024-10-19",0,2.265,0.0975,0.19503,0.24341,FALSE,TRUE
"trailer",36,"2024-10-21",1,1.019,0.5792,0.42102,0.31632,TRUE,TRUE
"trailer",37,"2024-10-22",0,1.019,0.2105,0.42102,0.31632,FALSE,TRUE
"trailer",38,"2024-10-23",0,1.019,0.2105,0.42102,0.31632,FALSE,TRUE
"trailer",39,"2024-10-24",2,1.019,0.8156,0.42102,0.31632,FALSE,TRUE
"trailer",40,"2024-10-25",0,1.019,0.2105,0.42102,0.31632,FALSE,TRUE
"trailer",41,"2024-10-26",1,2.265,0.3167,0.19503,0.24341,TRUE,TRUE
"trailer",45,"2024-10-30",1,1.169,0.5425,0.38877,0.30741,TRUE,TRUE
"trailer",47,"2024-11-01",2,1.169,0.7794,0.38877,0.30741,FALSE,TRUE
"trailer",51,"2024-11-05",0,1.169,0.1944,0.38877,0.30741,FALSE,TRUE
"trailer",52,"2024-11-06",1,1.169,0.5425,0.38877,0.30741,TRUE,TRUE
"trailer",53,"2024-11-07",4,1.169,0.9561,0.38877,0.30741,FALSE,TRUE
"trailer",54,"2024-11-08",1,1.169,0.5425,0.38877,0.30741,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.601,0.0885,0.17708,0.22068,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.207,0.4168,0.83354,0.13488,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.207,0.4168,0.83354,0.13488,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.207,0.4168,0.83354,0.13488,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.207,0.4168,0.83354,0.13488,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.207,0.4168,0.83354,0.13488,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.207,0.4168,0.83354,0.13488,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.207,0.4168,0.83354,0.13488,TRUE,TRUE
"trailer",72,"2024-11-26",1,1.096,0.5916,0.45092,0.28146,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.388,0.5664,0.24233,0.23624,TRUE,TRUE
"osp",3,"2024-09-18",23,11.283,0.9002,0.03189,0.0424,FALSE,TRUE
"osp",4,"2024-09-19",11,10.816,0.6134,0.03353,0.04511,TRUE,TRUE
"osp",5,"2024-09-20",8,10.757,0.4642,0.03373,0.04525,TRUE,TRUE
"osp",6,"2024-09-21",53,25.099,0.9139,0.01189,0.01468,FALSE,TRUE
"osp",7,"2024-09-22",58,25.169,0.9346,0.01202,0.01474,FALSE,TRUE
"osp",11,"2024-09-26",8,10.732,0.4656,0.03391,0.04553,TRUE,TRUE
"osp",12,"2024-09-27",5,10.553,0.2913,0.03467,0.04656,TRUE,TRUE
"osp",13,"2024-09-28",12,23.134,0.3085,0.01285,0.01614,TRUE,TRUE
"osp",14,"2024-09-29",18,23.412,0.4746,0.01277,0.01597,TRUE,TRUE
"osp",15,"2024-09-30",18,8.698,0.9003,0.0448,0.06045,FALSE,TRUE
"osp",17,"2024-10-02",5,8.2,0.391,0.04867,0.06594,TRUE,TRUE
"osp",20,"2024-10-05",31,18.746,0.8361,0.01673,0.0215,FALSE,TRUE
