"draw","C_sum","C_expected_sum","E_sum"
1,40405,40517.3591067298,14734.836652844
13,45163,45477.2069212798,16681.787147119
17,42473,42162.6278520264,15857.8715567352
19,34988,35262.9181052501,15598.2726584203
33,38009,38092.8603166679,14180.6184039506
38,33585,33709.954985767,12769.4111879647
52,47523,47652.7177939968,13152.7543657335
66,61881,61543.0098940887,19870.6380537575
72,56085,56233.090021258,14579.6701429487
77,52587,52717.6304358044,15858.939133824
78,31835,31872.5956472125,12155.3941191185
87,45031,44801.3496545273,16632.433780662
90,50918,50708.9728359084,16336.7447215664
98,45139,45130.3276490387,15711.9779957278
100,39797,39872.8641867282,12674.6422692247
105,33313,33111.7591191657,13533.1818297825
119,37146,36971.0898905149,13903.436399577
137,37590,37506.063828938,12458.4823650239
143,44104,44144.1400029573,14415.970612306
146,53276,53513.5435294925,15785.1375460637
147,41256,41258.7992606141,14504.8063603732
148,33844,33688.7531160694,12283.4738425305
149,41399,41627.2062521777,13547.756394445
151,53318,53599.1016019165,15146.5962067997
173,57336,56998.8272193962,15253.4640109367
177,56303,55986.0424250724,16706.2525463745
178,36885,36959.8404326194,12441.5424101987
181,49945,49932.0857846036,14480.6534311262
182,34062,33838.2516443655,12358.8224583079
184,57706,57746.1836146855,17491.26345096
186,34959,35008.428011921,12173.7234441986
192,32507,32643.9521519423,12531.2503366468
196,38216,38223.9569681116,14111.3347741192
197,47058,46962.0806492792,16836.1097381184
206,37081,36861.2108781389,11733.8487109002
208,33804,33213.5898162069,13861.4688321221
209,43311,43610.7581450807,14099.1994442785
213,41182,41414.9045987219,14346.129675702
215,52760,53170.061605466,16370.5513199242
232,54233,54013.6699013827,14145.721651264
235,53830,53973.9550033258,16379.7963260755
236,52390,52233.7213155331,16525.4428756464
239,45154,45501.8318087008,19277.4081657246
242,58313,58153.5124490438,16855.2680065963
243,38397,38602.2435570191,13549.5331390263
245,41994,41955.5554656799,16269.4404428032
252,59034,58852.493164625,17641.6770549426
254,49634,49433.6245376993,16095.5804541884
255,34869,35005.5415205947,13243.5163320143
273,50693,50308.7169407628,14722.3228540456
274,71809,71572.0310502399,16127.8732915958
277,40807,40566.0987225623,11723.7583811986
285,42774,42931.4860297407,16050.8451989899
288,40408,40243.2275955584,13435.089387146
295,40612,40854.7255181297,15020.9359207498
300,38313,38199.5159435635,10907.5156743269
301,39445,39951.2585429229,13419.3461044038
302,44223,44249.7825073482,12512.8035579691
305,46412,46306.0739749191,16129.2284441904
309,30392,30452.9751559325,13653.8031981254
322,50618,50616.9056334334,15215.635411763
325,38050,37892.3146485684,14191.7376724646
