"draw","C_sum","C_expected_sum","E_sum"
2,20218,20424.5364470787,25023.3752570141
5,17976,17946.4724480621,21678.7065904694
14,20033,19762.0924837024,23794.3665017275
15,23423,23166.4592564119,26334.1509187638
32,21096,21040.6371794766,24823.7910070156
33,22163,22542.8436025549,27496.1790472158
42,21634,21508.4185695549,26822.5855147372
47,23494,23458.0247232745,26485.4207088403
50,20759,20726.1554417236,23793.8839883095
52,19965,20008.822204861,24385.6991725632
53,18382,18359.546117387,20848.8253745554
54,18409,18430.3700747395,21862.9329589113
56,21850,21940.5144691389,25354.5865688371
58,23003,22947.6151081751,27711.3223557982
63,21451,21729.6393423555,26201.7320544203
74,21236,21296.1599931961,23387.1758249184
78,19974,20019.0675780037,22343.7555383437
80,20936,20973.9277547759,25140.5816948778
81,19321,19296.6482733352,22712.1753922043
84,18734,18893.5520833839,22065.322033953
89,19382,19278.737454208,22607.995588223
91,24216,24034.1195423774,25956.0195035472
93,19273,19522.7789172614,23193.0529018675
94,19340,19651.8718616662,23158.3044806308
107,22086,22195.3609834174,23870.6505118871
108,22018,21753.0231949373,24981.1937163858
114,24612,25015.7345288273,27647.9095457592
115,17918,17878.1255717574,21981.2640196579
123,21039,21285.0191985093,24699.9044895965
134,19630,19846.7431589889,25137.6808590515
135,19753,19842.2487869373,25182.7361606628
138,20113,20043.889669048,25220.8233201369
144,21480,21429.9470603212,23706.7854479838
148,18305,18223.0773117928,21599.2649196415
153,17675,17855.2761335961,22704.0204006035
162,18566,18668.4134147811,20633.1142484789
165,21066,21075.3469567152,24850.356012376
176,21421,21361.7872670562,23591.2292943358
188,20675,20367.577012013,23021.7640369279
189,20708,20641.907206502,22700.484094824
190,22051,22216.6395245376,25830.9270482757
193,21996,21944.7184940155,24039.618913589
196,21886,21868.8688704461,24616.909696198
205,20702,20684.7935454535,23401.390863202
207,18035,17892.9313719904,22482.2209410727
212,17922,17802.4503413256,20238.4246315456
217,21291,21426.3602196056,23099.3834289686
220,22064,22278.5331450369,24791.0352984291
227,22246,22125.2893265287,23672.5817281111
235,21744,21878.8175516319,26419.5924644505
236,21554,21632.74664127,24675.1071020976
238,21781,21658.547723382,25491.1132987248
249,18669,18726.4148637082,21961.8406822599
257,21002,21168.5971363752,23790.8682637821
258,20577,20557.3604520092,24292.3681415292
269,21147,21211.8498044877,23795.8235270163
272,20525,20479.9440434824,24357.2054636105
274,20856,21122.9214755662,23513.4782145666
275,21451,21472.119248746,25525.3137730779
280,21595,21670.7535072134,23945.4071848574
286,21819,21511.6597017215,25728.9363374306
303,19895,19984.1921571508,23767.6196768264
304,22052,21991.6448214132,27768.8292895771
310,19406,19520.5409913327,22839.7704800631
319,20605,20745.9741090593,24755.2869201279
320,20180,20167.9423230766,22479.0123874761
324,20272,20235.527082029,23970.1761894271
337,20108,20277.1810654104,23500.5152728342
346,22367,22442.9077466842,25061.1428789036
348,22309,22420.9902322757,25175.6746512376
350,20352,20339.4883805193,24584.3016932088
