"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-560.953217084335,23.8310026005513,12.230628622795,0,-548.72
"catch",131,-452.125124223787,9.70278414932255,10.7174011569028,1,-441.41
