"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.28654059118384,0.400962018778273,1.22899435164535,0.678820880983631,2.22459614990642,-0.021,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.677033980016898,0.183361436398616,0.707994178098039,0.236754324366512,0.937225846375182,0.59,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.120688527311745,0.393644681697854,-0.159033442354559,-0.773910729092971,0.698760647749375,0.12,TRUE
"B1","normal(0, 1.0)",0,1,0.264038235544898,0.159616697359812,0.263992845734358,-0.0509059184856294,0.578766008215164,0.84,FALSE
"B2","normal(0, 1.0)",0,1,0.529457270569502,0.381159053831529,0.520045892378893,-0.18667468740639,1.29480494363569,0.619,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.67509530948947,1.25404582463752,2.71343164246301,0.0420636321388547,5.13361084132288,0.373,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.636684508205673,1.1217963133663,0.872309592788825,-2.23078278793144,2.42509834486052,0.439,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.03771505829504,0.310281656103647,0.984480751316923,0.59411149783678,1.77840631261332,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.424599409040829,0.190906352950542,0.400384108019988,0.109088095452873,0.865884505761632,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.929269527111952,0.0623001291020304,0.927245219286996,0.813551867231374,1.05577414892167,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.773112726162929,0.064857285779769,0.770353437525691,0.65319855700548,0.906959361061118,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.25669353180546,1.89153473704196,0.743137225671821,0.0271875610597929,5.7352250523894,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.33172444446002,1.95317925404366,0.780659006183372,0.0326367924602082,6.17570393354823,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.00981863638502686,0.158497742074411,-0.0104753578467903,-0.322138267750367,0.304458296243064,0.842,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55388135145372,0.166590947190681,3.55135554941653,3.24208562677094,3.8910834776876,0.931,FALSE
