"draw","C_sum","C_expected_sum","E_sum"
2,7230,7197.87796127713,4681.3450641288
6,6360,6330.61923559621,4815.11148674939
7,6632,6688.04085756708,4844.03977003156
11,6269,6358.12116663687,4811.28052520739
15,6962,6956.44020716503,5194.30344767698
16,5050,5066.97507658546,3812.45126295126
18,5961,5985.38894618816,4754.54839199911
19,6349,6247.77903745922,4771.25975772653
20,5218,5208.75476226197,4146.37911453442
24,6201,6183.73183443908,4928.17011140279
30,7373,7320.41844322474,5182.65361851874
33,5567,5602.84515926054,4042.97265848347
34,4891,4972.44984059361,3852.10174952497
38,7135,6953.14021240441,5502.21175444348
39,7626,7706.70189313036,6011.71822807331
42,5871,5891.09073351608,4614.152728617
45,6352,6375.28407278367,5086.07357774117
47,7395,7374.80330158618,5495.00650265059
53,6140,6194.99418374136,4297.09175230163
56,7298,7285.52473976371,5278.16600210649
58,5588,5565.41285581922,4289.88427053076
66,6245,6375.89421127086,4926.45660082772
68,5801,5733.37141694255,4409.24607070123
69,6757,6801.413772218,4673.01652523485
72,6510,6323.93173119338,4869.74591154693
77,6672,6644.87857570822,4857.34030642787
79,8084,8016.23364012571,5584.55705796107
82,5920,6035.72839326384,4732.19395731076
84,5359,5364.91900347169,4208.10697351482
88,5438,5515.50421707834,3970.67085118977
91,5978,5965.68106669136,4690.8706223542
92,6843,6771.86565254869,5083.96616639792
93,5667,5729.69852144982,4328.55378188851
95,6195,6107.86185633917,4683.17303108817
102,5406,5441.20903943946,4465.23282208176
105,6912,6940.02807942813,5449.59091045513
109,6891,6815.99393390761,4935.36320315778
110,5137,5000.55874493719,3508.89979269607
112,6466,6479.91391121704,4806.3547694094
114,4837,4877.55781013665,3940.3775525518
115,6319,6302.45304594998,4924.57530069355
118,7165,7114.62224556286,5281.4450205187
121,6281,6228.54680461643,5029.86580181127
124,6036,5900.93569853089,4464.98483834918
128,5999,6160.65363742046,4749.87536579446
135,6299,6056.09297209963,4691.19248291793
136,6584,6638.56078555648,5018.97689503061
137,5507,5630.77489783618,4631.23880469578
138,5034,5012.66400028884,3903.97179778242
139,5754,5766.04568300554,4372.02334234199
141,5641,5594.1673602134,4374.91213199594
143,5472,5404.68839283155,4246.66549712549
145,7334,7314.82598265619,5223.57008155391
146,7371,7356.31369318767,5850.22229062003
150,5674,5637.1264238464,4297.98425133939
151,6915,6949.83179938995,5319.3290030133
153,5687,5559.49951935371,4400.34934481265
154,7524,7530.76037367154,5547.68608807032
158,6445,6457.68541607083,5105.69702998894
160,5516,5634.03021998445,4506.25477622033
164,6694,6612.54525953293,5126.92356887688
167,6237,6231.01348942086,4838.50928835902
168,6930,6858.36511454217,5263.47768447393
175,5652,5659.81915975518,3779.52434229225
179,5490,5548.58720908683,4255.28097359925
181,6292,6193.31140340747,4746.31256924987
183,7155,7090.27857953551,5193.23721935245
186,6300,6185.86883461432,4837.17564642495
187,5889,5911.53911573286,4408.38364786969
188,6934,6899.46088709931,5099.72400716729
192,5159,5105.45112160888,3777.91314712881
197,5874,5850.30207779453,4288.38159262768
200,6107,6015.73883329236,4307.32568515646
203,5115,5165.82594096465,3982.31287098215
209,6443,6470.93338727959,4849.67522473998
212,5564,5650.25563303528,4529.00386579892
215,5547,5653.28110694159,4458.68560972667
216,6114,6085.29524162371,4592.37203678499
219,5455,5432.29031847601,4030.50323854904
222,5601,5727.73342564419,4041.83116893545
223,7349,7452.77181314474,5570.58339054639
226,7500,7504.72899611352,5659.3007354353
230,6696,6667.56854616236,4574.42092294087
231,5550,5601.59799012912,4410.22936904262
235,5993,5953.92455763736,4317.85091772054
242,6596,6567.12323472762,4864.24786121789
243,6200,6152.26535104987,4496.0919098606
246,5571,5690.52860183842,4415.91904471018
248,5715,5711.20621299514,4857.05610453812
252,5615,5599.05485131316,4468.8981486639
254,5820,5788.8422994018,4296.58110014632
256,6496,6561.09693989009,4718.10240074794
261,6749,6710.91733751838,5012.15512632732
262,6927,6849.42246090185,5317.00340031524
273,5828,5854.40091203335,4410.52299072408
276,6227,6119.55804337891,4570.05949934492
279,5884,5914.09616538983,4475.58904882631
280,6202,6184.92721984324,4843.48852062536
283,6506,6538.35155633171,5145.68021894529
286,6540,6595.38588817946,4985.42425799814
287,8089,7958.42843872317,5708.60442824588
292,5607,5525.55053375356,4550.0196700918
295,5738,5838.33475670011,4541.67360054833
296,7446,7514.22649676961,5162.33446989442
297,7253,7224.38091863802,5204.11059913406
302,5911,5946.09728012441,4645.00027596701
304,6865,6989.06575807815,5325.7221534632
309,5831,5754.73090899461,4222.39499342548
315,6249,6250.21893497031,4718.48158962914
316,6395,6384.22799537334,4724.88361524349
317,6621,6590.90793194234,5122.54093865228
318,6814,6833.31426247418,5096.72014132114
323,5873,5896.42928511267,4708.38599468828
325,6587,6545.79450337672,5074.40302543911
327,5114,5218.73161541097,4181.80451955002
331,5517,5572.80838481191,4424.60201820193
336,5515,5556.94754005562,4271.42569485009
341,5652,5743.5766766172,4540.72814201314
344,6439,6468.88743328946,4783.0360840963
346,6013,6040.67740837723,4661.90714861931
348,7231,7337.28683183723,4919.86618839513
349,5929,6002.49350692583,4533.67702138221
351,6358,6358.65737471445,4593.22301552489
354,7158,7028.57300392678,4961.18217395146
360,5921,5976.61028901559,4974.06229517487
361,5172,5291.39829725982,4139.40468081615
367,6036,5959.74408890185,4680.701772354
370,6499,6453.77323815819,5040.70152033811
375,6168,6336.31162054617,4693.25048919812
378,5527,5564.17461324151,4301.25012858112
379,6918,6879.51876848859,4539.1475006901
382,5940,5879.25022145184,4473.67877660426
384,6116,6169.77482173074,4775.96179962655
