"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.99221153151979,0.803063448001441,3.01768053018386,5.03339331372986,1472,1.0015
"mu_mu_C[1]",1.04606751082396,0.595332934282463,1.05634783223931,1.436773266095,1066,1.0047
"sigma_eps_E",1.06248896240772,0.589646568305045,1.00017658687847,1.87270648633762,908,1.008
"sigma_eps_C",0.438098869863368,0.124139049973096,0.415191601028277,0.897770243146858,1200,1.001
"phi_E",0.738189418822616,0.346791501494441,0.766468689882708,0.947933704108814,1063,1.0048
"phi_C",-0.134898053142522,-0.778799709583171,-0.176578663736724,0.694659052998901,1650,1.0011
"sigma_r_E",1.08726891960033,0.961685785646761,1.08571903756356,1.22267828892117,5779,0.9996
"sigma_r_C",0.771813950387273,0.656260533951448,0.769193728877965,0.900262793459779,3670,0.9999
"r_E",0.855760359376921,0.668922216266708,0.848330524390224,1.08126863698658,5916,0.9996
"r_C",1.71224212173153,1.23384730382804,1.69016277167044,2.32192095491382,3996,0.9997
"sigma_mu_E",14.440520568846,0.0804119379116065,1.98092061400136,57.2582205954735,3228,1
"sigma_mu_C",17.4464305964111,0.0702200785474477,2.03874636399846,51.7129621150464,1862,1.001
"sigma_IE",0.195592955147577,0.00453625864392485,0.13732542538909,0.697020086375822,7094,0.9995
"R_G",1.35642207158841,0.711737476465555,1.30897276440971,2.32850974185726,5588,0.9996
"R_G_boat",3.55092934847361,3.2393882005706,3.54931183860147,3.87250052146683,8048,1.0002
"B1",0.451167604261417,0.21219621093174,0.449410819339309,0.699528637255585,5933,1
"B2",0.663031674157714,0.0900958536542192,0.654639415283938,1.26561082077117,5258,1.0001
"B1_C",-0.0243142817542887,-0.328794100092989,-0.0239219944352722,0.286015216397557,4667,1.0001
