"draw","C_sum","C_expected_sum","E_sum"
1,20531,20561.6666342185,24324.8241713745
2,20807,20732.2401186508,24294.3617267365
5,20246,20244.4436228792,24866.1690571899
12,21538,21472.4779325457,23019.2168894422
15,19880,19806.8253431596,23769.259576958
18,19629,19750.3669826943,22397.0219874837
22,18733,18746.4345019956,23536.7698872516
23,21808,21706.8195978375,24416.332287814
29,21480,21481.9923679107,23374.6801675854
32,21115,21152.4045208686,23650.2620972804
33,17817,18034.3974688085,22521.0365389078
36,18190,18305.8985996646,21025.8215120175
41,20463,20360.6426523791,23367.6875447266
50,19345,19812.3915688002,23667.6149608729
52,18088,17975.974718783,22560.7802560601
59,20222,20326.5438369136,24498.4939783852
60,21126,20982.9357850138,23400.4324172572
64,19743,19691.9037278567,23263.8035837011
66,18232,18311.0599259881,23658.9877204633
72,20240,19966.9388896556,23889.5500030677
73,18671,18625.5452374217,23557.6800620995
76,20950,20913.6327806505,23534.7652005345
82,21326,21535.3003868854,24565.9315652868
83,19681,19693.4651877153,23036.5941640128
84,20051,20177.5126845722,23682.4379353499
85,19470,19322.560935711,23175.6384762341
87,20185,20429.0814238507,23767.2872739738
92,20050,19806.0169641505,23171.2032410642
94,20542,20433.0219868092,24290.6681043911
96,19337,19411.2742619329,22527.4221207137
100,18733,18743.7527721907,23296.0640033046
101,18732,18711.183089369,22720.5043160078
103,21292,21461.4303937572,24312.2242115238
104,21182,21143.3504026653,23696.2835570808
106,19355,19118.692329165,22798.52739761
107,21072,20910.8680069949,23711.4751215335
110,21866,21753.2092907562,24558.8299861598
114,21582,21607.1180078602,23767.453076723
122,19834,19654.3942394294,23446.0495017859
127,18574,18735.6038608111,22916.6197623246
129,19693,19759.7654543681,22324.3776985786
131,20210,20358.7586585831,24552.2257446351
135,19757,19791.2094574474,24438.6649015692
145,21668,21789.8986937736,24370.068534667
146,18633,18772.119282251,21394.8123910371
148,18976,19051.4791796144,22886.097264536
152,19244,19252.4553874605,24536.9824897056
159,20829,20946.9304508574,23980.4156724724
160,19014,18810.9571708019,22671.9602924333
162,19981,19974.8347506973,24351.2446258229
167,18634,18623.5973915376,22252.2062024219
168,20618,20482.9037466199,23609.3427522526
169,18480,18461.2469624003,22785.3899224806
180,19817,19804.0463503926,23202.3250450411
183,21702,21583.2886006216,25086.9025438836
190,18941,18838.8430172998,22620.3486671648
192,20095,19914.8369781671,23742.3257728054
193,21047,20754.7408738952,24100.8134784399
194,19094,19154.0250120104,23327.0537535197
199,20346,20330.033214335,23515.3065427603
200,19811,19788.9791804863,23013.190541781
201,19599,19461.2384420359,23210.8086366487
203,22372,22291.6062508655,24285.6026783576
204,22289,22378.6415987278,26146.0645497081
206,20185,20191.7425321935,23350.862236527
207,20162,20094.4777774819,23002.7024649776
209,20193,20102.0352721493,23844.6396145758
212,20805,20874.6976296592,24700.889575334
215,18915,18796.0318823548,23124.1209516097
218,19392,19531.9105063293,23071.6492717955
222,18796,18808.7940767981,22012.6136317974
226,19913,19849.4922493571,23676.018867961
227,21144,21228.7365142595,23985.0458567201
231,21519,21465.891389459,24782.4548549256
236,20207,20406.2826329051,22775.553925351
244,19135,19089.5130287427,23542.6959661515
245,20904,20976.3848544722,24894.9878997082
249,19897,19891.7836705791,23101.196980187
250,20146,20119.2801255757,24318.8698828222
251,19308,19328.9004097244,22728.6791124616
252,22995,22950.8248554482,26375.4035603122
257,20681,20767.7455504166,23503.4388333336
265,19759,19650.6763658184,22706.6219443922
271,19462,19376.8772966967,22692.3470900941
272,19098,18899.7895973619,23360.4928351006
277,20957,20696.8654667943,23390.8637735449
281,19628,19529.4793719426,23129.1126094673
288,20122,20104.8814005931,23623.1254611491
296,22872,22900.6950189546,26131.8222147454
297,18395,18470.7159483871,24141.9851266935
305,19265,19359.1099692385,23527.3199686909
307,19162,19197.8915856683,22430.6851438432
309,18517,18734.8681673635,21822.8667580481
316,20284,20311.7649936305,25124.6834946473
317,19163,19126.2793827283,22493.8120878289
331,21474,21479.3822157734,24128.5164590636
332,20126,19995.1459167393,24547.0960930602
333,20142,20075.6921678686,23193.9345127962
334,18354,18500.9929914474,22450.2733256288
337,18857,18742.608910433,22786.1166604897
341,20457,20204.7761096987,23905.119826454
343,18914,18928.3840795911,22584.3345036558
351,20613,20636.6511494649,24760.1788835187
355,21274,21134.8297140107,23493.2852794479
357,22672,22519.2455659768,24906.6794194957
366,18903,19011.7977746953,21849.0341959211
368,22467,22498.5741165956,24943.5068459533
369,19148,19293.9497553901,23877.3492201442
370,19125,19268.7490335699,23628.8893484389
377,22808,22988.8981618579,25577.3741889573
378,21180,21242.9921022985,25361.2790414545
387,19778,19685.9407195494,24746.2645907019
388,20521,20453.8560178648,23577.6668200144
397,20207,20345.6948306331,25244.6021108379
398,20458,20388.4805963395,23468.5863037342
400,19397,19206.2407041236,22681.7437828734
408,18608,18620.0742814661,22041.5942458943
409,20512,20491.9193376333,22685.5945133627
411,19746,19880.2770631402,23472.3922336408
413,18690,18701.8594891678,22575.925242154
419,21634,21618.4564584973,24762.5464665469
422,19650,19845.089753962,23813.4148517976
426,20818,20892.198571815,23995.5597359537
427,23771,24113.3220394949,26758.7867606255
434,20134,20048.1115558977,23807.2049201249
437,19254,19158.250300836,23795.1607351976
440,21343,21466.8193492936,24297.9641273421
443,19770,19745.030528776,23954.7433405537
444,20705,20710.2693235477,24287.7543129945
448,18569,18784.415106066,23621.6829445099
452,20164,19973.2608408133,22975.4189281837
453,19940,19837.8337617696,22696.9941071584
467,18743,18733.5682455479,23583.0791199485
