"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.523076923076923,0.984615384615385,0.481467117914839,0.266720727851698,195,195
"osp",0.492307692307692,0.984615384615385,0.519100166493044,0.284485465580471,130,130
"catch",0.595419847328244,0.954198473282443,0.509627136603516,0.273064030232127,131,131
