"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",2,"2024-09-17",30,30.994,0.5528,0.00043,0.00118,TRUE,TRUE
"gear",3,"2024-09-18",29,30.994,0.5291,0.00043,0.00118,TRUE,TRUE
"gear",4,"2024-09-19",55,30.994,0.9052,0.00043,0.00118,FALSE,TRUE
"gear",5,"2024-09-20",29,30.994,0.5291,0.00043,0.00118,TRUE,TRUE
"gear",6,"2024-09-21",48,62.971,0.3924,7e-05,0.00019,TRUE,TRUE
"gear",9,"2024-09-24",50,30.994,0.8673,0.00043,0.00118,FALSE,TRUE
"gear",10,"2024-09-25",13,30.994,0.1265,0.00043,0.00118,FALSE,TRUE
"gear",12,"2024-09-27",34,30.994,0.6403,0.00043,0.00118,TRUE,TRUE
"gear",13,"2024-09-28",79,62.971,0.7332,7e-05,0.00019,TRUE,TRUE
"gear",16,"2024-10-01",30,29.565,0.5852,0.00048,0.00132,TRUE,TRUE
"gear",18,"2024-10-03",45,29.565,0.8402,0.00048,0.00132,FALSE,TRUE
"gear",19,"2024-10-04",29,29.565,0.5613,0.00048,0.00132,TRUE,TRUE
"gear",20,"2024-10-05",72,60.005,0.7041,8e-05,0.00021,TRUE,TRUE
"gear",23,"2024-10-08",30,29.565,0.5852,0.00048,0.00132,TRUE,TRUE
"gear",24,"2024-10-09",29,29.565,0.5613,0.00048,0.00132,TRUE,TRUE
"gear",26,"2024-10-11",14,29.565,0.1623,0.00048,0.00132,FALSE,TRUE
"gear",27,"2024-10-12",62,60.005,0.6007,8e-05,0.00021,TRUE,TRUE
"gear",28,"2024-10-13",64,60.005,0.6232,8e-05,0.00021,TRUE,TRUE
"gear",30,"2024-10-15",27,27.743,0.5547,0.00054,0.0015,TRUE,TRUE
"gear",31,"2024-10-16",37,27.743,0.7674,0.00054,0.0015,FALSE,TRUE
"gear",32,"2024-10-17",43,27.743,0.8494,0.00054,0.0015,FALSE,TRUE
"gear",33,"2024-10-18",39,27.743,0.7982,0.00054,0.0015,FALSE,TRUE
"gear",34,"2024-10-19",62,56.462,0.6442,9e-05,0.00024,TRUE,TRUE
"gear",36,"2024-10-21",29,27.743,0.6051,0.00054,0.0015,TRUE,TRUE
"gear",37,"2024-10-22",25,27.743,0.5008,0.00054,0.0015,TRUE,TRUE
"gear",38,"2024-10-23",35,27.743,0.7329,0.00054,0.0015,TRUE,TRUE
"gear",39,"2024-10-24",24,27.743,0.4727,0.00054,0.0015,TRUE,TRUE
"gear",40,"2024-10-25",10,27.743,0.0906,0.00054,0.0015,FALSE,TRUE
"gear",41,"2024-10-26",36,56.462,0.2863,9e-05,0.00024,TRUE,TRUE
"gear",42,"2024-10-27",18,56.462,0.0639,9e-05,0.00024,FALSE,TRUE
