"obs","k_baseline","k_covariates"
1,0.637241586654959,0.50070148070885
2,0.678876270472396,0.477330515873218
3,0.575758123125588,0.496982739174428
4,0.545496012417928,0.457354183750062
5,0.696688598414022,0.442327562439769
6,0.655183908688786,0.499414270455109
7,0.684862149463367,0.592957144363888
8,0.628436858043449,0.747097987572517
9,0.660736639763581,0.493527942906181
10,0.594087657784935,0.535216880421251
11,0.562916086587492,0.420783073916031
12,0.598980394115867,0.505977892257228
13,0.758575154510923,0.651417243541413
14,0.633858227954597,0.65124022421883
15,0.587607161192847,0.719240226908301
16,0.701947301600357,0.544940842631788
17,0.629876520004346,0.553482121434592
18,0.597666351703902,0.606216782284546
19,0.66081101308311,0.749033900734584
20,0.528441083835494,0.512947003431853
21,0.428045538111686,0.64735789851563
22,0.72314636702053,0.489479670507847
23,0.5752438752067,0.595016169235739
24,0.385627720900021,0.538676908520495
25,0.636584131130213,0.786936613495093
26,0.582078643575234,0.62447850301827
27,0.653445073875289,0.689439179547824
28,0.525157365715761,0.481536530823986
29,0.843244092758979,0.633307028100118
30,0.464653617560886,0.592520366293619
31,0.50521001587904,0.460210081535356
32,0.437955270445658,0.525114370003733
33,0.569750019869302,0.661005787801796
34,0.814960960307326,0.54322600638522
35,0.652622822108807,0.593301570129409
36,0.592754788004533,0.544779675836208
37,0.621938796748474,0.59698502815424
38,0.46888006126825,0.655645697726748
39,0.440508817322405,0.656999024680404
40,0.615227894657872,0.556904552897602
41,0.675858904206553,0.624249465404727
42,0.639058748315457,0.495031036439287
43,0.829874330264433,0.632893617143183
44,0.487575871809046,0.606349041678361
45,0.597131004397631,0.512545437190419
46,0.47644360531323,0.665936111893317
47,0.448032421299383,0.582498881573718
48,0.436983200023426,0.619878975903334
49,0.58750724694452,0.467589706361974
50,0.671877677672561,0.572457278781197
51,0.741887887092035,0.745215330269131
52,0.655274279331041,0.535698668187676
53,0.073240083587128,0.172701731601659
54,0.0650732634292854,0.191601434233134
55,0.0930499246039301,0.167430242047451
56,0.0459265531747055,0.178289219677065
57,0.0464355527256821,0.182280969229755
58,0.35707469904946,0.361412872080161
59,0.191927644773685,0.251673190993555
60,0.0864356465013673,0.214233064198832
61,0.29468010648288,0.310960383688543
62,0.0734983509478503,0.128350806069391
63,0.0885894366982453,-0.0912700860993819
64,0.0653907994598639,0.0172531326906658
65,0.0828112057716737,-0.0555370320771205
66,0.11526287608825,-0.0652489045343798
67,0.0953114972804316,-0.137256607070319
68,0.0996600870855506,-0.0267668484311324
69,-0.00194754917184125,0.031398197256025
70,0.0905701346175142,0.0158972444973149
71,0.0885894366982453,-0.0912700860993819
72,0.0953114972804316,-0.137256607070319
73,0.0489833763507223,0.0773437845869882
74,0.0455282809261325,0.103134415268793
75,0.116246612574522,0.193619984495927
76,0.038699516635655,-0.08729640480681
77,0.0376398802074037,-0.12175774726989
78,0.137139503843359,0.13463414114628
79,0.0424643539996913,-0.0654418356407284
80,0.138720803204945,0.0272335240956245
81,0.171202098058626,0.119976401392676
82,0.0400126214044737,-0.0695515743236446
83,0.0166600731836689,-0.131168508345917
84,0.171202098058626,0.119976401392676
85,0.121418362570756,0.0239224066177321
86,0.209236251998519,0.147433052094411
87,0.154860095047495,0.158476840670176
88,0.155169630127619,0.119683772833971
89,0.0672351586236438,-0.0679483866478848
90,0.44755720843446,0.306839848973526
91,0.0254258873326106,-0.0613739077331073
92,0.347504272440939,0.2409477454332
93,0.123584052530291,0.103784754103245
94,0.189948459331441,0.0813553193997421
95,0.0892819172966261,0.0938025394064426
96,0.186296977579934,0.135612715186596
97,0.177086539156118,0.05854931982931
98,0.244537503705413,0.196523904009596
99,0.174615485394304,0.0628132185807304
100,0.162949184144018,0.0304330569624637
101,0.0138315216499442,-0.151376291466037
102,-0.0303010168668562,-0.083200236640723
103,-0.0513338874417523,0.0245310813999446
104,-0.086791646917892,0.0582825366511658
105,-0.0510214429392417,-0.0315368645535955
106,-0.0691483782435864,0.0832875310527725
107,-0.0420127039425468,0.0349673192459352
108,0.117364804068967,-0.0236971992546479
109,0.185507087115883,-0.0039932095401494
110,-0.0342830068841729,-0.0890918022396798
111,-0.0420127039425468,0.0349673192459352
112,0.07780937706767,-0.0748920863520956
113,-0.0420346850035538,0.0149659598990682
114,-0.131584359249354,0.0825685488768163
115,-0.00634386845405292,-0.0669981282142039
116,-0.0282819085605131,-0.0807824570572917
117,-0.0262340806752986,-0.0111501741380345
118,-0.176516831883031,0.0861932583801221
119,-0.00523460368988098,-0.0271704569358761
120,0.0948006577129306,-0.1108936139318
121,0.113948994852852,-0.0913288004538642
122,0.155997702957694,0.164289991126092
123,0.0817777344563281,0.0247635105020614
124,0.0882531550083628,0.0347007236101085
125,0.100840045536262,0.0384627888654841
126,0.179283923753209,0.159969112065468
127,0.0987471620570657,0.0433767701524285
128,0.115324106691823,0.0582759198121863
129,0.128818562903989,0.0675207111975637
130,0.124419220514362,0.12629401978648
131,0.0699954429327387,0.0364520641698814
132,0.171088089206658,0.138618506336754
133,0.211048195696517,0.195042454124319
134,0.121506418774981,0.0518062923359075
135,0.0847654690248032,0.0516701208991295
136,-0.00516889751796416,0.0669290315687626
137,-0.0102541546036622,0.0291162185340809
138,-0.0531342957356218,0.00991236488796008
139,0.316382637204438,0.471540052628125
140,-0.0223741529774158,0.0791091694212004
141,-0.0274041108351422,0.0820554915049918
142,0.0179998666912234,0.127660077607414
143,0.0591874101913012,0.0764833581548615
144,0.0596107273451965,0.073149052219566
145,-0.00269767220814282,0.296951891911325
146,0.111607736576765,0.157402334504267
147,0.0191398341164345,0.240159546081148
148,0.162104346676666,0.101046669580195
149,0.0882195804704937,0.0678022294143576
150,0.102967689300542,0.0638072300025896
151,0.0721020867892973,0.13845347056202
152,-0.0275426458928252,0.183970412330188
