"event_date","median","lo95","hi95"
2024-09-16,178,121,273.025
2024-09-17,177,120,269
2024-09-18,176,121,266.025
2024-09-19,176,118,266
2024-09-20,282,189,438.025
2024-09-21,282,191,438.05
2024-09-22,279,187,439
2024-09-23,173,116,261
2024-09-24,172,116.975,260.025
2024-09-25,170,116,260.025
2024-09-26,170,116,260
2024-09-27,275,186,428.025
2024-09-28,273,186,423.025
2024-09-29,272,183.975,426.025
2024-09-30,168,113,256
2024-10-01,147,108,201
2024-10-02,146,106,200
2024-10-03,146,107,199
2024-10-04,234,173,331
2024-10-05,233,173.975,329
2024-10-06,233,171,326
2024-10-07,144,105,197
2024-10-08,142,104,195
2024-10-09,141.5,104,195
2024-10-10,142,104,194
2024-10-11,227,169,317
2024-10-12,226,167,319
2024-10-13,225,167,318.025
2024-10-14,139,101,192
2024-10-15,138,101,189.025
2024-10-16,138,101,187
2024-10-17,137,100,189
2024-10-18,220,162,313
2024-10-19,219,163,308.025
2024-10-20,218,160,310
2024-10-21,136,97,184
2024-10-22,134,97,185
2024-10-23,133,98,182
2024-10-24,133,96,183
2024-10-25,213,158.975,298
2024-10-26,212,156,301
2024-10-27,212,155,300
2024-10-28,130,96,179.025
2024-10-29,130,94,178.025
2024-10-30,130,93,178
2024-10-31,129,94,178
2024-11-01,216,149,293
2024-11-02,214,150,294
2024-11-03,215,150,290.025
2024-11-04,131,89,181
2024-11-05,131,87.975,180
2024-11-06,130,88,179
2024-11-07,130,87,178
2024-11-08,208,146,284
2024-11-09,209,144,280
2024-11-10,207,145,282
2024-11-11,127.5,86,176
2024-11-12,127,86,175
2024-11-13,126,85,176
2024-11-14,126,86,173
2024-11-15,204,142,277
2024-11-16,202,142,275
2024-11-17,202,141.975,273
2024-11-18,124,84,172
2024-11-19,124,83,173
2024-11-20,123,83,169
2024-11-21,123,83,169.025
2024-11-22,198,138.975,272.025
2024-11-23,197.5,139,269.025
2024-11-24,197,138,269
2024-11-25,122,81,167.025
2024-11-26,121,82,166
2024-11-27,121,80,167
2024-11-28,120,81,167.025
2024-11-29,208,93,723.05
2024-11-30,193,137,266
