"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",36638.16625,278.430232919933,9637.24458784369,23406.825,30131,35096.5,41343.25,58126.475,1198.04458667645,1.00258095983651
"E_sum",50777.7479906858,266.510393578768,5655.04579965083,41758.0755957996,46686.8552095429,50096.3056074893,54143.2210229897,63134.1044201475,450.239871572756,1.00877137172073
"C_sum_gear[1]",32617.84075,233.238245258396,7827.81271466451,20950.725,27137.5,31395.5,36782,51358.35,1126.37064071498,1.00284196959445
"C_sum_gear[2]",4020.3255,100.957523788962,5301.51009400802,537.975,1541.25,2671,4638,16063.95,2757.53990105747,0.999727886613476
"B1",0.258345200955058,0.0074305843689919,0.159500716932294,-0.0559622361067825,0.14599824395766,0.257075944148763,0.366527309447426,0.565546281366772,460.764848594162,1.0057484866333
"B2",0.524473414839086,0.0141997624669561,0.385934744201333,-0.175983589546393,0.242313357843868,0.512377107832992,0.783796513658506,1.30856198815246,738.69574457495,1.00666264055749
"r_C_gear_out[1]",0.685440519443503,0.00181707513461237,0.0883467532913192,0.523858898082299,0.623476027115797,0.680257476010046,0.743732140637142,0.871811767784533,2363.93438144548,1.00313855528171
"r_C_gear_out[2]",145.745902337079,118.583708928635,4530.23180582077,0.247652446876174,0.674915162266648,1.18795003627859,2.3075218384464,962.401005177443,1459.45527469779,1.00170131399901
