"draw","C_sum","C_expected_sum","E_sum"
1,6561,6347.47592949104,5073.00241742975
6,5587,5595.90043950382,4138.04139595789
9,6566,6605.48492366557,4631.91816848396
11,7018,6905.3423181365,5539.81339069942
12,5632,5611.20433544127,4283.27382251768
14,6534,6476.03549098939,5278.57029843995
17,5722,5692.12441623013,4140.63102902528
18,6542,6570.01195586156,4816.03658124061
21,6145,6163.8092265257,4863.3751692318
28,7006,6941.31522126844,5168.05388605326
32,5826,5828.63028960122,4438.90102576106
34,7062,7103.90719452366,5164.73333921571
41,7373,7406.52712271436,5750.98113639961
46,6348,6393.3742906954,5051.53685158205
47,7036,6937.25684415681,5254.2642713213
48,5809,5798.21360036494,4394.87221795644
51,6280,6231.62103878965,4945.83306870873
53,5747,5709.1265084731,4831.98376632376
54,6822,6791.55240735132,5379.61997683534
55,6737,6738.62695690811,5235.42850820315
56,6922,6940.64101097837,5217.75883633967
57,5684,5658.53955669116,4324.71125068334
58,6496,6436.4865438845,5239.0149175635
60,5971,5981.39032515063,5015.13782130877
61,6916,6885.92122950639,4787.94708354963
64,6560,6579.56158889063,5104.30668264631
66,6211,6198.48717859327,4608.81567837603
67,6148,6258.61585797565,4771.35479209473
70,5648,5730.0941376524,4226.93275494011
71,6788,6869.30943804623,5359.69818970253
74,7319,7358.86273196843,5793.93334302634
77,5733,5789.42111325032,4827.05687373265
78,6517,6561.23101936436,5339.85269325568
82,6205,6173.16884227403,4710.35706052083
83,7040,6910.57008591958,5240.70729958564
84,6230,6163.16263265458,4765.55414153446
89,5403,5523.44694695463,4542.53796186891
90,5578,5520.06282381175,4564.46428379695
93,6445,6452.52267052485,5442.41790377976
97,5594,5600.17298011825,4661.28151408982
102,4987,4961.34462522045,4222.91034507231
103,6952,7141.92726481947,5553.72681101007
106,6531,6389.50774449023,4825.04174190235
107,6137,6080.85638032244,4633.57531460447
108,6684,6780.31477582454,5189.95586538344
109,6537,6507.33331465559,5222.70143375374
110,6276,6290.74120177078,5089.352508886
112,6857,6853.24400456152,5184.62472093016
113,5861,6010.96573719545,4456.43740490131
121,6554,6695.35290407566,5303.62328531967
123,5104,5031.3346376879,4074.18980738419
126,6194,6264.34617592921,5015.3759267491
127,6763,6709.67358365674,4928.8150857171
128,6547,6536.83592416985,4740.65422727959
133,6486,6526.91750490198,5058.74254874987
137,5227,5506.69950774238,4301.49922317983
142,6301,6278.10900214326,5076.1099305705
144,5889,5802.55321301407,4320.27777491902
148,5669,5647.1196505869,4738.79209406262
149,6270,6268.63881493857,5010.51213805399
151,5812,5831.37927397665,4623.52953077474
155,5925,5980.97188074373,4782.44385399586
159,7360,7354.35839134636,5568.66375530535
162,6671,6570.71736194701,5059.80431049043
163,5225,5331.72494588179,4262.20033808325
164,5386,5441.49628732213,4673.96157610015
170,6123,6104.51039504576,4537.94811609217
178,7371,7369.45290850897,5573.68402124836
179,6864,6816.26546572198,5257.55957004611
182,7037,7050.16385343462,4819.51783453418
187,6379,6476.76063555307,4775.32398397551
189,5735,5881.62421081633,4642.86829891399
193,7033,7008.94150295235,5254.65243859043
203,7571,7411.22355053267,5621.219377366
204,7135,7081.21908217207,5107.27604667913
210,6091,6191.33556151755,4815.31772490596
211,6184,6242.25669535765,4789.10626505294
213,6523,6555.71589992144,5196.61614591106
215,5539,5548.25456817646,4605.85162918876
224,6742,6682.59670788544,4992.72612396572
235,6850,6828.13673281322,5325.82033471431
238,7681,7681.29627977327,5732.10206128364
239,6273,6269.60676588703,5520.21437415488
242,5243,5238.53506337382,4187.11797381639
243,6133,6148.03920820777,4816.58858628827
255,7509,7537.93654686178,5586.89057557985
262,6596,6658.54463301,5101.85936919415
264,6919,6842.82308471327,5309.41572046077
269,6858,6932.49192785211,5224.06061616445
272,7425,7330.47242268124,5607.58090161052
273,5550,5544.74921987683,4406.95600460717
276,5602,5530.29672262056,4369.67102597014
277,6645,6661.9875796158,5145.9130877764
281,6407,6506.99126026301,4863.00394228912
285,5974,5856.31310597801,4695.88819203309
286,6341,6251.17032882287,4892.67376668553
288,6546,6601.00249035412,4910.35212501667
290,6619,6524.84442437368,5059.54121641273
292,5971,5978.13361208132,4680.45160374045
294,5726,5857.26438119962,4626.72151391018
298,7109,7146.63588699404,5693.33779437313
299,6412,6430.06403030066,5031.23319300983
302,6249,6241.13768202522,5000.81622650171
304,6434,6415.35820898201,4888.02897178225
307,5638,5621.57646542767,4384.40932088113
308,6462,6440.72912206846,4851.15091547316
310,6946,6938.62967166026,5309.91702165395
318,6167,6024.68796675652,4656.13784355486
319,7238,7341.53216720433,5716.25250031463
320,6217,6281.69201716625,4904.10218564476
