"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1500,17,0.952063033171263,7.78333333333333,8,238.382,0.0225904347916871,0.981946266611928,FALSE
2,1500,9,0.971395776787829,7.96666666666667,8,252.994666666667,0.0161458503740499,0.952854377100943,FALSE
3,1500,9,0.954106193064629,6.996,8,129.174666666667,0.0254919942139853,0.997662868812271,FALSE
4,1500,17,0.935029681416693,6.97666666666667,7,126.306,0.0282929699406384,0.9476461388503,FALSE
