"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"trailer",2,"2024-12-02",1,1.57,0.5044,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.57,0.7012,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.57,0.9335,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.57,0.82,FALSE,TRUE
"trailer",6,"2024-12-06",2,2.054,0.6218,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.054,0.6218,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.57,0.5044,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.57,0.1909,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.57,0.5044,TRUE,TRUE
"trailer",13,"2024-12-13",0,2.054,0.1591,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.054,0.1591,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.054,0.6218,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.57,0.891,FALSE,TRUE
"trailer",20,"2024-12-20",1,2.054,0.4317,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.054,0.4317,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.054,0.4317,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.57,0.7012,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.57,0.5044,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.57,0.1909,FALSE,TRUE
"trailer",27,"2024-12-27",2,2.054,0.6218,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.054,0.8886,FALSE,TRUE
"trailer",31,"2024-12-31",2,3.666,0.4683,TRUE,TRUE
"trailer",32,"2025-01-01",3,2.779,0.6722,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.202,0.2246,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.576,0.191,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.576,0.191,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.202,0.2246,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.202,0.9331,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.202,0.5765,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.576,0.5043,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.576,0.5043,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.202,0.9632,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.202,0.2246,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.576,0.8191,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.576,0.8901,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.202,0.5765,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.202,0.5765,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.202,0.2246,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.576,0.5043,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.576,0.5043,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.202,0.8771,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.202,0.2246,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.576,0.191,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.744,0.2894,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.568,0.3212,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.568,0.3212,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.744,0.2894,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.304,0.7625,FALSE,TRUE
"trailer",73,"2025-02-11",0,0.568,0.3212,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.568,0.7566,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.744,0.7005,TRUE,TRUE
