"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.2827,0.0592,0.054,-2.2863
"catch",2,2,"2024-09-17",27,-4.3299,0.0896,0.046,-4.3379
"catch",3,2,"2024-09-17",0,-2.0604,0.14,0.125,-2.08
"catch",4,2,"2024-09-17",1,-1.4042,0.0413,0.061,-1.4059
"catch",5,3,"2024-09-18",0,-0.9547,0.0744,0.052,-0.9603
"catch",6,3,"2024-09-18",3,-2.2731,0.064,0.02,-2.2772
"catch",7,3,"2024-09-18",0,-0.9547,0.0744,0.052,-0.9603
"catch",8,3,"2024-09-18",12,-3.8163,0.1351,0.053,-3.8346
"catch",9,4,"2024-09-19",0,-0.5603,0.0483,-0.002,-0.5626
"catch",10,4,"2024-09-19",5,-2.7702,0.0812,0.036,-2.7768
"catch",11,4,"2024-09-19",0,-1.9002,0.1302,0.124,-1.9172
"catch",12,5,"2024-09-20",11,-3.2885,0.0476,-0.011,-3.2908
"catch",13,5,"2024-09-20",2,-1.834,0.0367,-0.055,-1.8354
"catch",14,5,"2024-09-20",1,-1.3279,0.0262,-0.09,-1.3286
"catch",15,5,"2024-09-20",6,-2.7472,0.0453,-0.072,-2.7493
"catch",16,5,"2024-09-20",0,-1.0028,0.0695,0.017,-1.0076
"catch",17,5,"2024-09-20",6,-3.0411,0.0928,0.053,-3.0497
"catch",18,5,"2024-09-20",0,-1.4077,0.0915,-0.02,-1.4161
"catch",19,6,"2024-09-21",11,-3.5576,0.0934,0.069,-3.5663
"catch",20,6,"2024-09-21",2,-2.0022,0.0584,0.008,-2.0057
"catch",21,6,"2024-09-21",6,-2.9704,0.0659,-0.02,-2.9747
"catch",22,6,"2024-09-21",3,-2.8712,0.0884,0.031,-2.879
"catch",23,6,"2024-09-21",0,-1.8514,0.1163,0.02,-1.8649
"catch",24,6,"2024-09-21",1,-1.8427,0.0711,0.023,-1.8477
"catch",25,6,"2024-09-21",1,-2.4615,0.1054,-0.022,-2.4726
"catch",26,6,"2024-09-21",0,-1.2203,0.0814,-0.001,-1.2269
"catch",27,6,"2024-09-21",3,-2.1562,0.0431,-0.137,-2.1581
"catch",28,6,"2024-09-21",4,-2.3876,0.044,-0.113,-2.3895
"catch",29,6,"2024-09-21",3,-2.3181,0.0583,-0.053,-2.3215
"catch",30,6,"2024-09-21",0,-1.2203,0.0814,-0.001,-1.2269
"catch",31,6,"2024-09-21",5,-2.7225,0.0666,0.03,-2.7269
"catch",32,6,"2024-09-21",0,-1.0028,0.0695,0.017,-1.0076
"catch",33,6,"2024-09-21",0,-3.2503,0.2088,-0.108,-3.294
"catch",34,6,"2024-09-21",4,-2.6455,0.0657,-0.024,-2.6498
"catch",35,6,"2024-09-21",6,-2.8475,0.0578,-0.096,-2.8508
"catch",36,6,"2024-09-21",4,-2.4388,0.0503,-0.125,-2.4413
"catch",37,6,"2024-09-21",0,-2.8659,0.1811,-0.128,-2.8987
"catch",38,6,"2024-09-21",2,-2.2247,0.0696,0,-2.2296
"catch",39,6,"2024-09-21",4,-2.4144,0.0461,0.001,-2.4165
"catch",40,6,"2024-09-21",6,-2.7472,0.0453,-0.072,-2.7493
"catch",41,9,"2024-09-24",7,-3.6252,0.1014,0.08,-3.6355
"catch",42,9,"2024-09-24",0,-0.9547,0.0744,0.052,-0.9603
"catch",43,9,"2024-09-24",0,-1.7185,0.1194,0.121,-1.7327
"catch",44,9,"2024-09-24",3,-2.4487,0.0726,0.021,-2.454
"catch",45,9,"2024-09-24",6,-3.0182,0.0741,0.03,-3.0237
"catch",46,9,"2024-09-24",9,-3.2867,0.0683,0.058,-3.2914
"catch",47,9,"2024-09-24",5,-2.8801,0.0989,0.025,-2.8899
"catch",48,9,"2024-09-24",0,-0.7719,0.0628,0.03,-0.7758
"catch",49,9,"2024-09-24",6,-2.8239,0.0632,0.025,-2.8279
"catch",50,9,"2024-09-24",6,-4.2436,0.2455,0.022,-4.3039
"catch",51,9,"2024-09-24",9,-3.174,0.0578,0.046,-3.1774
"catch",52,10,"2024-09-25",0,-2.4509,0.1648,0.052,-2.4781
"catch",53,10,"2024-09-25",3,-2.4235,0.0854,0.024,-2.4308
"catch",54,10,"2024-09-25",3,-2.1698,0.046,0.029,-2.1719
"catch",55,10,"2024-09-25",2,-1.999,0.0595,0.032,-2.0025
"catch",56,10,"2024-09-25",10,-14.8868,0.927,0.119,-15.7482
"catch",57,10,"2024-09-25",2,-1.7985,0.0327,0.033,-1.7996
"catch",58,10,"2024-09-25",7,-3.657,0.1736,0.036,-3.6872
"catch",59,12,"2024-09-27",0,-0.4224,0.0341,-0.014,-0.4236
"catch",60,12,"2024-09-27",0,-0.5925,0.0454,0.024,-0.5945
"catch",61,12,"2024-09-27",4,-2.3919,0.0425,-0.062,-2.3937
"catch",62,12,"2024-09-27",6,-2.9133,0.0731,0.027,-2.9186
"catch",63,12,"2024-09-27",2,-2.8382,0.1023,-0.024,-2.8487
"catch",64,12,"2024-09-27",0,-1.3172,0.0866,-0.012,-1.3247
"catch",65,12,"2024-09-27",5,-2.6137,0.0499,-0.133,-2.6161
"catch",66,12,"2024-09-27",3,-2.2727,0.0584,-0.008,-2.2761
"catch",67,12,"2024-09-27",12,-6.4058,0.4363,0.202,-6.5964
"catch",68,12,"2024-09-27",3,-2.1407,0.0385,-0.112,-2.1421
"catch",69,12,"2024-09-27",0,-1.3172,0.0866,-0.012,-1.3247
"catch",70,12,"2024-09-27",2,-2.163,0.0661,-0.025,-2.1673
"catch",71,13,"2024-09-28",0,-1.2203,0.0814,-0.001,-1.2269
"catch",72,13,"2024-09-28",2,-1.834,0.0367,-0.055,-1.8354
"catch",73,13,"2024-09-28",1,-1.6449,0.0589,-0.009,-1.6484
"catch",74,13,"2024-09-28",2,-1.8576,0.0421,-0.125,-1.8594
"catch",75,13,"2024-09-28",4,-2.6062,0.0753,0.039,-2.6118
"catch",76,13,"2024-09-28",2,-1.834,0.0367,-0.055,-1.8354
"catch",77,13,"2024-09-28",6,-2.7307,0.0431,-0.069,-2.7326
"catch",78,13,"2024-09-28",0,-1.8514,0.1163,0.02,-1.8649
"catch",79,13,"2024-09-28",14,-3.8144,0.1004,0.071,-3.8245
"catch",80,13,"2024-09-28",2,-1.7973,0.032,-0.024,-1.7983
"catch",81,13,"2024-09-28",0,-1.2203,0.0814,-0.001,-1.2269
"catch",82,13,"2024-09-28",0,-1.7868,0.1126,0.007,-1.7995
"catch",83,13,"2024-09-28",0,-1.0028,0.0695,0.017,-1.0076
"catch",84,13,"2024-09-28",0,-0.3479,0.0288,-0.024,-0.3488
"catch",85,13,"2024-09-28",2,-1.8149,0.036,-0.118,-1.8162
"catch",86,13,"2024-09-28",1,-1.4374,0.0384,-0.055,-1.4388
