"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,30.193,0.5791,TRUE,TRUE
"gear",3,"2024-09-18",29,30.193,0.5574,TRUE,TRUE
"gear",4,"2024-09-19",55,30.193,0.9009,FALSE,TRUE
"gear",5,"2024-09-20",29,50.169,0.2679,TRUE,TRUE
"gear",6,"2024-09-21",48,50.169,0.5567,TRUE,TRUE
"gear",9,"2024-09-24",50,30.193,0.8651,FALSE,TRUE
"gear",10,"2024-09-25",13,30.193,0.1626,FALSE,TRUE
"gear",12,"2024-09-27",34,50.169,0.3474,TRUE,TRUE
"gear",13,"2024-09-28",79,50.169,0.846,FALSE,TRUE
"gear",16,"2024-10-01",30,29.403,0.5962,TRUE,TRUE
"gear",18,"2024-10-03",45,29.403,0.83,FALSE,TRUE
"gear",19,"2024-10-04",29,48.712,0.2789,TRUE,TRUE
"gear",20,"2024-10-05",72,48.712,0.8167,FALSE,TRUE
"gear",23,"2024-10-08",30,29.403,0.5962,TRUE,TRUE
"gear",24,"2024-10-09",29,29.403,0.5745,TRUE,TRUE
"gear",26,"2024-10-11",14,48.712,0.0688,FALSE,TRUE
"gear",27,"2024-10-12",62,48.712,0.7354,TRUE,TRUE
"gear",28,"2024-10-13",64,48.712,0.7538,FALSE,TRUE
"gear",30,"2024-10-15",27,25.78,0.6095,TRUE,TRUE
"gear",31,"2024-10-16",37,25.78,0.7982,FALSE,TRUE
"gear",32,"2024-10-17",43,25.78,0.8688,FALSE,TRUE
"gear",33,"2024-10-18",39,42.895,0.5205,TRUE,TRUE
"gear",34,"2024-10-19",62,42.895,0.8051,FALSE,TRUE
"gear",36,"2024-10-21",29,25.78,0.6551,TRUE,TRUE
"gear",37,"2024-10-22",25,25.78,0.5598,TRUE,TRUE
"gear",38,"2024-10-23",35,25.78,0.7681,FALSE,TRUE
"gear",39,"2024-10-24",24,25.78,0.5336,TRUE,TRUE
"gear",40,"2024-10-25",10,42.895,0.0448,FALSE,TRUE
"gear",41,"2024-10-26",36,42.895,0.4694,TRUE,TRUE
"gear",42,"2024-10-27",18,42.895,0.1471,FALSE,TRUE
"gear",45,"2024-10-30",18,24.066,0.4073,TRUE,TRUE
"gear",46,"2024-10-31",12,24.066,0.2158,FALSE,TRUE
"gear",47,"2024-11-01",33,39.782,0.4636,TRUE,TRUE
"gear",48,"2024-11-02",79,39.782,0.9292,FALSE,TRUE
"gear",51,"2024-11-05",8,24.066,0.1041,FALSE,TRUE
"gear",52,"2024-11-06",17,24.066,0.3755,TRUE,TRUE
"gear",53,"2024-11-07",25,24.066,0.6082,TRUE,TRUE
"gear",54,"2024-11-08",36,39.782,0.5189,TRUE,TRUE
"gear",55,"2024-11-09",22,39.782,0.2462,FALSE,TRUE
"gear",59,"2024-11-13",25,23.563,0.6222,TRUE,TRUE
"gear",60,"2024-11-14",43,23.563,0.8984,FALSE,TRUE
"gear",61,"2024-11-15",46,39.13,0.6886,TRUE,TRUE
"gear",62,"2024-11-16",57,39.13,0.8078,FALSE,TRUE
"gear",65,"2024-11-19",13,23.563,0.2576,TRUE,TRUE
"gear",66,"2024-11-20",0,23.563,9e-04,FALSE,FALSE
"gear",67,"2024-11-21",15,23.563,0.3232,TRUE,TRUE
"gear",68,"2024-11-22",6,39.13,0.0201,FALSE,FALSE
"gear",69,"2024-11-23",23,39.13,0.2797,TRUE,TRUE
"gear",72,"2024-11-26",26,33.333,0.4437,TRUE,TRUE
"gear",73,"2024-11-27",33,33.333,0.5877,TRUE,TRUE
"gear",75,"2024-11-29",51,65.842,0.522,TRUE,TRUE
"gear",76,"2024-11-30",123,55.246,0.9488,FALSE,TRUE
"catch",2,"2024-09-17",3,5.569,0.3955,TRUE,TRUE
"catch",2,"2024-09-17",27,16.706,0.8074,FALSE,TRUE
"catch",2,"2024-09-17",0,4.873,0.0639,FALSE,TRUE
"catch",2,"2024-09-17",1,1.81,0.4412,TRUE,TRUE
"catch",3,"2024-09-18",0,1.392,0.1927,FALSE,TRUE
"catch",3,"2024-09-18",3,1.74,0.7922,FALSE,TRUE
"catch",3,"2024-09-18",0,1.392,0.1927,FALSE,TRUE
"catch",3,"2024-09-18",12,5.569,0.8863,FALSE,TRUE
"catch",4,"2024-09-19",0,0.696,0.2857,TRUE,TRUE
"catch",4,"2024-09-19",5,2.784,0.819,FALSE,TRUE
"catch",4,"2024-09-19",0,4.177,0.075,FALSE,TRUE
"catch",5,"2024-09-20",11,11.944,0.5818,TRUE,TRUE
"catch",5,"2024-09-20",2,1.493,0.706,TRUE,TRUE
"catch",5,"2024-09-20",1,0.747,0.6852,TRUE,TRUE
"catch",5,"2024-09-20",6,4.977,0.6875,TRUE,TRUE
"catch",5,"2024-09-20",0,1.493,0.1834,FALSE,TRUE
"catch",5,"2024-09-20",6,2.986,0.8548,FALSE,TRUE
"catch",5,"2024-09-20",0,2.488,0.1224,FALSE,TRUE
"catch",6,"2024-09-21",11,5.972,0.8418,FALSE,TRUE
"catch",6,"2024-09-21",2,0.995,0.8143,FALSE,TRUE
"catch",6,"2024-09-21",6,12.442,0.3442,TRUE,TRUE
"catch",6,"2024-09-21",3,12.442,0.1811,FALSE,TRUE
"catch",6,"2024-09-21",0,3.981,0.0786,FALSE,TRUE
"catch",6,"2024-09-21",1,3.981,0.2363,FALSE,TRUE
"catch",6,"2024-09-21",1,7.963,0.1168,FALSE,TRUE
"catch",6,"2024-09-21",0,1.991,0.1476,FALSE,TRUE
"catch",6,"2024-09-21",3,3.981,0.512,TRUE,TRUE
"catch",6,"2024-09-21",4,4.977,0.5326,TRUE,TRUE
"catch",6,"2024-09-21",3,5.972,0.3722,TRUE,TRUE
"catch",6,"2024-09-21",0,1.991,0.1476,FALSE,TRUE
"catch",6,"2024-09-21",5,2.986,0.7981,FALSE,TRUE
"catch",6,"2024-09-21",0,1.493,0.1834,FALSE,TRUE
"catch",6,"2024-09-21",0,13.686,0.0195,FALSE,FALSE
"catch",6,"2024-09-21",4,8.958,0.3279,TRUE,TRUE
"catch",6,"2024-09-21",6,9.953,0.4207,TRUE,TRUE
"catch",6,"2024-09-21",4,5.972,0.4649,TRUE,TRUE
"catch",6,"2024-09-21",0,9.953,0.0286,FALSE,TRUE
