"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,126,"2025-04-05",0,-1.0326,0.0627,0.043,-1.0365
"catch",2,1,"2024-12-01",8,-3.2974,0.0327,0.011,-3.2984
"catch",3,1,"2024-12-01",4,-2.7563,0.0373,-0.17,-2.7577
"catch",4,1,"2024-12-01",0,-0.612,0.0388,-0.031,-0.6135
"catch",5,1,"2024-12-01",1,-1.5367,0.0263,-0.14,-1.5374
"catch",6,1,"2024-12-01",0,-1.0672,0.0584,-0.09,-1.0706
"catch",7,1,"2024-12-01",0,-0.7962,0.0471,-0.05,-0.7984
"catch",8,1,"2024-12-01",2,-2.081,0.0306,-0.133,-2.0819
"catch",9,1,"2024-12-01",5,-2.9731,0.0478,0.06,-2.9754
"catch",10,1,"2024-12-01",3,-2.4546,0.034,-0.146,-2.4558
"catch",11,1,"2024-12-01",7,-3.2018,0.0369,0.034,-3.2032
"catch",12,1,"2024-12-01",1,-1.8186,0.0411,-0.038,-1.8203
"catch",13,1,"2024-12-01",0,-0.9439,0.0533,-0.088,-0.9468
"catch",14,1,"2024-12-01",3,-2.8721,0.081,0.009,-2.8787
"catch",15,1,"2024-12-01",0,-1.1731,0.0627,-0.075,-1.177
"catch",16,1,"2024-12-01",4,-3.3681,0.1071,0.04,-3.3796
"catch",17,1,"2024-12-01",12,-3.7195,0.0381,0.04,-3.721
"catch",18,1,"2024-12-01",0,-1.0672,0.0584,-0.09,-1.0706
"catch",19,1,"2024-12-01",3,-2.4104,0.031,-0.111,-2.4114
"catch",20,1,"2024-12-01",4,-2.6602,0.0315,-0.042,-2.6612
"catch",21,1,"2024-12-01",1,-1.697,0.0359,-0.115,-1.6983
"catch",22,1,"2024-12-01",3,-2.5712,0.0394,-0.118,-2.5727
"catch",23,1,"2024-12-01",4,-3.5179,0.1191,0.013,-3.5321
"catch",24,1,"2024-12-01",4,-3.5179,0.1191,0.013,-3.5321
"catch",25,1,"2024-12-01",0,-0.612,0.0388,-0.031,-0.6135
"catch",26,1,"2024-12-01",2,-2.2024,0.0463,0.018,-2.2046
"catch",27,1,"2024-12-01",0,-0.7962,0.0471,-0.05,-0.7984
"catch",28,1,"2024-12-01",6,-3.3893,0.079,0.004,-3.3955
"catch",29,1,"2024-12-01",4,-3.2475,0.0968,0.031,-3.2569
"catch",30,1,"2024-12-01",12,-3.7435,0.0372,-0.149,-3.7449
"catch",31,1,"2024-12-01",1,-1.5099,0.024,-0.101,-1.5104
"catch",32,1,"2024-12-01",0,-1.0081,0.0559,-0.078,-1.0112
"catch",33,2,"2024-12-02",0,-0.5756,0.0406,-0.034,-0.5772
"catch",34,3,"2024-12-03",3,-2.4667,0.0369,-0.107,-2.4681
"catch",35,3,"2024-12-03",0,-0.8967,0.0555,-0.066,-0.8998
"catch",36,3,"2024-12-03",6,-3.03,0.0328,-0.023,-3.0311
"catch",37,3,"2024-12-03",10,-3.519,0.0345,-0.038,-3.5202
"catch",38,3,"2024-12-03",1,-1.5464,0.0289,-0.077,-1.5473
"catch",39,3,"2024-12-03",11,-3.6904,0.0486,0.02,-3.6928
"catch",40,3,"2024-12-03",0,-1.1207,0.0649,-0.089,-1.1249
"catch",41,3,"2024-12-03",4,-2.9125,0.0696,0,-2.9173
"catch",42,3,"2024-12-03",3,-3.1577,0.0623,-0.047,-3.1616
"catch",43,3,"2024-12-03",6,-3.0238,0.0319,0.009,-3.0248
"catch",44,3,"2024-12-03",5,-3.3227,0.0971,0.033,-3.3321
"catch",45,4,"2024-12-04",3,-2.4667,0.0369,-0.107,-2.4681
"catch",46,4,"2024-12-04",5,-4.3102,0.1887,0.027,-4.3459
"catch",47,4,"2024-12-04",2,-2.3716,0.048,-0.012,-2.3739
"catch",48,4,"2024-12-04",2,-2.2173,0.0413,-0.062,-2.219
"catch",49,4,"2024-12-04",6,-3.0632,0.0386,-0.011,-3.0647
"catch",50,4,"2024-12-04",8,-3.3062,0.0339,-0.033,-3.3074
"catch",51,4,"2024-12-04",6,-3.2276,0.0647,0.021,-3.2318
"catch",52,4,"2024-12-04",2,-2.1091,0.0345,-0.094,-2.1103
"catch",53,4,"2024-12-04",12,-3.7082,0.0371,-0.043,-3.7096
"catch",54,4,"2024-12-04",12,-4.007,0.0859,0.006,-4.0144
