"draw","C_sum","C_expected_sum","E_sum"
1,33881,33761.8569382075,14451.6717584179
2,40215,40046.4505882781,14835.482815418
3,53745,53410.3510042409,14389.8896364475
4,44443,44565.8994276974,15090.4760054172
6,39228,39143.629743802,13847.0152437155
8,55214,55334.9587000324,17746.8206470543
9,44066,44037.1115326337,15686.8323132462
11,37098,36996.5310861687,12743.1996849937
12,38017,38017.1893983938,16258.9441430307
14,58614,58427.4653018982,18344.9857085388
15,55931,55992.2169884798,16331.4081987565
16,41080,41546.3623505039,12697.5645668457
17,42148,42613.5356241835,14729.3820469972
19,46136,45999.102247803,17207.4436927768
20,47991,48039.0268256372,12537.1450470654
21,50676,50759.8104467312,18252.2109858702
22,50518,50328.4455180085,15904.4565742783
24,39426,39370.4550108356,14617.4428281577
25,41563,41226.0767671519,15238.79377663
26,45937,45829.5938048303,14397.6220769066
27,51338,51070.2772646401,16767.0153636369
29,40858,40604.5592660598,14910.6374986336
32,32451,32350.6888814424,14358.0212891111
33,44444,44621.3305574527,14295.8317439312
34,32400,32553.2595574986,14491.0644821816
36,45268,45075.4522646594,13928.4488617471
37,38884,38635.4828798395,14158.3926390092
40,62213,62263.6489668051,16705.5555022941
45,29495,29309.0220837593,12298.4531399369
50,46297,46443.6139400402,14793.8313340391
51,38829,38860.705408457,13122.2243922175
52,24813,24598.6688474954,11174.1816572195
53,36592,36293.6368919986,11813.0659491439
54,48659,48644.4511526225,16300.5663197523
57,52138,51850.175308025,19078.2027733172
58,38901,38947.179760709,14323.5862632453
60,52102,52076.7843161209,14854.007919437
62,53907,54123.6968450361,15949.4453488344
63,45646,45649.1306355405,14872.5652002027
65,57208,56979.5099576912,18856.3841571709
66,41449,41339.5868474092,12769.5295550326
67,46248,46550.3202745351,14363.3741054098
68,42242,42309.281595161,14906.5106532017
69,54317,53964.7037512947,16925.2078027642
72,34616,34618.8268661716,13793.0749243379
73,39518,39158.5106319368,14380.2785562364
74,51491,51505.1470716205,14797.706226913
78,42076,42065.2170622658,13793.7530073687
83,47763,47909.1494458429,14522.1594678579
84,47599,47853.5385468819,14194.4453390024
85,35058,35082.2407404157,13093.956184425
86,51903,52409.9928913076,15194.8779602673
87,33304,33311.5494961689,12279.8627171001
89,33698,34092.1275179284,12372.1759684896
91,39902,40195.9854355171,13961.5534824172
94,52402,52381.4505242309,17963.0867555162
97,53321,53214.7278220369,16947.7740601718
102,37030,36732.2354881602,14704.2845433634
105,55711,55725.5425950824,14604.3041908565
107,42752,42908.6783062317,16750.7351000347
110,37943,38158.1782581462,13006.2712265213
113,43428,43601.724468733,14450.6967887827
114,52940,52651.4196988175,17541.7080716062
117,44951,44658.9027890225,17392.5987812769
119,44189,44384.9800759744,15558.0902963837
121,48730,48490.6121969173,14464.2086618485
124,43874,43764.8617352447,15190.656016468
128,61515,60711.2734892942,20041.5603950688
131,41529,41728.2965304426,14004.334745277
133,38823,38905.4897874541,13200.4800986847
134,51590,51442.7377610527,14264.8442688518
137,54633,55314.149006364,17961.52474695
142,58482,58213.3179253786,16740.6143785249
143,41527,41767.1637575429,16359.6903881102
147,46949,46969.2397937134,17479.1695998591
150,45024,45115.1588446879,18140.1745494564
152,33177,33201.2664943391,14789.1947453143
153,48184,48421.9018140323,19151.415291664
155,43585,43711.8984707685,14513.2112073227
157,49815,49672.7068823777,15572.7908583766
161,50050,50338.9333886222,15861.8686930158
162,33393,33810.2617108335,13864.5033224518
163,53128,53013.7186207196,16734.229698273
164,44575,44893.2333027655,17349.7300094966
166,35071,35460.6299167506,14562.590584858
168,38718,39053.9866664684,13413.2807763329
169,49772,49439.2404897633,14247.4349597005
170,49207,48911.4538482771,16193.0174583856
171,33707,33688.9779645016,12320.5446812744
172,48587,48588.679324363,14972.6951823212
173,45186,44935.5224755233,13983.5537794843
174,51814,51798.7678797924,15554.1789444026
175,36790,36965.8715481289,15739.2229235797
176,41794,41750.3232987224,13719.6093115593
178,55839,55554.2647060171,14760.1904978631
181,45286,45225.8804692596,13952.5178767287
182,54195,54199.0742158959,17757.6229260469
185,43463,43368.5174870117,15196.2532808079
186,50525,50413.9405320592,16118.3489856519
187,55249,55619.6814643036,15870.1127078674
188,42049,42166.1175945722,15855.3094743663
189,51709,51945.5943803134,15864.4428409619
190,41498,41379.2794546633,13235.3113497636
192,49002,49323.5273422391,15175.0532405524
194,47015,47493.753950118,13720.7898690765
196,38049,37782.8383922664,16317.6526499119
198,45917,45572.7396762785,14043.8495787148
199,47327,47064.1029993822,16352.4460491896
200,41599,41273.9745583828,15190.454496631
204,53622,53639.3941782027,15051.6823454665
206,38672,38375.0433037933,12342.4659922798
208,35154,35256.9508583779,14250.7084843938
212,40654,40459.6211950371,14016.4982840251
214,41731,41596.7549122406,14198.6195850835
216,59871,60014.868404271,17033.1447431547
217,40145,40477.8997998787,19594.2796931242
222,38991,38771.042013285,14282.3670688601
223,47759,47846.0756701034,16963.1420556403
227,49900,50356.6768962593,16108.016364848
229,59268,58542.6352210752,18158.1232246703
232,32440,32335.2427624565,12735.1105110004
236,29347,29212.5064010773,13578.6902295257
239,46177,46053.9132011068,13766.7436595102
242,50982,50706.6377949845,14716.5616151049
246,33805,34023.8243789205,14840.4574569161
247,25467,25457.8738262821,10929.1032089358
249,39256,39032.3517919894,13716.7852428468
254,44026,43874.0450037697,14597.4946549399
259,39597,39704.1120787739,16672.7751024681
260,45881,45873.9349019507,14979.469735541
261,32514,32447.0407931916,13355.0154905344
265,39183,39219.7585917921,17764.5441529557
267,43947,43915.8454229314,14684.6128165998
268,40461,39817.5649645265,14426.0558043251
270,49177,49589.3847506801,16941.2821597134
271,52661,52528.5693013794,14831.8779151724
273,41097,41144.7001142267,14515.298513749
274,65880,65713.5378461068,15009.0218007409
