"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,7,0.943939267820198,5.994,6,62.8835,0.0658278984041399,0.966458549969809,FALSE
2,2000,6,0.954569503084371,5.995,6,62.906,0.0590069711468558,0.963302639696031,FALSE
3,2000,0,0.965770573837806,6,6,63,0.0534327790546233,0.976649363569371,FALSE
4,2000,2,0.949003287443923,5.997,6,62.954,0.0677003651842982,0.982088488815691,FALSE
