"fit","n_obs","h_min","h_median","h_max","cpue_ratio_of_sums","cpue_model_implied","cpue_mean_of_ratios","model_position_0rs_1mor","estimator_drift_flag","effort_unit","implied_catch_per_day"
"shore_all_gear_Dungeness_Kept",1649,0.5,6,102,0.30226033366305,0.365194356555831,0.385262624949437,0.758220308348317,TRUE,"crabber-hours",67.9440847382962
