"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.54983922829582,0.948553054662379,0.506193729903537,0.277641559448761,311,311
"catch",0.738340399757723,0.980012113870382,0.499814506359782,0.275714977313884,1651,1651
