"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,1,"2024-12-01",76,-4.2045,0.5915,0.845,-4.7469
"gear",2,3,"2024-12-03",27,-3.2944,0.5034,0.614,-3.6211
"gear",3,4,"2024-12-04",30,-3.3875,0.5117,0.628,-3.7253
"gear",4,5,"2024-12-05",20,-3.0575,0.4895,0.634,-3.3564
"gear",5,6,"2024-12-06",25,-3.3297,0.5966,0.673,-3.7547
"gear",6,7,"2024-12-07",31,-3.5279,0.7431,0.923,-4.4356
"gear",7,10,"2024-12-10",23,-3.1632,0.4973,0.59,-3.4832
"gear",8,11,"2024-12-11",20,-3.0856,0.5397,0.645,-3.4464
"gear",9,12,"2024-12-12",39,-3.7115,0.7438,0.892,-4.6367
"gear",10,13,"2024-12-13",22,-3.1141,0.4457,0.494,-3.3527
"gear",11,14,"2024-12-14",37,-3.5781,0.5601,0.763,-4.005
"gear",12,15,"2024-12-15",33,-3.5282,0.6516,0.793,-4.1319
"gear",13,18,"2024-12-18",32,-3.4761,0.6339,0.727,-4.0714
"gear",14,20,"2024-12-20",22,-3.1667,0.5619,0.681,-3.594
"gear",15,21,"2024-12-21",20,-3.2601,0.8031,0.774,-4.1354
"gear",16,22,"2024-12-22",19,-3.3475,0.9256,0.613,-4.3934
"gear",17,23,"2024-12-23",29,-3.4369,0.6632,0.826,-4.0771
"gear",18,24,"2024-12-24",31,-3.4082,0.5061,0.705,-3.7407
"gear",19,26,"2024-12-26",33,-3.4616,0.5063,0.63,-3.7831
"gear",20,27,"2024-12-27",50,-3.9041,0.7008,0.899,-4.6791
"gear",21,28,"2024-12-28",58,-4.0251,0.6901,0.892,-4.7692
"gear",22,31,"2024-12-31",96,-4.4318,0.621,0.648,-4.9571
"gear",23,32,"2025-01-01",55,-3.9851,0.6815,0.688,-4.6165
"gear",24,33,"2025-01-02",28,-3.323,0.5039,0.732,-3.6661
"gear",25,34,"2025-01-03",55,-4.1609,0.9727,1.017,-5.7938
"gear",26,35,"2025-01-04",39,-3.8256,0.9299,0.94,-5.1401
"gear",27,38,"2025-01-07",19,-3.0557,0.5638,0.641,-3.4658
"gear",28,39,"2025-01-08",29,-3.3363,0.4572,0.537,-3.5859
"gear",29,40,"2025-01-09",35,-3.4935,0.514,0.925,-3.9301
"gear",30,41,"2025-01-10",34,-3.4909,0.5192,0.649,-3.8379
"gear",31,42,"2025-01-11",149,-4.8828,0.6942,0.888,-5.6831
"gear",32,45,"2025-01-14",50,-3.8709,0.6521,0.823,-4.4712
"gear",33,47,"2025-01-16",16,-3.1817,0.8847,0.61,-4.1738
"gear",34,48,"2025-01-17",47,-3.9272,0.8044,0.739,-4.8494
"gear",35,49,"2025-01-18",62,-4.0166,0.5466,0.625,-4.3977
"gear",36,52,"2025-01-21",16,-2.8871,0.4784,0.741,-3.181
"gear",37,53,"2025-01-22",8,-2.3751,0.4127,0.516,-2.5766
"gear",38,54,"2025-01-23",16,-2.9097,0.5284,0.606,-3.2698
"gear",39,55,"2025-01-24",9,-2.7678,0.8296,0.756,-3.6799
"gear",40,56,"2025-01-25",68,-4.1457,0.6702,0.692,-4.7926
"gear",41,60,"2025-01-29",32,-3.4542,0.5528,0.679,-3.8583
"gear",42,61,"2025-01-30",24,-3.1787,0.4596,0.624,-3.4447
"gear",43,62,"2025-01-31",14,-2.8676,0.6012,0.505,-3.3202
"gear",44,63,"2025-02-01",48,-3.7993,0.5592,0.58,-4.1971
"gear",45,67,"2025-02-05",2,-2.5929,1.1799,0.932,-4.4294
"gear",46,68,"2025-02-06",4,-2.3486,0.8203,0.544,-3.1417
"gear",47,69,"2025-02-07",13,-2.7133,0.4129,0.575,-2.9158
"gear",48,70,"2025-02-08",65,-4.1065,0.6749,0.848,-4.7954
"gear",49,73,"2025-02-11",20,-3.0609,0.5006,0.656,-3.3712
"gear",50,74,"2025-02-12",11,-2.7905,0.7519,0.757,-3.587
"gear",51,76,"2025-02-14",23,-3.1605,0.4872,0.483,-3.4521
"gear",52,77,"2025-02-15",65,-4.0547,0.5634,0.747,-4.4831
"gear",53,81,"2025-02-19",12,-2.88,0.8046,0.782,-3.8013
"gear",54,82,"2025-02-20",30,-3.4964,0.7225,0.78,-4.1955
"gear",55,83,"2025-02-21",18,-2.9608,0.4521,0.532,-3.2078
"gear",56,84,"2025-02-22",28,-3.4404,0.7321,0.595,-4.1543
"gear",57,87,"2025-02-25",11,-2.8481,0.8104,0.74,-3.7309
"gear",58,88,"2025-02-26",32,-3.486,0.601,0.663,-3.9806
"gear",59,89,"2025-02-27",32,-3.4262,0.4758,0.577,-3.703
"gear",60,90,"2025-02-28",16,-3.6442,1.1285,0.596,-5.0443
"gear",61,91,"2025-03-01",105,-4.606,0.8012,1.021,-5.789
"gear",62,94,"2025-03-04",1,-3.1916,0.8925,0.371,-4.012
"gear",63,94,"2025-03-04",3,-2.1546,0.5247,0.256,-2.4419
"gear",64,94,"2025-03-04",9,-2.8462,0.6782,0.361,-3.3448
"gear",65,95,"2025-03-05",0,-4.1133,1.0158,0.361,-5.1596
"gear",66,95,"2025-03-05",7,-2.3865,0.4316,0.403,-2.5884
"gear",67,95,"2025-03-05",1,-2.9047,0.8207,0.29,-3.5925
"gear",68,96,"2025-03-06",17,-2.8816,0.3004,0.373,-2.9771
"gear",69,96,"2025-03-06",35,-4.8241,1.1921,0.628,-6.3834
"gear",70,96,"2025-03-06",20,-2.9098,0.1909,0.305,-2.9476
"gear",71,97,"2025-03-07",13,-2.6091,0.2075,0.327,-2.6539
