"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-12-01",1.0814856841406,0.766297705343812,1.56792850644844,1.24462365591398,31
2,"2024-12-02",1.53002558181834,0.902961569858082,2.47269310184246,0,1
3,"2024-12-03",1.58254514643103,1.06457692711881,2.43432254967024,1.68181818181818,11
4,"2024-12-04",1.5772428600995,1.09039342273379,2.34497628252235,1.91666666666667,13
5,"2024-12-05",1.40631149339964,0.904002116246243,2.1718564912639,0.933333333333333,10
6,"2024-12-06",1.47403468013268,0.976557533127518,2.26892135110801,1.72727272727273,11
7,"2024-12-07",0.957025196470684,0.565857025223778,1.62908147124943,1,4
8,"2024-12-08",0.91748917497134,0.4794731344782,1.66009431805504,NA,0
9,"2024-12-09",1.29633063878464,0.674139622038485,2.29708596548259,NA,0
10,"2024-12-10",1.26330542196038,0.740986432341796,2.06105666161348,0.777777777777778,9
11,"2024-12-11",1.43581783808989,0.914156302901482,2.24448976243123,1.54166666666667,6
12,"2024-12-12",1.59824125102486,1.07945168686408,2.36496796673834,1.87797619047619,14
13,"2024-12-13",1.66789234940802,1.11329231517856,2.56753515875095,1.65151515151515,11
14,"2024-12-14",1.23986637386074,0.798166896642416,2.02604489301434,2.375,6
15,"2024-12-15",1.02728499014582,0.577853500610267,1.77844053470414,0.333333333333333,6
16,"2024-12-16",1.50845442638775,0.785981387132042,2.73893286964958,NA,0
17,"2024-12-17",1.55399711238457,0.834074345329139,2.79150674074775,NA,0
18,"2024-12-18",1.6206729173759,0.987944151915021,2.75352744781348,2.44444444444444,6
19,"2024-12-19",1.46203013774725,0.848442220717149,2.59246504493207,NA,0
20,"2024-12-20",1.35681711215099,0.853547003205875,2.20211872088448,1.39583333333333,8
21,"2024-12-21",0.853293271767987,0.520189828520673,1.43096123599122,0.958333333333333,6
22,"2024-12-22",0.757122752986966,0.446543178263928,1.26481066897163,0.366666666666667,5
23,"2024-12-23",1.07632988329804,0.676118800864447,1.71740649707352,0.925925925925926,9
24,"2024-12-24",1.08831437127492,0.659849074233305,1.75661637843677,0.997222222222222,6
25,"2024-12-25",1.10127001095439,0.631400810832386,1.86828216019019,NA,0
26,"2024-12-26",1.12370519289394,0.690941795737226,1.78906618630395,1.15333333333333,5
27,"2024-12-27",1.12834497128684,0.770482106749965,1.66591314510334,1.10526315789474,19
28,"2024-12-28",0.780188699823388,0.49517632231905,1.23257025107909,0.666666666666667,12
29,"2024-12-29",0.845308724459939,0.481722582538106,1.46920757674296,NA,0
30,"2024-12-30",1.34290549642646,0.772579440712763,2.3460853015496,NA,0
31,"2024-12-31",0.985975639158284,0.725016102050366,1.37064199431872,1.11118421052632,38
32,"2025-01-01",0.860560709634627,0.579897395489018,1.28200725954843,1.07333333333333,15
33,"2025-01-02",1.01736024765136,0.643574833813498,1.58109101960375,0.595,10
34,"2025-01-03",0.940794733221077,0.599900190620794,1.46790774776799,1.075,10
35,"2025-01-04",0.559447947354131,0.326009345952143,0.94600554747252,0.479166666666667,8
36,"2025-01-05",0.52114000953261,0.276741735807479,0.95946605093077,NA,0
37,"2025-01-06",0.704947843184637,0.362443154380548,1.29377797231781,NA,0
38,"2025-01-07",0.640772445349486,0.335403117518507,1.14328322657873,0.0625,4
39,"2025-01-08",0.665171348320386,0.385408755026476,1.14874206772778,0.65,4
40,"2025-01-09",0.686762820049777,0.430651943741873,1.12963237864767,1.0625,4
41,"2025-01-10",0.627570925093381,0.41378821162311,0.9601713400606,0.708333333333333,12
42,"2025-01-11",0.382472190356213,0.273565798773996,0.528201469383382,0.282163742690059,57
43,"2025-01-12",0.414589637790524,0.249313626557045,0.699986870144065,NA,0
44,"2025-01-13",0.646309556796044,0.376197583787285,1.13823906764811,NA,0
