"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-09-16",1.31949046099411,1.09870121499868,1.56950683237672,NA,0
2,"2024-09-17",1.31949046099411,1.09870121499868,1.56950683237672,0.926136363636364,4
3,"2024-09-18",1.31949046099411,1.09870121499868,1.56950683237672,1.125,4
4,"2024-09-19",1.31949046099411,1.09870121499868,1.56950683237672,0.833333333333333,3
5,"2024-09-20",1.31949046099411,1.09870121499868,1.56950683237672,0.942857142857143,7
6,"2024-09-21",1.11694710888299,0.927577979543052,1.32474747533038,1.03939393939394,22
7,"2024-09-22",1.11694710888299,0.927577979543052,1.32474747533038,NA,0
8,"2024-09-23",1.31949046099411,1.09870121499868,1.56950683237672,NA,0
9,"2024-09-24",1.31949046099411,1.09870121499868,1.56950683237672,1.6489898989899,11
10,"2024-09-25",1.31949046099411,1.09870121499868,1.56950683237672,1.82142857142857,7
11,"2024-09-26",1.31949046099411,1.09870121499868,1.56950683237672,NA,0
12,"2024-09-27",1.31949046099411,1.09870121499868,1.56950683237672,1.14583333333333,12
13,"2024-09-28",1.11694710888299,0.927577979543052,1.32474747533038,1.10262345679012,36
14,"2024-09-29",1.11694710888299,0.927577979543052,1.32474747533038,NA,0
15,"2024-09-30",1.49976390178245,1.25932484800918,1.82949577125119,NA,0
16,"2024-10-01",1.49976390178245,1.25932484800918,1.82949577125119,1.23484848484848,11
17,"2024-10-02",1.49976390178245,1.25932484800918,1.82949577125119,NA,0
18,"2024-10-03",1.49976390178245,1.25932484800918,1.82949577125119,1.34166666666667,14
19,"2024-10-04",1.49976390178245,1.25932484800918,1.82949577125119,1.59920634920635,6
20,"2024-10-05",1.27173396999399,1.0579955154839,1.54646888394671,1.18333333333333,20
21,"2024-10-06",1.27173396999399,1.0579955154839,1.54646888394671,NA,0
22,"2024-10-07",1.49976390178245,1.25932484800918,1.82949577125119,NA,0
23,"2024-10-08",1.49976390178245,1.25932484800918,1.82949577125119,2.63888888888889,6
24,"2024-10-09",1.49976390178245,1.25932484800918,1.82949577125119,2.07142857142857,7
25,"2024-10-10",1.49976390178245,1.25932484800918,1.82949577125119,NA,0
26,"2024-10-11",1.49976390178245,1.25932484800918,1.82949577125119,1.0625,4
27,"2024-10-12",1.27173396999399,1.0579955154839,1.54646888394671,1.15972222222222,12
28,"2024-10-13",1.27173396999399,1.0579955154839,1.54646888394671,1.59166666666667,8
29,"2024-10-14",1.28826792197512,1.10894829439646,1.50425429588405,NA,0
30,"2024-10-15",1.28826792197512,1.10894829439646,1.50425429588405,1.52564102564103,13
31,"2024-10-16",1.28826792197512,1.10894829439646,1.50425429588405,1.18888888888889,15
32,"2024-10-17",1.28826792197512,1.10894829439646,1.50425429588405,1.7875,20
33,"2024-10-18",1.28826792197512,1.10894829439646,1.50425429588405,1.33712121212121,22
34,"2024-10-19",1.0915954420705,0.900099670986433,1.31435771330903,0.692592592592593,18
35,"2024-10-20",1.0915954420705,0.900099670986433,1.31435771330903,NA,0
36,"2024-10-21",1.28826792197512,1.10894829439646,1.50425429588405,0.697222222222222,15
37,"2024-10-22",1.28826792197512,1.10894829439646,1.50425429588405,1.10416666666667,8
38,"2024-10-23",1.28826792197512,1.10894829439646,1.50425429588405,1.29791666666667,4
39,"2024-10-24",1.28826792197512,1.10894829439646,1.50425429588405,2.11904761904762,7
40,"2024-10-25",1.28826792197512,1.10894829439646,1.50425429588405,3,1
41,"2024-10-26",1.0915954420705,0.900099670986433,1.31435771330903,1.19246031746032,12
42,"2024-10-27",1.0915954420705,0.900099670986433,1.31435771330903,1.36666666666667,5
43,"2024-10-28",1.47447629547428,1.2293681655381,1.78885466908428,NA,0
44,"2024-10-29",1.47447629547428,1.2293681655381,1.78885466908428,NA,0
45,"2024-10-30",1.47447629547428,1.2293681655381,1.78885466908428,1.44444444444444,3
46,"2024-10-31",1.47447629547428,1.2293681655381,1.78885466908428,2.1875,2
47,"2024-11-01",1.47447629547428,1.2293681655381,1.78885466908428,1.8125,12
48,"2024-11-02",1.24897165652331,1.04120984127459,1.50422804104915,1.00416666666667,30
49,"2024-11-03",1.24897165652331,1.04120984127459,1.50422804104915,NA,0
50,"2024-11-04",1.47447629547428,1.2293681655381,1.78885466908428,NA,0
51,"2024-11-05",1.47447629547428,1.2293681655381,1.78885466908428,1,3
52,"2024-11-06",1.47447629547428,1.2293681655381,1.78885466908428,1.5,6
53,"2024-11-07",1.47447629547428,1.2293681655381,1.78885466908428,1.55,5
54,"2024-11-08",1.47447629547428,1.2293681655381,1.78885466908428,1.60714285714286,14
55,"2024-11-09",1.24897165652331,1.04120984127459,1.50422804104915,1.47546296296296,18
56,"2024-11-10",1.24897165652331,1.04120984127459,1.50422804104915,NA,0
57,"2024-11-11",1.19608750589938,0.97379067160206,1.44168432503182,NA,0
58,"2024-11-12",1.19608750589938,0.97379067160206,1.44168432503182,NA,0
59,"2024-11-13",1.19608750589938,0.97379067160206,1.44168432503182,1.10416666666667,8
60,"2024-11-14",1.19608750589938,0.97379067160206,1.44168432503182,1.07222222222222,15
61,"2024-11-15",1.19608750589938,0.97379067160206,1.44168432503182,0.701666666666667,25
62,"2024-11-16",1.01245675013664,0.809572289021279,1.24788623887273,1.18888888888889,30
63,"2024-11-17",1.01245675013664,0.809572289021279,1.24788623887273,NA,0
64,"2024-11-18",1.19608750589938,0.97379067160206,1.44168432503182,NA,0
65,"2024-11-19",1.19608750589938,0.97379067160206,1.44168432503182,0.333333333333333,8
66,"2024-11-20",1.19608750589938,0.97379067160206,1.44168432503182,NA,0
67,"2024-11-21",1.19608750589938,0.97379067160206,1.44168432503182,1.41666666666667,5
68,"2024-11-22",1.19608750589938,0.97379067160206,1.44168432503182,0.875,2
69,"2024-11-23",1.01245675013664,0.809572289021279,1.24788623887273,1.56481481481481,9
70,"2024-11-24",1.01245675013664,0.809572289021279,1.24788623887273,NA,0
71,"2024-11-25",1.63363016247667,1.30514972932612,2.08779598387055,NA,0
72,"2024-11-26",1.63363016247667,1.30514972932612,2.08779598387055,2.42592592592593,9
73,"2024-11-27",1.63363016247667,1.30514972932612,2.08779598387055,1.86458333333333,8
74,"2024-11-28",1.63363016247667,1.30514972932612,2.08779598387055,NA,0
75,"2024-11-29",1.26089231856783,0.916233549488511,1.76504534538629,1.28636363636364,33
76,"2024-11-30",1.38280375216338,1.13165222461591,1.73254212821505,1.44563492063492,48
