"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"trailer",2,"2024-09-17",5,5.717,0.5809,TRUE,TRUE
"trailer",3,"2024-09-18",9,5.717,0.7984,FALSE,TRUE
"trailer",4,"2024-09-19",3,5.717,0.403,TRUE,TRUE
"trailer",5,"2024-09-20",1,5.717,0.1791,FALSE,TRUE
"trailer",5,"2024-09-20",0,5.717,0.0597,FALSE,TRUE
"trailer",9,"2024-09-24",3,5.717,0.403,TRUE,TRUE
"trailer",12,"2024-09-27",5,5.717,0.5809,TRUE,TRUE
"trailer",13,"2024-09-28",12,16.286,0.5165,TRUE,TRUE
"trailer",16,"2024-10-01",7,2.278,0.9427,FALSE,TRUE
"trailer",18,"2024-10-03",4,2.278,0.8111,FALSE,TRUE
"trailer",19,"2024-10-04",5,2.278,0.874,FALSE,TRUE
"trailer",20,"2024-10-05",12,6.457,0.8503,FALSE,TRUE
"trailer",23,"2024-10-08",0,2.278,0.1366,FALSE,TRUE
"trailer",24,"2024-10-09",3,2.278,0.7166,TRUE,TRUE
"trailer",26,"2024-10-11",3,2.278,0.7166,TRUE,TRUE
"trailer",27,"2024-10-12",9,6.457,0.7555,FALSE,TRUE
"trailer",28,"2024-10-13",7,6.457,0.6599,TRUE,TRUE
"trailer",30,"2024-10-15",2,2.278,0.5782,TRUE,TRUE
"trailer",31,"2024-10-16",2,2.278,0.5782,TRUE,TRUE
"trailer",32,"2024-10-17",2,2.278,0.5782,TRUE,TRUE
"trailer",33,"2024-10-18",1,2.278,0.3848,TRUE,TRUE
"trailer",34,"2024-10-19",0,6.457,0.053,FALSE,TRUE
"trailer",36,"2024-10-21",1,2.278,0.3848,TRUE,TRUE
"trailer",37,"2024-10-22",0,2.278,0.1366,FALSE,TRUE
"trailer",38,"2024-10-23",0,2.278,0.1366,FALSE,TRUE
"trailer",39,"2024-10-24",2,2.278,0.5782,TRUE,TRUE
"trailer",40,"2024-10-25",0,2.278,0.1366,FALSE,TRUE
"trailer",41,"2024-10-26",1,6.457,0.1588,FALSE,TRUE
"trailer",45,"2024-10-30",1,2.278,0.3848,TRUE,TRUE
"trailer",47,"2024-11-01",2,0.79,0.8653,FALSE,TRUE
"trailer",51,"2024-11-05",0,0.79,0.279,TRUE,TRUE
"trailer",52,"2024-11-06",1,0.79,0.6851,TRUE,TRUE
"trailer",53,"2024-11-07",4,0.79,0.9723,FALSE,TRUE
"trailer",54,"2024-11-08",1,0.79,0.6851,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.257,0.1494,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.79,0.279,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.79,0.279,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.79,0.279,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.79,0.279,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.79,0.279,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.79,0.279,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.79,0.279,TRUE,TRUE
"trailer",72,"2024-11-26",1,0.79,0.6851,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.257,0.6025,TRUE,TRUE
"catch",2,"2024-09-17",0,6.841,0.1053,FALSE,TRUE
"catch",6,"2024-09-21",6,4.892,0.7659,FALSE,TRUE
"catch",12,"2024-09-27",0,4.561,0.1353,FALSE,TRUE
"catch",18,"2024-10-03",6,7.711,0.5911,TRUE,TRUE
"catch",20,"2024-10-05",15,8.678,0.8361,FALSE,TRUE
"catch",26,"2024-10-11",6,2.57,0.8805,FALSE,TRUE
"catch",27,"2024-10-12",0,11.571,0.0677,FALSE,TRUE
"catch",27,"2024-10-12",0,8.678,0.0818,FALSE,TRUE
"catch",28,"2024-10-13",8,8.678,0.6649,TRUE,TRUE
"catch",32,"2024-10-17",1,5.141,0.2844,TRUE,TRUE
"catch",32,"2024-10-17",4,10.281,0.3976,TRUE,TRUE
"catch",32,"2024-10-17",4,5.141,0.592,TRUE,TRUE
"catch",39,"2024-10-24",12,7.711,0.7982,FALSE,TRUE
"catch",45,"2024-10-30",12,10.281,0.7168,TRUE,TRUE
"catch",53,"2024-11-07",24,16.412,0.7932,FALSE,TRUE
"catch",54,"2024-11-08",6,6.565,0.6554,TRUE,TRUE
"catch",54,"2024-11-08",6,6.565,0.6554,TRUE,TRUE
