"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.671794871794872,0.984615384615385,0.485782051282051,0.267953922721717,195,195
"osp",0.530769230769231,0.992307692307692,0.521057692307692,0.285343804492186,130,130
"catch",0.610687022900763,0.954198473282443,0.511793893129771,0.276513540287667,131,131
