"fit","data_type","n_obs","n_obs_dropped","n_draws_used","rE_median","R_median","mean_mu","share_poisson","share_nb_overdisp","share_latent","pred_vmr_mean","nb_vmr_mean","ppc_coverage_50","ppc_pit_sd","lever"
"shore_ring_net_only_Dungeness_Kept","gear",52,0,2000,3.90629610094494,1.32398106833368,36.05,0.0696,0.7961,0.1343,12.329,10.942,0.5577,0.2688,"observation NB over-dispersion dominates: lever is r_E / sigma_r_E prior (T1.5 5a; pair with T1.3)"
