"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.736334405144695,0.980707395498392,0.501217845659164,0.227138113827437,311,311
"catch",0.736203759854457,0.991510006064281,0.498399787750152,0.277249003219235,1649,1649
