"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.705407891257164,0.0016868810352355,0.166924862419737,0.378012391984377,0.594950395620668,0.704598730986645,0.819701681890743,1.03337084858672,9792.03918019687,0.999545546835642
"B2",-0.0850401473595745,0.00585332446717998,0.512079943368211,-1.04005255918316,-0.430311419972472,-0.111899199047149,0.24439495675435,0.973674906885352,7653.68059652214,1.00000330234036
"B1_C",-0.166924907109752,0.000921981943329976,0.0840893973072959,-0.331269294851828,-0.222593651057322,-0.167064544805843,-0.111190571046658,0.00119640861782354,8318.35878456885,1.00004527440773
"B2_C",-0.0909692813923957,0.00238222395812692,0.191942898740295,-0.461820794419541,-0.222935326410214,-0.0931952239128102,0.036683679801553,0.289846756377853,6492.00614826352,0.999442487462793
"gamma_C",0.0126139144367563,0.00953453552988307,1.01607499960668,-1.98205350699805,-0.684917025087664,0.012800462908215,0.68905256009777,2.02414659439693,11356.7077140646,1.00037589021652
"sigma_eps_E",0.188769723506038,0.0031455939585655,0.153943558691358,0.00921909058905663,0.0793379525828107,0.155558376884293,0.252986703899286,0.583398908839806,2395.06729056958,1.00108402219617
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.509315489538515,0.000744296223915862,0.0620091547526351,0.398292263514651,0.466409703202285,0.505438671297845,0.548082925407028,0.640400455645349,6940.96719331536,0.999543116210734
"phi_E_scaled",0.547132630957235,0.00262795925040296,0.212020813206872,0.139508917788431,0.390155341850328,0.555693084640595,0.712235089289705,0.920278666203283,6509.08193585762,0.999943880614025
"eps_E[1,1]",0.144663896724871,0.0102595681582782,0.818893967350857,-1.51384528369831,-0.390136842389039,0.159366693160466,0.685726259887138,1.72212238340201,6370.84709017603,0.999844316841563
"eps_E[2,1]",-0.141011222442665,0.0101161834275483,0.793328431832823,-1.74283716987419,-0.64930129123317,-0.148472862461611,0.362838232477497,1.43800787596519,6149.96504539291,1.00027780635728
"eps_E[3,1]",-0.461164766143249,0.00976330178113302,0.822964783520934,-2.02875237882843,-1.02480190810098,-0.471890208254344,0.0483802163682866,1.25445538920694,7105.08168889657,0.999836607034916
"eps_E[4,1]",-0.507528133596877,0.010065120778423,0.865237438790654,-2.16036881496529,-1.07388430015477,-0.512082296456676,0.0312179407650791,1.30578402145271,7389.79898205819,0.999658386093939
"eps_E[5,1]",0.477971001658693,0.0107149433370144,0.879035679406364,-1.31280227982656,-0.0864735891550668,0.479839657663753,1.06118029780261,2.19036424556497,6730.28180081482,0.999884652407828
