"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.2039,0.0548,-0.022,-2.2069
"catch",2,2,"2024-09-17",27,-4.4107,0.1195,-0.137,-4.425
"catch",3,2,"2024-09-17",0,-1.5772,0.1066,0.076,-1.5886
"catch",4,2,"2024-09-17",1,-1.561,0.057,0.023,-1.5642
"catch",5,3,"2024-09-18",0,-1.5772,0.1066,0.076,-1.5886
"catch",6,3,"2024-09-18",3,-2.055,0.0382,-0.092,-2.0564
"catch",7,3,"2024-09-18",0,-1.5772,0.1066,0.076,-1.5886
"catch",8,3,"2024-09-18",12,-3.8723,0.1467,-0.086,-3.8939
"catch",9,4,"2024-09-19",0,-1.5772,0.1066,0.076,-1.5886
"catch",10,4,"2024-09-19",5,-2.7557,0.0861,-0.236,-2.7631
"catch",11,4,"2024-09-19",0,-1.5772,0.1066,0.076,-1.5886
"catch",12,5,"2024-09-20",11,-3.2079,0.051,-0.054,-3.2105
"catch",13,5,"2024-09-20",2,-1.7648,0.0365,0.001,-1.7661
"catch",14,5,"2024-09-20",1,-1.561,0.057,0.023,-1.5642
"catch",15,5,"2024-09-20",6,-2.7571,0.0654,-0.21,-2.7614
"catch",16,5,"2024-09-20",0,-2.0203,0.1344,0.082,-2.0383
"catch",17,5,"2024-09-20",6,-2.7571,0.0654,-0.21,-2.7614
"catch",18,5,"2024-09-20",0,-1.5772,0.1066,0.076,-1.5886
"catch",19,6,"2024-09-21",11,-4.5217,0.2415,-0.062,-4.5802
"catch",20,6,"2024-09-21",2,-1.7363,0.0322,-0.097,-1.7373
"catch",21,6,"2024-09-21",6,-2.638,0.0443,-0.088,-2.6399
"catch",22,6,"2024-09-21",3,-2.0944,0.0448,-0.117,-2.0964
"catch",23,6,"2024-09-21",0,-0.8532,0.0629,-0.086,-0.8572
"catch",24,6,"2024-09-21",1,-1.4645,0.0493,0.036,-1.4669
"catch",25,6,"2024-09-21",1,-1.2596,0.0226,-0.092,-1.2601
"catch",26,6,"2024-09-21",0,-0.8532,0.0629,-0.086,-0.8572
"catch",27,6,"2024-09-21",3,-2.1255,0.0478,0.007,-2.1278
"catch",28,6,"2024-09-21",4,-2.2897,0.0409,-0.103,-2.2914
"catch",29,6,"2024-09-21",3,-2.1255,0.0478,0.007,-2.1278
"catch",30,6,"2024-09-21",0,-0.8532,0.0629,-0.086,-0.8572
"catch",31,6,"2024-09-21",5,-2.5823,0.0611,-0.099,-2.586
"catch",32,6,"2024-09-21",0,-1.413,0.0967,-0.091,-1.4223
"catch",33,6,"2024-09-21",0,-2.1634,0.1431,-0.073,-2.1839
"catch",34,6,"2024-09-21",4,-2.2897,0.0409,-0.103,-2.2914
"catch",35,6,"2024-09-21",6,-2.881,0.0853,-0.145,-2.8883
"catch",36,6,"2024-09-21",4,-2.3028,0.0431,-0.078,-2.3047
"catch",37,6,"2024-09-21",0,-2.1634,0.1431,-0.073,-2.1839
"catch",38,6,"2024-09-21",2,-2.0077,0.0624,0.023,-2.0116
"catch",39,6,"2024-09-21",4,-2.4982,0.0741,-0.158,-2.5037
"catch",40,6,"2024-09-21",6,-3.3796,0.1485,-0.098,-3.4017
"catch",41,9,"2024-09-24",7,-3.54,0.1015,0.048,-3.5503
"catch",42,9,"2024-09-24",0,-0.9701,0.0698,-0.005,-0.9749
"catch",43,9,"2024-09-24",0,-0.9701,0.0698,-0.005,-0.9749
"catch",44,9,"2024-09-24",3,-2.2039,0.0548,-0.022,-2.2069
"catch",45,9,"2024-09-24",6,-2.68,0.0496,-0.015,-2.6825
"catch",46,9,"2024-09-24",9,-3.013,0.0494,-0.101,-3.0155
"catch",47,9,"2024-09-24",5,-2.7557,0.0861,-0.236,-2.7631
"catch",48,9,"2024-09-24",0,-0.9701,0.0698,-0.005,-0.9749
"catch",49,9,"2024-09-24",6,-4.4752,0.2422,-0.002,-4.5339
"catch",50,9,"2024-09-24",6,-3.139,0.1181,-0.177,-3.1529
"catch",51,9,"2024-09-24",9,-3.5677,0.1356,-0.133,-3.5861
"catch",52,10,"2024-09-25",0,-2.3691,0.1575,0.055,-2.3939
"catch",53,10,"2024-09-25",3,-2.426,0.0862,-0.248,-2.4334
"catch",54,10,"2024-09-25",3,-2.2039,0.0548,-0.022,-2.2069
"catch",55,10,"2024-09-25",2,-1.9326,0.0549,-0.016,-1.9357
"catch",56,10,"2024-09-25",10,-4.773,0.2665,0.045,-4.8442
"catch",57,10,"2024-09-25",2,-1.7648,0.0365,0.001,-1.7661
"catch",58,10,"2024-09-25",7,-3.0177,0.0864,-0.221,-3.0252
"catch",59,12,"2024-09-27",0,-1.5772,0.1066,0.076,-1.5886
"catch",60,12,"2024-09-27",0,-1.5772,0.1066,0.076,-1.5886
"catch",61,12,"2024-09-27",4,-2.3912,0.0582,-0.231,-2.3946
"catch",62,12,"2024-09-27",6,-2.6456,0.0461,-0.098,-2.6477
"catch",63,12,"2024-09-27",2,-1.7648,0.0365,0.001,-1.7661
"catch",64,12,"2024-09-27",0,-0.9701,0.0698,-0.005,-0.9749
"catch",65,12,"2024-09-27",5,-2.4756,0.0424,-0.098,-2.4774
"catch",66,12,"2024-09-27",3,-2.055,0.0382,-0.092,-2.0564
"catch",67,12,"2024-09-27",12,-3.8723,0.1467,-0.086,-3.8939
