"obs","k_baseline","k_covariates"
163,0.6679084569832,0.753594174635742
164,0.174169409758022,0.144414580012114
165,0.147823727162597,0.238366341582148
166,0.191203335837625,0.315786905206521
167,0.231657578349758,0.151922866552773
168,0.118990196188057,0.149077147443027
169,0.58441481871175,0.428053391136678
170,0.336488984834489,0.384246144013326
171,0.204532615116621,0.241753235971052
172,0.204532615116621,0.241753235971052
173,0.251511406384624,0.286166722418571
174,0.246543114412876,0.255671342012903
175,0.271775069737789,0.255344014182156
176,0.134700819927783,0.290162081563932
177,0.399740201769291,0.238304482589261
178,0.515571564268787,0.637822091444844
179,0.219317136560195,0.192433324298899
180,0.0545977214757454,0.0904356122600076
181,0.0420264700919635,0.152340834056924
182,0.0397795161727326,0.196135998912425
183,0.411987284282404,0.571865791615753
184,0.297460768895,0.213715101751558
185,0.16663924750576,0.221764534110783
186,0.212478518214258,0.172923003428134
187,0.212758873432354,0.172795494732555
188,0.186589708156703,0.159274580302588
189,0.160513115360749,0.104425473256577
190,0.165705282917536,0.0749554307822831
191,0.184764723072555,0.0148795610966205
192,0.123912568827404,0.0949720558250369
193,0.195112063525863,0.104937041180765
194,0.234538989084854,0.118580512747807
195,0.195112063525863,0.104937041180765
196,0.129214339814671,0.130056098902598
197,0.0995095731273175,0.122601371408828
198,0.0218434918149224,0.0964188873589202
199,-0.023303097835443,0.183968494518434
200,0.0626988972954891,0.121855276356995
201,0.0488543809675028,0.168443054778748
202,0.208776280153629,0.161999401720695
203,0.00545922168696805,0.183641779347102
204,0.00840821831907222,0.182059026277763
205,0.0105362239180559,0.177556308062847
206,0.16799151099366,0.0857061800105516
207,0.124317700320597,0.0869941935728305
208,-0.0233642692695822,0.1684810503047
209,0.14107033634231,0.0885917267953384
210,0.194144866472944,0.15941413833295
211,-0.00376942589065572,-0.0135897360403831
212,0.065731654917137,0.169151328348751
213,0.228513488670087,0.177782396210483
214,-0.00557112515682492,0.071952952373798
215,0.0419217155222971,0.12020421101872
216,0.0821846271168344,0.168531383161444
217,0.0531788189036971,0.0725242720271262
218,0.572174348528942,0.476662181977205
219,0.290932127241243,0.608469490701138
220,0.0662541844611109,0.129449958070321
221,0.141609611675952,0.129030355165231
222,0.138073447615864,0.129836806912815
223,0.254234049631327,0.0325973873527703
224,0.758005537632535,0.674905277174119
225,0.267735741534543,0.174397182202405
226,0.452583831092947,0.483889021474656
227,0.0783698043094511,0.105890685695606
228,0.05079511893031,0.104797613433834
229,0.0626404047483071,0.102361960636165
230,0.223374321018305,0.376170002521959
231,0.162101679116845,0.299234263505832
232,0.111093769785917,0.203370208837045
233,0.134607418765835,0.222636337182793
234,0.140662390888291,0.176056026617443
235,0.476148821843694,0.619583023101012
236,0.348478678648099,0.124480123669111
237,0.481101746599246,0.313909216875043
238,0.298492754662747,0.185013084113662
239,0.183007127398999,0.122578570024875
240,0.0952996473869644,0.0986572373184935
241,0.276620232140974,0.316573547051346
242,0.0210487964373088,0.0706326861889439
243,0.042131356547476,0.083006800397426
244,0.133779958543487,-0.00529253215105562
245,0.016587435695719,-0.00103833251449645
246,0.234009841961478,0.295101967236997
247,0.11345138073074,0.0821616502782414
248,0.114212697450144,0.160867820902793
249,0.126354068970704,0.275896882463018
250,0.281855835184097,0.439521981116818
251,0.130509198459766,0.0873925316800153
252,0.0204911387922919,0.139435676642438
253,0.101929976331946,0.184717962357784
254,0.0635594607023783,0.216043813015521
255,0.16282736942956,0.113993081597938
256,0.17453593609482,0.08197222177716
257,0.182243547050907,0.0756669889727286
258,0.094801000127147,0.28439389532391
259,0.341602399790549,0.390131104635445
260,0.237139582296276,0.324700371481197
261,0.167494716111416,-0.0152748593185233
262,0.122819487891164,0.254150610449761
263,-0.0121811469504249,0.079942824104904
264,-0.0112092693464025,0.0376873978323248
265,-0.0155386536560888,0.0986326888249039
266,0.109499420319518,0.164826228607882
267,0.2240659614955,0.321034246626764
268,0.225552297512586,0.324254409487489
269,0.225032866179157,0.124011703375145
270,0.117115613552606,0.165444952184628
271,0.212190671913133,0.282170255752128
272,0.328584343045866,0.4364351551283
273,0.140872888739307,0.17406671374481
274,0.226997025445944,0.189393330256597
275,0.131492710936206,0.14881134270916
276,0.141743279091121,0.0651941717354833
277,0.139166430518341,0.0729199742806661
278,0.0570569393694434,0.108898264775035
279,0.165845520727981,0.0560293750273654
280,0.478214603836785,0.447266313233445
281,0.195191749419038,0.25440025781725
282,0.246096761070387,0.0964410000501391
283,0.203098636347759,0.1657484208758
284,0.208149213744976,0.147284811444367
285,0.145270204100443,0.21084016383906
286,0.18918361738774,0.241465479545145
287,0.154215116541752,0.191897000296117
288,0.170754135467125,0.234064916292621
289,0.195558004347403,0.281190251449934
290,0.321348252642159,0.42210673063517
291,0.339844652089947,0.376587551721232
292,0.188435049230722,0.237515783867231
293,0.354964887045122,0.349701954240785
294,0.138749413457093,0.111077783733523
295,0.264525539437639,0.315966639982673
296,0.133696070516852,0.249305080706825
297,0.136867323745261,0.181170293320926
298,0.298379362310636,0.420027582990432
299,0.0583977608300407,0.104864140053985
300,0.102595333353626,0.222347226975314
301,0.0858223731031931,0.0942098458527522
302,0.253825698018104,0.427668964946691
303,0.216813178887809,0.357046816556591
304,0.527277170611994,0.411327350670669
305,0.135620017782413,0.266121433942128
306,0.179664087648629,0.173795453604097
307,0.0875322436823967,0.228355200686946
308,0.0195603265853849,0.135124670675568
309,0.103238030430911,0.0167943805973713
310,0.436738418585444,0.507416297181562
311,0.197952867789093,0.14465126402965
312,0.491554424888286,0.544157296058394
313,0.364770884628171,0.489085464368392
314,0.129043331849412,0.127943457530332
315,0.153220762036149,0.156868952145441
316,0.169287528008304,0.160667768166012
317,0.102149422782544,0.345806384017051
318,0.358139624777733,0.47358337278078
319,0.196812144998095,0.192776669187406
320,0.00513738433188644,0.139165900879422
321,0.0734243783568835,0.102690365818475
322,-0.00484951984162109,0.188248266808351
323,0.441789695392359,0.301577501940639
324,0.110610554264821,0.159802363834488
325,0.0882684128401199,-0.00558101580384751
326,0.329887436276242,0.314290946708309
327,0.0752697572958741,0.212147423441636
328,0.0916375325876236,-0.0297807536962943
329,0.225739932975458,0.257136623606083
330,0.119964135173004,0.172667933996493
331,0.44956567112832,0.361941989712218
332,0.133434327286421,0.189245090479036
333,0.372537936853739,0.19285578108518
334,0.200608468144907,0.153583385867239
335,0.375390616436023,0.509631804638603
336,0.133356528831765,0.0653867942158967
337,0.329646947879998,0.168094084001739
338,0.137759084622678,0.189913798875628
339,0.0807166822393047,0.246030017180226
340,0.0950502584807191,0.167963433982922
341,-0.0633218032257889,0.0605764001910494
342,-0.0633218032257889,0.0605764001910494
343,-0.0633218032257889,0.0605764001910494
344,-0.0633218032257889,0.0605764001910494
345,-0.0633218032257889,0.0605764001910494
346,-0.0633218032257889,0.0605764001910494
347,-0.0633218032257889,0.0605764001910494
348,-0.0633218032257889,0.0605764001910494
349,-0.0633218032257889,0.0605764001910494
350,-0.0633218032257889,0.0605764001910494
351,-0.0633218032257889,0.0605764001910494
352,-0.0633218032257889,0.0605764001910494
353,-0.0633218032257889,0.0605764001910494
354,-0.0633218032257889,0.0605764001910494
355,-0.0633218032257889,0.0605764001910494
356,-0.0633218032257889,0.0605764001910494
357,-0.0633218032257889,0.0605764001910494
358,-0.0633218032257889,0.0605764001910494
359,-0.0633218032257889,0.0605764001910494
360,-0.0633218032257889,0.0605764001910494
361,-0.0633218032257889,0.0605764001910494
362,-0.0633218032257889,0.0605764001910494
363,-0.0633218032257889,0.0605764001910494
364,-0.0633218032257889,0.0605764001910494
365,-0.0633218032257889,0.0605764001910494
366,-0.0633218032257889,0.0605764001910494
367,-0.0633218032257889,0.0605764001910494
368,-0.0633218032257889,0.0605764001910494
369,-0.0633218032257889,0.0605764001910494
370,-0.0633218032257889,0.0605764001910494
371,-0.0633218032257889,0.0605764001910494
372,-0.0633218032257889,0.0605764001910494
373,-0.0633218032257889,0.0605764001910494
374,-0.0633218032257889,0.0605764001910494
375,-0.0633218032257889,0.0605764001910494
376,-0.0633218032257889,0.0605764001910494
377,-0.0633218032257889,0.0605764001910494
378,-0.0633218032257889,0.0605764001910494
379,-0.0633218032257889,0.0605764001910494
380,-0.0633218032257889,0.0605764001910494
381,-0.0633218032257889,0.0605764001910494
382,-0.0633218032257889,0.0605764001910494
383,-0.0633218032257889,0.0605764001910494
384,-0.0633218032257889,0.0605764001910494
385,-0.0633218032257889,0.0605764001910494
386,-0.0633218032257889,0.0605764001910494
387,-0.0633218032257889,0.0605764001910494
388,-0.0633218032257889,0.0605764001910494
389,-0.0633218032257889,0.0605764001910494
390,-0.0633218032257889,0.0605764001910494
391,-0.0633218032257889,0.0605764001910494
392,-0.0633218032257889,0.0605764001910494
393,-0.0633218032257889,0.0605764001910494
394,-0.0633218032257889,0.0605764001910494
395,-0.0633218032257889,0.0605764001910494
396,-0.0633218032257889,0.0605764001910494
397,-0.0633218032257889,0.0605764001910494
398,-0.0633218032257889,0.0605764001910494
399,-0.0633218032257889,0.0605764001910494
400,-0.0633218032257889,0.0605764001910494
401,-0.0633218032257889,0.0605764001910494
402,-0.0633218032257889,0.0605764001910494
403,-0.0633218032257889,0.0605764001910494
404,-0.0633218032257889,0.0605764001910494
405,-0.0633218032257889,0.0605764001910494
406,-0.0633218032257889,0.0605764001910494
407,-0.0633218032257889,0.0605764001910494
408,-0.0633218032257889,0.0605764001910494
409,-0.0633218032257889,0.0605764001910494
410,-0.0633218032257889,0.0605764001910494
411,-0.0633218032257889,0.0605764001910494
412,-0.0633218032257889,0.0605764001910494
413,-0.0633218032257889,0.0605764001910494
414,-0.0633218032257889,0.0605764001910494
415,-0.0633218032257889,0.0605764001910494
416,-0.0633218032257889,0.0605764001910494
417,-0.0633218032257889,0.0605764001910494
418,-0.0633218032257889,0.0605764001910494
419,-0.0633218032257889,0.0605764001910494
420,-0.0633218032257889,0.0605764001910494
421,-0.0633218032257889,0.0605764001910494
422,-0.0633218032257889,0.0605764001910494
423,-0.0633218032257889,0.0605764001910494
424,-0.0633218032257889,0.0605764001910494
425,-0.0633218032257889,0.0605764001910494
426,-0.0633218032257889,0.0605764001910494
427,-0.0633218032257889,0.0605764001910494
428,-0.0633218032257889,0.0605764001910494
429,-0.0633218032257889,0.0605764001910494
430,-0.0633218032257889,0.0605764001910494
431,-0.0633218032257889,0.0605764001910494
432,-0.0633218032257889,0.0605764001910494
433,-0.0633218032257889,0.0605764001910494
434,-0.0633218032257889,0.0605764001910494
435,-0.0633218032257889,0.0605764001910494
436,-0.0633218032257889,0.0605764001910494
437,-0.0633218032257889,0.0605764001910494
438,-0.0633218032257889,0.0605764001910494
439,-0.0633218032257889,0.0605764001910494
440,-0.0633218032257889,0.0605764001910494
441,-0.0633218032257889,0.0605764001910494
442,-0.0633218032257889,0.0605764001910494
443,-0.0633218032257889,0.0605764001910494
444,-0.0633218032257889,0.0605764001910494
445,-0.0633218032257889,0.0605764001910494
446,-0.0633218032257889,0.0605764001910494
447,-0.0633218032257889,0.0605764001910494
448,-0.0633218032257889,0.0605764001910494
449,-0.0633218032257889,0.0605764001910494
450,-0.0633218032257889,0.0605764001910494
451,-0.0633218032257889,0.0605764001910494
452,-0.0633218032257889,0.0605764001910494
453,-0.0633218032257889,0.0605764001910494
454,-0.0633218032257889,0.0605764001910494
455,-0.0633218032257889,0.0605764001910494
456,-0.0633218032257889,0.0605764001910494
457,-0.0633218032257889,0.0605764001910494
458,-0.0633218032257889,0.0605764001910494
459,-0.0633218032257889,0.0605764001910494
460,-0.0633218032257889,0.0605764001910494
461,-0.0633218032257889,0.0605764001910494
462,-0.0633218032257889,0.0605764001910494
463,-0.0633218032257889,0.0605764001910494
464,-0.0633218032257889,0.0605764001910494
465,-0.0633218032257889,0.0605764001910494
466,-0.0633218032257889,0.0605764001910494
467,-0.0633218032257889,0.0605764001910494
468,-0.0633218032257889,0.0605764001910494
469,-0.0633218032257889,0.0605764001910494
470,-0.0633218032257889,0.0605764001910494
471,-0.0633218032257889,0.0605764001910494
472,-0.0633218032257889,0.0605764001910494
473,-0.0633218032257889,0.0605764001910494
474,-0.0633218032257889,0.0605764001910494
475,-0.0633218032257889,0.0605764001910494
476,-0.0633218032257889,0.0605764001910494
477,-0.0633218032257889,0.0605764001910494
478,-0.0633218032257889,0.0605764001910494
479,-0.0633218032257889,0.0605764001910494
480,-0.0633218032257889,0.0605764001910494
481,-0.0633218032257889,0.0605764001910494
482,-0.0633218032257889,0.0605764001910494
483,-0.0633218032257889,0.0605764001910494
484,-0.0633218032257889,0.0605764001910494
485,-0.0633218032257889,0.0605764001910494
