"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27752315564063,0.393595663798446,1.21960051540321,0.679085672225957,2.18892689502241,-0.002,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.671732980407092,0.188896863828351,0.702627890602045,0.21032019533495,0.93793089328551,0.578,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.13462228751114,0.394260519340934,-0.173260013509522,-0.79264972588058,0.705424882666553,0.118,TRUE
"B1","normal(0, 1.0)",0,1,0.264795755385017,0.163248274399364,0.265680580704837,-0.0506156957381689,0.584978693154682,0.837,FALSE
"B2","normal(0, 1.0)",0,1,0.535930098808022,0.381863233186145,0.52606077954037,-0.180249352896788,1.30388098077322,0.618,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.68880792879274,1.23014726667743,2.7193443508327,0.0485354074565697,5.17401350200604,0.385,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.625528308809619,1.12207652091884,0.86540114134532,-2.23856179078611,2.43512070199961,0.439,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.03136861945499,0.31174474616498,0.974764762358897,0.595641186942052,1.80922751624884,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.416228922262682,0.185374060084102,0.397861072613505,0.0977585872213071,0.83793191583597,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.930212327568069,0.0629458802366379,0.927346006168239,0.813399525972498,1.06203709960909,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.770253380552923,0.0642026537975164,0.767345070021088,0.650804786542899,0.905231182504868,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.24276692082742,1.8517654608233,0.720982875923352,0.0303855901444922,5.77917541735978,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.33886928809866,1.96371334518248,0.788389501064665,0.0320216633008495,6.17593258535707,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.025500035441939,0.152722454870377,-0.0272788221496661,-0.327272662742673,0.274162718103401,0.847,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55127118419693,0.163410679552729,3.54804304772655,3.23519586707563,3.88648323174138,0.932,FALSE
