"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.697435897435897,0.984615384615385,0.496224358974359,0.266659604552271,195,195
"catch",0.618320610687023,0.969465648854962,0.505,0.273919117062515,131,131
