"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-228.351784058158,6.16942510751561,6.39713353927357,1,-221.95
"catch",627,-1448.4623801382,21.7310065672073,5.87879598265437,0,-1442.58
