"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,1,"2024-12-01",76,-5.0314,0.205,0.217,-5.0737
"gear",2,3,"2024-12-03",27,-3.7611,0.0745,0.192,-3.7666
"gear",3,4,"2024-12-04",30,-3.9274,0.1105,0.145,-3.9397
"gear",4,5,"2024-12-05",20,-3.4745,0.0677,0.052,-3.479
"gear",5,6,"2024-12-06",25,-4.2147,0.1913,0.143,-4.2513
"gear",6,7,"2024-12-07",31,-4.1429,0.1478,0.144,-4.1648
"gear",7,10,"2024-12-10",23,-3.5764,0.0506,0.135,-3.579
"gear",8,11,"2024-12-11",20,-3.4745,0.0677,0.052,-3.479
"gear",9,12,"2024-12-12",39,-4.5254,0.2372,0.168,-4.582
"gear",10,13,"2024-12-13",22,-4.2902,0.2146,0.12,-4.3363
"gear",11,14,"2024-12-14",37,-4.1469,0.108,0.126,-4.1586
"gear",12,15,"2024-12-15",33,-4.1372,0.1342,0.146,-4.1552
"gear",13,18,"2024-12-18",32,-4.0489,0.1372,0.17,-4.0678
"gear",14,20,"2024-12-20",22,-4.2902,0.2146,0.12,-4.3363
"gear",15,21,"2024-12-21",20,-4.3598,0.2311,0.122,-4.4134
"gear",16,22,"2024-12-22",19,-4.4016,0.2396,0.125,-4.4591
"gear",17,23,"2024-12-23",29,-3.8697,0.0978,0.165,-3.8793
"gear",18,24,"2024-12-24",31,-3.9872,0.1237,0.169,-4.0026
"gear",19,26,"2024-12-26",33,-4.1125,0.151,0.175,-4.1353
"gear",20,27,"2024-12-27",50,-4.3204,0.0552,0.13,-4.3235
"gear",21,28,"2024-12-28",58,-4.5009,0.0825,0.159,-4.5078
"gear",22,31,"2024-12-31",96,-5.121,0.2555,0.3,-5.1893
"gear",23,32,"2025-01-01",55,-4.5753,0.2022,0.185,-4.6166
"gear",24,33,"2025-01-02",28,-3.7973,0.077,0.099,-3.8032
"gear",25,34,"2025-01-03",55,-4.4195,0.0599,0.131,-4.4231
"gear",26,35,"2025-01-04",39,-4.1834,0.1025,-0.052,-4.1939
"gear",27,38,"2025-01-07",19,-3.4674,0.084,-0.096,-3.4745
"gear",28,39,"2025-01-08",29,-3.8489,0.0882,0.076,-3.8567
"gear",29,40,"2025-01-09",35,-4.2008,0.1658,0.141,-4.2284
"gear",30,41,"2025-01-10",34,-4.1694,0.1343,-0.076,-4.1875
"gear",31,42,"2025-01-11",149,-7.7482,0.7422,0.352,-8.3091
"gear",32,45,"2025-01-14",50,-5.2849,0.3821,0.212,-5.4323
"gear",33,47,"2025-01-16",16,-3.4367,0.1205,-0.076,-3.4513
"gear",34,48,"2025-01-17",47,-4.2719,0.0619,0.05,-4.2757
"gear",35,49,"2025-01-18",62,-4.584,0.0934,0.089,-4.5928
"gear",36,52,"2025-01-21",16,-3.4367,0.1205,-0.076,-3.4513
"gear",37,53,"2025-01-22",8,-3.7658,0.2391,-0.004,-3.8231
"gear",38,54,"2025-01-23",16,-3.4367,0.1205,-0.076,-3.4513
"gear",39,55,"2025-01-24",9,-5.3184,0.3604,0.113,-5.4487
"gear",40,56,"2025-01-25",68,-4.7453,0.1312,0.077,-4.7626
"gear",41,60,"2025-01-29",32,-4.0167,0.1255,0.095,-4.0325
