"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.25818197976,23.8473747240578,12.4542795164226,0,-548.8
"catch",131,-451.492161199214,9.74677255284335,10.3078644551795,1,-441.18
