"draw","C_sum","C_expected_sum","E_sum"
1,31464,31625.5331790074,9894.33774249762
2,29742,29787.2689869772,10527.1201524003
3,40961,40948.8710148455,12620.8797502083
4,35981,35534.9614704861,11601.7348571852
5,32015,31979.5561618254,12700.5045707067
9,31081,30938.372169312,10477.4487337361
11,31417,31164.9208893327,10267.1598233328
12,36205,36072.934533838,13748.6864764137
14,33636,33547.7364455156,11532.5142316441
15,33282,33387.5608110743,11595.7343766108
16,24448,24496.3338708524,10317.8832693285
17,41674,41762.6166617861,13999.9939602489
18,32746,32839.9210102773,11528.141177602
19,27731,27689.4176727792,10080.9311323321
20,32469,32253.9957870157,10118.8069632692
21,37697,37672.6542565468,12703.9950947305
25,29148,29290.0989896837,9562.14498806956
26,33661,33684.253654717,11844.2244394324
27,28841,28806.0592524265,9809.90149601723
29,32246,31994.9176020309,9539.90356581475
32,30169,30190.0281806528,10659.7596649552
33,36994,36998.2308394775,11624.5909605587
34,31368,31314.0070240328,8505.58728802802
36,43639,43388.8338285144,12274.0753605204
37,37087,37080.6535202208,11396.9605742137
40,28783,28986.8876625081,9769.94079877983
41,28968,29045.217696467,10191.0131475281
44,38628,38718.4801541441,12897.2255521063
45,45086,44979.0923845029,16417.5219834862
47,30264,30192.3429702319,12801.9849094726
50,29386,29123.6362261444,10745.7995136005
51,34249,33930.1174491637,11168.6472868261
53,35145,35101.4223069432,11630.9891733562
54,50198,50541.9348244352,14126.4813071016
57,30987,30815.6749187977,10372.451217548
58,33832,33828.0715752581,10320.142632381
60,25650,25730.4965893158,9222.11230469889
62,26745,26688.6917315522,8327.86698014245
63,28214,28302.0352604579,10836.8884358751
65,29123,28908.6998425396,10198.6257861879
66,31233,31201.5569152412,11514.3054017553
67,26444,26534.4603486156,10036.6653264857
68,49507,49348.7984763011,11709.8420816036
69,28052,28185.1165004268,10461.9836739092
72,29655,29716.5000504688,11434.3443211187
73,28737,28748.9807609043,9484.22018111982
78,39296,39453.9062943882,11879.7964911453
83,33149,33197.3866974084,11599.3541049035
84,32599,32488.2758057526,11468.3678322194
85,33725,33850.5875595771,13079.2576084772
86,48516,48439.0600546518,12499.5647847612
87,29566,29398.3509912449,10942.9878385993
89,40247,40140.9875070125,11422.0353963752
91,35889,35634.4561071133,10396.3722158532
94,29174,29232.5162264098,10110.2817531352
97,41240,41410.8298997273,11970.6165956997
102,31787,31866.5842843956,10758.9090134428
104,38445,38678.4403499158,13157.2534758182
105,37550,37552.3306619777,12959.2655660699
107,26687,26480.0095337867,10185.7843863641
108,31423,31640.0500074788,11512.4667126112
113,33005,32881.1963284216,10509.3594136415
114,28256,28270.6225093569,11052.928950148
117,44087,44290.2349281718,12185.9268082871
119,25818,25577.886596784,9376.46925950694
128,34900,35252.8122883445,12729.7768776865
131,34560,34281.2026140193,10918.699144248
133,29253,29128.6114363697,8278.81247780534
134,29160,29145.7738981521,11843.8303942354
137,35150,35232.1034533467,12540.9292597867
142,28476,28880.7938622555,10154.8854590743
143,27348,27529.8548671036,11544.9828487267
147,29630,29580.5451224582,9969.21634139068
150,35362,35257.3421162573,11682.3732748863
152,32132,32092.561363413,10237.7247485512
153,43680,44033.8316335722,10542.4028092128
155,29536,29806.1742544919,10072.8611434945
160,27001,26722.4791483862,10446.6473499806
161,28093,27916.7541989225,11777.6653809815
162,34343,34057.8973244547,10561.687898456
164,45937,45915.7789324745,14307.489502969
166,31236,31279.2888085381,10899.8757722054
169,25109,24989.9596234918,9912.22760423311
170,26041,26402.2411136103,9239.48260373373
171,35754,35295.8691504121,14303.324175672
172,30006,29955.5263825908,10232.6901706083
173,34453,34510.2495791909,8880.36912814362
174,29226,29190.0364994831,10834.7180040092
175,40441,40628.9614845023,12165.9894307157
178,27336,27352.0177737543,9186.96473657954
181,41770,41991.5184664714,14040.417399997
188,42233,42469.6132897871,10339.8663949643
190,35399,35121.3410862128,11348.7707431722
191,31749,31574.2724568407,11808.3990489752
192,30450,30411.7475819283,11162.1398157162
194,26023,26030.5929396579,10270.0828860549
196,28202,27976.5957802569,12290.1617790126
198,30440,30347.9085246519,11570.3829975504
199,30229,30013.6247588054,11941.9085662292
200,36874,36813.6335860515,9955.00524935118
204,29103,29244.4595208079,10500.1226112774
205,43705,44112.702196398,11086.1176187771
206,28839,28931.6620386951,10882.0059368951
210,44883,45387.2854587789,13958.1385945767
212,38420,38487.1428241488,10895.0984221183
214,29460,29510.7961068565,10707.6949649045
216,33611,33449.3797330843,12081.4493224868
222,33878,33957.8592280631,10337.1370417723
223,38610,38364.0845001084,11651.2635582903
224,35646,35604.2240814116,9193.9692515482
227,29571,29465.6703291563,10431.3067247664
229,21820,21634.7372307258,8474.87104450059
231,34432,34500.3235210433,10785.3690394547
232,28425,28450.4333240449,9939.08335489348
236,24635,24743.0792667794,10482.6504929185
238,28904,28910.8037447621,10946.5679315222
242,35901,35600.9704311344,10410.4302790979
243,28416,28293.060306044,10482.4673270489
246,30069,29856.1992788664,11380.124475935
247,29980,29996.7706398302,9446.88500776153
249,30645,30650.6994057354,12231.5114688539
254,36061,35795.3459563354,10978.9510625926
257,35774,35923.985149246,13424.2178726722
260,35468,35272.0825211897,10557.5859661988
261,39352,39173.6184315961,10247.2021660914
265,35549,35281.2267929678,11046.2547769713
267,25158,24948.6015392778,10132.6038783717
268,21878,21742.1784738481,8973.56438866555
270,29234,29097.8928889989,10041.3506233632
271,31696,31931.9086228393,10070.711678283
273,46652,46474.5534425239,14359.7003120983
274,31840,31932.9875181923,10668.9598534017
276,34908,34762.6734485563,8950.90622023861
277,30281,30358.2176697545,10585.6030150356
278,44341,44418.247867945,13001.0236765263
279,46254,46276.3378540477,13054.8838164088
280,26993,27122.8603898709,10935.4842623657
281,25515,25193.7803187086,10564.9728588914
282,32534,32778.6238910788,10702.1204766348
283,33870,34232.5275539687,11768.6179249444
284,34214,34526.6421044772,9857.92364813256
285,27128,27051.1376071348,9744.60629455517
286,32316,32305.4618701251,11340.9507316777
288,37014,37264.5347226718,11174.2059522407
289,37806,37688.2561042021,10816.3128512718
293,28650,28703.1523309194,10922.48101796
294,32815,32581.0355822236,10713.6385603017
295,33881,33973.4521549148,11018.130070874
300,36466,36535.1368875602,12966.9191565493
304,25645,25569.1526635172,8940.74574927103
305,33820,33887.7302208014,9932.37994235602
306,28511,28207.6737711738,10523.7194694029
308,39964,39956.4767095613,12448.8680425207
312,35514,35272.8347841508,12012.0435884723
313,34539,34600.6202496824,10772.3965364477
316,35764,35425.1009435689,10822.8556982015
318,33090,32962.3607502394,8966.15662386536
320,28584,28699.5839610898,11957.8709793406
322,41959,41864.375713757,13510.2197758021
328,40400,40341.9632357958,13815.3176156857
329,47086,46796.3654951709,14309.3033694992
330,25626,25811.1350708609,9151.38239067974
332,29169,29149.0421325416,9241.04706970051
335,31402,31335.4310773599,11558.8285763787
336,37225,37361.7580615411,11988.3064214196
340,28649,28738.3879992076,10900.456220812
342,30271,30426.4396312877,9052.71505755561
343,34109,34278.328829743,12641.8519744465
344,41454,41287.9086777519,13034.9629179471
345,41666,41465.6413213303,10967.3415354383
