"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,50.42,0.8276,FALSE,TRUE
"gear",3,"2024-12-03",27,23.48,0.6677,TRUE,TRUE
"gear",4,"2024-12-04",30,23.48,0.7321,TRUE,TRUE
"gear",5,"2024-12-05",20,23.48,0.4764,TRUE,TRUE
"gear",6,"2024-12-06",25,50.42,0.193,FALSE,TRUE
"gear",7,"2024-12-07",31,50.42,0.2858,TRUE,TRUE
"gear",10,"2024-12-10",23,23.48,0.5651,TRUE,TRUE
"gear",11,"2024-12-11",20,23.48,0.4764,TRUE,TRUE
"gear",12,"2024-12-12",39,23.48,0.8668,FALSE,TRUE
"gear",13,"2024-12-13",22,50.42,0.1501,FALSE,TRUE
"gear",14,"2024-12-14",37,50.42,0.3815,TRUE,TRUE
"gear",15,"2024-12-15",33,50.42,0.3177,TRUE,TRUE
"gear",18,"2024-12-18",32,23.48,0.7692,FALSE,TRUE
"gear",20,"2024-12-20",22,50.42,0.1501,FALSE,TRUE
"gear",21,"2024-12-21",20,50.42,0.1236,FALSE,TRUE
"gear",22,"2024-12-22",19,50.42,0.111,FALSE,TRUE
"gear",23,"2024-12-23",29,23.48,0.7118,TRUE,TRUE
"gear",24,"2024-12-24",31,23.48,0.7512,FALSE,TRUE
"gear",26,"2024-12-26",33,23.48,0.7861,FALSE,TRUE
"gear",27,"2024-12-27",50,50.42,0.5733,TRUE,TRUE
"gear",28,"2024-12-28",58,50.42,0.6709,TRUE,TRUE
"gear",31,"2024-12-31",96,75.086,0.7398,TRUE,TRUE
"gear",32,"2025-01-01",55,77.667,0.3738,TRUE,TRUE
"gear",33,"2025-01-02",28,24.316,0.6685,TRUE,TRUE
"gear",34,"2025-01-03",55,52.21,0.6132,TRUE,TRUE
"gear",35,"2025-01-04",39,52.21,0.3915,TRUE,TRUE
"gear",38,"2025-01-07",19,24.316,0.4235,TRUE,TRUE
"gear",39,"2025-01-08",29,24.316,0.6904,TRUE,TRUE
"gear",40,"2025-01-09",35,24.316,0.799,FALSE,TRUE
"gear",41,"2025-01-10",34,52.21,0.3145,TRUE,TRUE
"gear",42,"2025-01-11",149,52.21,0.9898,FALSE,FALSE
"gear",45,"2025-01-14",50,24.316,0.9391,FALSE,TRUE
"gear",47,"2025-01-16",16,24.316,0.3282,TRUE,TRUE
"gear",48,"2025-01-17",47,52.21,0.5089,TRUE,TRUE
"gear",49,"2025-01-18",62,52.21,0.6912,TRUE,TRUE
"gear",52,"2025-01-21",16,24.316,0.3282,TRUE,TRUE
"gear",53,"2025-01-22",8,24.316,0.0943,FALSE,TRUE
"gear",54,"2025-01-23",16,24.316,0.3282,TRUE,TRUE
"gear",55,"2025-01-24",9,52.21,0.0191,FALSE,FALSE
"gear",56,"2025-01-25",68,52.21,0.7479,TRUE,TRUE
"gear",60,"2025-01-29",32,24.316,0.7494,TRUE,TRUE
"gear",61,"2025-01-30",24,24.316,0.5697,TRUE,TRUE
"gear",62,"2025-01-31",14,52.21,0.0525,FALSE,TRUE
"gear",63,"2025-02-01",48,38.894,0.715,TRUE,TRUE
"gear",67,"2025-02-05",2,18.113,0.0151,FALSE,FALSE
"gear",68,"2025-02-06",4,18.113,0.0498,FALSE,TRUE
"gear",69,"2025-02-07",13,38.894,0.091,FALSE,TRUE
"gear",70,"2025-02-08",65,57.857,0.6629,TRUE,TRUE
"gear",73,"2025-02-11",20,18.113,0.6424,TRUE,TRUE
"gear",74,"2025-02-12",11,18.113,0.2978,TRUE,TRUE
"gear",76,"2025-02-14",23,38.894,0.2732,TRUE,TRUE
"gear",77,"2025-02-15",65,38.894,0.8719,FALSE,TRUE
"gear",81,"2025-02-19",12,18.113,0.3401,TRUE,TRUE
"gear",82,"2025-02-20",30,18.113,0.8616,FALSE,TRUE
"gear",83,"2025-02-21",18,38.894,0.1749,FALSE,TRUE
"gear",84,"2025-02-22",28,38.894,0.3757,TRUE,TRUE
"gear",87,"2025-02-25",11,18.113,0.2978,TRUE,TRUE
"gear",88,"2025-02-26",32,18.113,0.8872,FALSE,TRUE
"gear",89,"2025-02-27",32,18.113,0.8872,FALSE,TRUE
"gear",90,"2025-02-28",16,38.894,0.139,FALSE,TRUE
"gear",91,"2025-03-01",105,38.005,0.9882,FALSE,FALSE
"gear",94,"2025-03-04",1,17.71,0.0059,FALSE,FALSE
"gear",94,"2025-03-04",3,17.71,0.03,FALSE,TRUE
"gear",94,"2025-03-04",9,17.71,0.2179,FALSE,TRUE
"gear",95,"2025-03-05",0,17.71,0.0013,FALSE,FALSE
"gear",95,"2025-03-05",7,17.71,0.1403,FALSE,TRUE
"gear",95,"2025-03-05",1,17.71,0.0059,FALSE,FALSE
"gear",96,"2025-03-06",17,17.71,0.5502,TRUE,TRUE
"gear",96,"2025-03-06",35,17.71,0.9269,FALSE,TRUE
"gear",96,"2025-03-06",20,17.71,0.6535,TRUE,TRUE
"gear",97,"2025-03-07",13,38.005,0.0916,FALSE,TRUE
"gear",97,"2025-03-07",9,38.005,0.0415,FALSE,TRUE
"gear",97,"2025-03-07",9,38.005,0.0415,FALSE,TRUE
"gear",98,"2025-03-08",58,38.005,0.8332,FALSE,TRUE
"gear",98,"2025-03-08",54,38.005,0.7961,FALSE,TRUE
"gear",98,"2025-03-08",69,38.005,0.9064,FALSE,TRUE
"gear",101,"2025-03-11",18,17.71,0.5866,TRUE,TRUE
"gear",101,"2025-03-11",13,17.71,0.3887,TRUE,TRUE
"gear",101,"2025-03-11",12,17.71,0.3457,TRUE,TRUE
"gear",102,"2025-03-12",13,17.71,0.3887,TRUE,TRUE
"gear",102,"2025-03-12",17,17.71,0.5502,TRUE,TRUE
"gear",102,"2025-03-12",22,17.71,0.7123,TRUE,TRUE
"gear",104,"2025-03-14",13,38.005,0.0916,FALSE,TRUE
"gear",104,"2025-03-14",18,38.005,0.1768,FALSE,TRUE
"gear",104,"2025-03-14",33,38.005,0.4831,TRUE,TRUE
"gear",105,"2025-03-15",6,38.005,0.0171,FALSE,FALSE
"gear",105,"2025-03-15",14,38.005,0.1069,FALSE,TRUE
"gear",105,"2025-03-15",29,38.005,0.4025,TRUE,TRUE
"gear",108,"2025-03-18",10,17.71,0.2597,TRUE,TRUE
"gear",108,"2025-03-18",15,17.71,0.4722,TRUE,TRUE
"gear",108,"2025-03-18",20,17.71,0.6535,TRUE,TRUE
"gear",109,"2025-03-19",15,17.71,0.4722,TRUE,TRUE
"gear",109,"2025-03-19",13,17.71,0.3887,TRUE,TRUE
"gear",109,"2025-03-19",16,17.71,0.512,TRUE,TRUE
"gear",110,"2025-03-20",4,17.71,0.0502,FALSE,TRUE
"gear",110,"2025-03-20",4,17.71,0.0502,FALSE,TRUE
"gear",110,"2025-03-20",1,17.71,0.0059,FALSE,FALSE
"gear",111,"2025-03-21",14,38.005,0.1069,FALSE,TRUE
"gear",111,"2025-03-21",8,38.005,0.032,FALSE,TRUE
"gear",111,"2025-03-21",9,38.005,0.0415,FALSE,TRUE
"gear",112,"2025-03-22",56,38.005,0.8154,FALSE,TRUE
"gear",112,"2025-03-22",63,38.005,0.8712,FALSE,TRUE
"gear",112,"2025-03-22",65,38.005,0.8841,FALSE,TRUE
"gear",115,"2025-03-25",40,17.71,0.959,FALSE,TRUE
"gear",115,"2025-03-25",22,17.71,0.7123,TRUE,TRUE
"gear",115,"2025-03-25",13,17.71,0.3887,TRUE,TRUE
"gear",117,"2025-03-27",18,17.71,0.5866,TRUE,TRUE
"gear",117,"2025-03-27",13,17.71,0.3887,TRUE,TRUE
"gear",117,"2025-03-27",17,17.71,0.5502,TRUE,TRUE
"gear",118,"2025-03-28",17,38.005,0.1582,FALSE,TRUE
"gear",118,"2025-03-28",33,38.005,0.4831,TRUE,TRUE
"gear",118,"2025-03-28",31,38.005,0.4434,TRUE,TRUE
"gear",119,"2025-03-29",91,38.005,0.9729,FALSE,TRUE
"gear",119,"2025-03-29",151,38.005,0.9993,FALSE,FALSE
"gear",119,"2025-03-29",161,38.005,0.9996,FALSE,FALSE
"gear",122,"2025-04-01",54,32.94,0.8651,FALSE,TRUE
"gear",122,"2025-04-01",62,32.94,0.9173,FALSE,TRUE
"gear",122,"2025-04-01",68,32.94,0.9435,FALSE,TRUE
"gear",123,"2025-04-02",9,32.94,0.0589,FALSE,TRUE
"gear",123,"2025-04-02",18,32.94,0.2337,FALSE,TRUE
"gear",123,"2025-04-02",39,32.94,0.6867,TRUE,TRUE
"gear",124,"2025-04-03",36,32.94,0.635,TRUE,TRUE
"gear",124,"2025-04-03",37,32.94,0.6529,TRUE,TRUE
"gear",124,"2025-04-03",31,32.94,0.5364,TRUE,TRUE
"gear",125,"2025-04-04",56,70.778,0.423,TRUE,TRUE
"gear",125,"2025-04-04",42,70.778,0.2634,TRUE,TRUE
"gear",125,"2025-04-04",29,70.778,0.127,FALSE,TRUE
"gear",126,"2025-04-05",104,70.778,0.8166,FALSE,TRUE
"gear",126,"2025-04-05",91,70.778,0.7411,TRUE,TRUE
"gear",126,"2025-04-05",91,70.778,0.7411,TRUE,TRUE
"gear",131,"2025-04-10",27,32.94,0.4477,TRUE,TRUE
"gear",131,"2025-04-10",38,32.94,0.6701,TRUE,TRUE
"gear",131,"2025-04-10",27,32.94,0.4477,TRUE,TRUE
"gear",132,"2025-04-11",37,70.778,0.208,FALSE,TRUE
"gear",132,"2025-04-11",58,70.778,0.4452,TRUE,TRUE
"gear",132,"2025-04-11",36,70.778,0.1972,FALSE,TRUE
"gear",136,"2025-04-15",24,32.94,0.377,TRUE,TRUE
"gear",136,"2025-04-15",35,32.94,0.6165,TRUE,TRUE
"gear",136,"2025-04-15",23,32.94,0.353,TRUE,TRUE
"gear",140,"2025-04-19",196,70.778,0.9887,FALSE,FALSE
"gear",144,"2025-04-23",20,32.94,0.2809,TRUE,TRUE
"gear",144,"2025-04-23",12,32.94,0.1071,FALSE,TRUE
"gear",144,"2025-04-23",14,32.94,0.1457,FALSE,TRUE
"gear",145,"2025-04-24",32,32.94,0.5573,TRUE,TRUE
"gear",145,"2025-04-24",36,32.94,0.635,TRUE,TRUE
"gear",145,"2025-04-24",22,32.94,0.329,TRUE,TRUE
"gear",146,"2025-04-25",27,70.778,0.109,FALSE,TRUE
"gear",146,"2025-04-25",52,70.778,0.3778,TRUE,TRUE
"gear",146,"2025-04-25",21,70.778,0.0622,FALSE,TRUE
"gear",150,"2025-04-29",39,32.94,0.6867,TRUE,TRUE
"gear",150,"2025-04-29",43,32.94,0.7468,TRUE,TRUE
"gear",150,"2025-04-29",40,32.94,0.7027,TRUE,TRUE
"gear",151,"2025-04-30",63,32.94,0.9223,FALSE,TRUE
"gear",151,"2025-04-30",56,32.94,0.8804,FALSE,TRUE
"gear",151,"2025-04-30",45,32.94,0.7732,FALSE,TRUE
"gear",152,"2025-05-01",16,28.638,0.2459,FALSE,TRUE
"gear",152,"2025-05-01",43,28.638,0.8227,FALSE,TRUE
"gear",152,"2025-05-01",59,28.638,0.9418,FALSE,TRUE
"gear",153,"2025-05-02",49,61.456,0.4277,TRUE,TRUE
"gear",153,"2025-05-02",36,61.456,0.2576,TRUE,TRUE
"gear",153,"2025-05-02",34,61.456,0.2319,FALSE,TRUE
"gear",154,"2025-05-03",62,61.456,0.5828,TRUE,TRUE
"gear",154,"2025-05-03",84,61.456,0.7768,FALSE,TRUE
"gear",154,"2025-05-03",104,61.456,0.8819,FALSE,TRUE
"gear",155,"2025-05-04",67,61.456,0.6349,TRUE,TRUE
"gear",155,"2025-05-04",80,61.456,0.7482,TRUE,TRUE
"gear",155,"2025-05-04",83,61.456,0.7699,FALSE,TRUE
"gear",158,"2025-05-07",12,28.638,0.1447,FALSE,TRUE
"gear",158,"2025-05-07",8,28.638,0.0641,FALSE,TRUE
"gear",158,"2025-05-07",5,28.638,0.0243,FALSE,FALSE
"gear",164,"2025-05-13",44,28.638,0.834,FALSE,TRUE
"gear",164,"2025-05-13",37,28.638,0.7399,TRUE,TRUE
"gear",164,"2025-05-13",38,28.638,0.7556,FALSE,TRUE
"gear",165,"2025-05-14",42,28.638,0.8107,FALSE,TRUE
"gear",165,"2025-05-14",53,28.638,0.9105,FALSE,TRUE
"gear",165,"2025-05-14",34,28.638,0.6881,TRUE,TRUE
"gear",166,"2025-05-15",33,28.638,0.6691,TRUE,TRUE
"gear",166,"2025-05-15",37,28.638,0.7399,TRUE,TRUE
"gear",166,"2025-05-15",32,28.638,0.6494,TRUE,TRUE
"gear",167,"2025-05-16",4,61.456,0.0019,FALSE,FALSE
"gear",167,"2025-05-16",10,61.456,0.0154,FALSE,FALSE
"gear",167,"2025-05-16",25,61.456,0.1257,FALSE,TRUE
"gear",168,"2025-05-17",58,61.456,0.5379,TRUE,TRUE
"gear",168,"2025-05-17",83,61.456,0.7699,FALSE,TRUE
"gear",168,"2025-05-17",75,61.456,0.7084,TRUE,TRUE
"gear",172,"2025-05-21",20,28.638,0.3553,TRUE,TRUE
"gear",172,"2025-05-21",9,28.638,0.0816,FALSE,TRUE
"gear",172,"2025-05-21",13,28.638,0.1685,FALSE,TRUE
"gear",173,"2025-05-22",22,28.638,0.4099,TRUE,TRUE
"gear",173,"2025-05-22",17,28.638,0.2729,TRUE,TRUE
"gear",173,"2025-05-22",11,28.638,0.1221,FALSE,TRUE
"gear",174,"2025-05-23",60,61.456,0.5607,TRUE,TRUE
"gear",174,"2025-05-23",44,61.456,0.3627,TRUE,TRUE
"gear",174,"2025-05-23",78,61.456,0.7328,TRUE,TRUE
"gear",175,"2025-05-24",152,91.397,0.8704,FALSE,TRUE
"gear",175,"2025-05-24",126,91.397,0.7819,FALSE,TRUE
"gear",175,"2025-05-24",77,91.397,0.4755,TRUE,TRUE
"gear",186,"2025-06-04",12,26.515,0.1732,FALSE,TRUE
"gear",186,"2025-06-04",14,26.515,0.2286,FALSE,TRUE
"gear",186,"2025-06-04",18,26.515,0.3459,TRUE,TRUE
"gear",187,"2025-06-05",18,26.515,0.3459,TRUE,TRUE
"gear",187,"2025-06-05",15,26.515,0.2575,TRUE,TRUE
"gear",187,"2025-06-05",12,26.515,0.1732,FALSE,TRUE
"gear",188,"2025-06-06",30,56.827,0.2167,FALSE,TRUE
"gear",188,"2025-06-06",34,56.827,0.2721,TRUE,TRUE
"gear",188,"2025-06-06",21,56.827,0.1056,FALSE,TRUE
"gear",189,"2025-06-07",135,56.827,0.9709,FALSE,TRUE
"gear",189,"2025-06-07",102,56.827,0.9023,FALSE,TRUE
"gear",189,"2025-06-07",69,56.827,0.7057,TRUE,TRUE
"gear",202,"2025-06-20",73,56.827,0.7401,TRUE,TRUE
"gear",202,"2025-06-20",63,56.827,0.6474,TRUE,TRUE
"gear",202,"2025-06-20",34,56.827,0.2721,TRUE,TRUE
"gear",203,"2025-06-21",52,56.827,0.5202,TRUE,TRUE
"gear",203,"2025-06-21",85,56.827,0.8242,FALSE,TRUE
"gear",203,"2025-06-21",57,56.827,0.5812,TRUE,TRUE
"gear",214,"2025-07-02",61,48.969,0.7206,TRUE,TRUE
"gear",214,"2025-07-02",82,48.969,0.876,FALSE,TRUE
"gear",214,"2025-07-02",58,48.969,0.689,TRUE,TRUE
"gear",217,"2025-07-05",135,105.203,0.741,TRUE,TRUE
"gear",217,"2025-07-05",122,105.203,0.6772,TRUE,TRUE
"gear",217,"2025-07-05",123,105.203,0.6825,TRUE,TRUE
