"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"phi_E",0.686027307414974,0.941259944401924,1.24463258398822,0.0350559360392578,0.00171800430886708
"sigma_r_C",0.769533077033745,0.926301054916308,1.04278932663751,0.0350559360392578,0.00171800430886708
"r_E",1.15873799800656,1.43117472599393,0.974221020171159,0.0350559360392578,0.00171800430886708
"sigma_r_E",0.928982163463994,0.835898740637655,-0.900454392267875,0.0350559360392578,0.00171800430886708
"r_C",1.68867244216061,1.16545546505964,-0.763647983614882,0.0350559360392578,0.00171800430886708
"phi_C",-0.168383468213425,0.29478309334811,0.663223314933223,0.0350559360392578,0.00171800430886708
"R_G",1.27982594044149,1.09055726660069,-0.585208216788857,0.0350559360392578,0.00171800430886708
"sigma_IE",0.140164403890264,0.0267317414560094,-0.513092688446307,0.0350559360392578,0.00171800430886708
"R_G_boat",3.54669873249054,3.46011618560362,-0.244302608839397,0.0350559360392578,0.00171800430886708
"sigma_eps_C",0.409875394449713,0.400769573819093,-0.2057303858164,0.0350559360392578,0.00171800430886708
"sigma_eps_E",1.02226312589657,1.04690603639141,-0.197000573079884,0.0350559360392578,0.00171800430886708
"sigma_mu_C",1.99593251375398,4.60683927585503,-0.0605731257406849,0.0350559360392578,0.00171800430886708
"sigma_mu_E",2.02222518391356,4.63922396752968,-0.0521974282463505,0.0350559360392578,0.00171800430886708
