"draw","C_sum","C_expected_sum","E_sum"
4,5884,5918.4351319738,4546.74451245682
13,5403,5421.08876931435,4467.30965638827
15,6125,6104.78091467782,4496.83475141969
20,5625,5603.5810584422,4408.13596492933
21,6350,6248.07222622502,4881.12715546205
23,5520,5542.1745091865,4198.6542456195
26,4954,4829.33051879862,3830.1000592665
28,5429,5481.27203080941,4233.86399886219
30,7495,7594.3037482714,5370.34288720723
32,6413,6538.12116438759,4942.35575547067
35,6371,6451.9242570032,4726.3446792147
39,6983,6896.8066114992,5002.39402801932
44,4849,4908.93560874717,3894.38035058085
48,6506,6416.58630055889,5053.56284599557
50,6891,6829.91968554169,5313.88685915563
55,6544,6631.85421595721,4742.20381138873
56,5585,5593.72865113616,4566.02482273921
61,5632,5618.06370983439,4804.67234619557
64,6593,6594.01353538339,5001.10701378927
68,6280,6194.64658516596,4668.06369355682
75,6680,6739.58207444332,4956.01237140512
82,6680,6669.42912011891,5044.25096987544
84,6657,6570.97807581486,4860.57248940845
86,6742,6688.5047990753,4835.52122660395
89,6307,6136.65613522008,4960.39482700318
93,5417,5303.69189696777,3785.16750431995
97,6283,6378.64015053289,4738.27568762482
100,6042,5938.50531976294,4357.50135721736
104,6394,6478.16165612264,4762.35463513579
105,6186,6174.90677870217,4750.3873124002
106,5596,5604.74029653551,4489.12535362648
108,6618,6499.71892213527,4973.44907662332
111,7709,7822.90809850872,6146.30020572585
123,5796,5836.65876911972,4641.3163516279
130,5673,5709.53210917396,4580.77178380469
134,5959,5972.3419965845,4752.86780684472
136,6946,6923.93033440436,5439.06502650426
140,5400,5306.84113104926,4112.05010851733
154,6291,6361.7428383428,4896.10664804266
157,6280,6205.92070890593,4768.97579935819
161,6342,6289.9006951758,4922.77237558138
166,6571,6555.44516713721,5224.00434235117
175,5648,5725.60796312876,4340.93794744522
193,5446,5510.53876855217,4130.90286346193
194,6769,6924.44791679477,5447.55428735287
195,6219,6195.0786776684,4912.07223166333
197,6841,6974.12653484729,5699.99684781249
199,6639,6670.70719058361,5277.57068018022
205,5887,5906.66847678355,4597.5169699534
208,6240,6141.10385639479,4854.51733309708
211,6666,6718.49989191231,5355.73336429576
214,7598,7612.20122593896,5250.50768507813
220,7192,7148.50850595167,5352.91968575105
231,5690,5703.29929027218,4584.01369471038
234,6353,6233.15515007964,4944.66005110255
242,6080,6023.67948016365,4614.04566177018
244,6061,6030.15270964873,4232.77962011139
249,6341,6290.69797770019,4956.18206443651
253,6856,6924.11518145815,5148.76755272287
257,5728,5819.93701778924,4805.08473816931
263,5596,5634.18241823937,4332.55003402167
281,6230,6323.91093078076,4881.46540967388
293,6108,5957.86468707575,4508.53006749956
298,7919,7804.72162805867,5667.03750890923
302,6782,6955.94298723258,5218.07177208535
