"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.556270096463023,0.945337620578778,0.503496784565916,0.277857952058036,311,311
"catch",0.736203759854457,0.983020012128563,0.499550485142511,0.281529805782728,1649,1649
