"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.634615384615385,0.980769230769231,0.512139423076923,0.262911131883547,52,52
"catch",0.574162679425837,0.988835725677831,0.507035486443381,0.295928965652811,627,627
