"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.045814551624,23.8332296976297,12.3617876539456,0,-548.68
"catch",131,-451.743354374335,9.78704028257228,10.5048838647237,1,-441.24
